time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/value_loss,train/explained_variance,rollout/ep_len_mean,train/n_updates,train/clip_range,rollout/ep_rew_mean,train/clip_fraction,train/entropy_loss,train/loss,train/approx_kl,train/std,train/policy_gradient_loss,train/learning_rate
377,9659,10230,98828288,1.5482424283400178,0.8866067305207253,134.26,2968,0.2,58.360011952519415,0.10150337219238281,-8.474665030837059,0.07023811340332031,0.008804974,0.8319214582443237,0.001478105850310385,0.0003
378,9663,10254,99090432,1.441615014076233,0.9007036983966827,159.74,2970,0.2,70.12160029470921,0.1027392578125,-8.475371894836426,0.06327114254236221,0.0121875955,0.8315519690513611,0.002428344702348113,0.0003
379,9665,10279,99352576,1.4768357360735536,0.8968717604875565,139.67,2978,0.2,60.20829905331135,0.09248161315917969,-8.472025871276855,0.06346096843481064,0.0066971555,0.8315380811691284,0.0005235773319327564,0.0003
380,9667,10303,99614720,1.4462892934679985,0.8988848403096199,135.31,2986,0.2,58.503290263414385,0.0954594612121582,-8.479707576334476,0.05571572482585907,0.0075076567,0.8331556916236877,0.0008412330676037527,0.0003
381,9669,10329,99876864,1.4239031616598368,0.8958540633320808,141.73,2994,0.2,61.624722333848474,0.08972644805908203,-8.488354086875916,0.06040569394826889,0.00862814,0.8345412015914917,0.0010496833738216083,0.0003
382,9671,10354,100139008,1.4133996395394206,0.8907032981514931,150.22,3002,0.2,62.24226662755012,0.08962821960449219,-8.49051483720541,0.057374559342861176,0.008525893,0.8344257473945618,0.0006968186958147271,0.0003
383,9673,10378,100401152,1.4970253501087427,0.8818904161453247,180.53,3010,0.2,80.54345929026604,0.0849909782409668,-8.489532142877579,0.06450625509023666,0.0069782985,0.8343993425369263,0.0005357200570870191,0.0003
384,9675,10403,100663296,1.3546533593907952,0.8860761746764183,179.56,3018,0.2,86.55391556322574,0.1038212776184082,-8.492085918784142,0.04693017154932022,0.012232343,0.8350303173065186,0.000965801763413765,0.0003
385,9679,10427,100925440,1.4953260868787766,0.880926139652729,151.55,3019,0.2,67.85815586574375,0.062164306640625,-8.493453621864319,0.06106539070606232,0.014490132,0.8350646495819092,0.0012524858175311238,0.0003
386,9680,10452,101187584,1.4392819702625275,0.886375330388546,160.11,3027,0.2,70.8149774980545,0.09022712707519531,-8.490951366722584,0.0626445785164833,0.007870326,0.8351042866706848,0.00045427893701344146,0.0003
387,9682,10477,101449728,1.4663958242163062,0.886837974190712,165.9,3035,0.2,75.03803675115108,0.10000133514404297,-8.491426028311253,0.05781182646751404,0.009133342,0.835473895072937,0.0003035207578250265,0.0003
388,9685,10501,101711872,1.3822982106357813,0.8872786909341812,159.75,3043,0.2,73.44020757228137,0.0984945297241211,-8.487598232924938,0.04852566123008728,0.0072477926,0.8348166346549988,0.00045801942269463325,0.0003
389,9687,10526,101974016,1.4369154088199139,0.87872264534235,153.47,3051,0.2,66.1865715366602,0.10899114608764648,-8.49692751467228,0.05700700730085373,0.009117509,0.8367174863815308,0.0010483603198281344,0.0003
390,9689,10551,102236160,1.4106293777003884,0.8797193765640259,158.03,3059,0.2,70.44569629013539,0.10394859313964844,-8.497748702764511,0.056813038885593414,0.008798389,0.8366377353668213,0.0012843001686633215,0.0003
391,9691,10576,102498304,1.4811017103493214,0.8754614517092705,152.73,3067,0.2,71.5687470716238,0.10193300247192383,-8.497884079813957,0.0666213408112526,0.009021727,0.8371363282203674,0.0007462017092620954,0.0003
392,9693,10601,102760448,1.4231248423457146,0.882848434150219,156.24,3075,0.2,73.7234740638733,0.09371614456176758,-8.502738609910011,0.05583249777555466,0.0073132017,0.8382143378257751,0.0009403955141351616,0.0003
393,9695,10625,103022592,1.3826952036470175,0.8876019567251205,164.29,3083,0.2,72.98973453253508,0.10283470153808594,-8.506801344454288,0.051262952387332916,0.0078117624,0.8386876583099365,0.0011454767504801566,0.0003
394,9697,10650,103284736,1.3784241741523147,0.8867707848548889,158.65,3091,0.2,74.55402105987072,0.10297203063964844,-8.5050767660141,0.060772985219955444,0.0076793763,0.8388324975967407,0.0007376688377007667,0.0003
395,9699,10675,103546880,1.433983133174479,0.8812802359461784,157.16,3099,0.2,71.77887276411056,0.09600019454956055,-8.510759115219116,0.06252388656139374,0.0077263843,0.8400002121925354,0.0008867512478900608,0.0003
396,9700,10700,103809024,1.3649732759222388,0.8898310363292694,172.68,3107,0.2,79.9988608431816,0.09171152114868164,-8.521616123616695,0.05483794957399368,0.007652889,0.841067910194397,0.0004877917722296843,0.0003
397,9703,10725,104071168,1.3907894305884838,0.8907723948359489,166.94,3115,0.2,77.25824326455593,0.10445642471313477,-8.526691772043705,0.058633819222450256,0.009849339,0.8415420651435852,0.0015288031163436244,0.0003
398,9705,10750,104333312,1.3932121489197016,0.8911651223897934,158.83,3123,0.2,72.15823849081993,0.10786962509155273,-8.536124020814896,0.0572737455368042,0.008030523,0.8436083197593689,0.0009311387339039356,0.0003
399,9707,10775,104595456,1.3629528935998678,0.8963260725140572,175.49,3131,0.2,83.4223932736367,0.10577964782714844,-8.542220383882523,0.049170129001140594,0.009470269,0.8440473079681396,0.001628257842412495,0.0003
400,9709,10799,104857600,1.3562900871038437,0.9014960452914238,156.52,3139,0.2,71.03445576667785,0.09688329696655273,-8.546858042478561,0.05279754847288132,0.0085470155,0.844703733921051,0.0013200623120610544,0.0003
401,9710,10825,105119744,1.3237336492165923,0.9062037765979767,173.26,3147,0.2,78.465638910532,0.10611104965209961,-8.55473031103611,0.044722817838191986,0.008009142,0.8460389971733093,0.001046026328822336,0.0003
402,9712,10850,105381888,1.2703126119449735,0.9071416780352592,170.03,3155,0.2,76.21216775119305,0.09856939315795898,-8.558330580592155,0.0446527898311615,0.008110736,0.8462694883346558,0.0008726935275262804,0.0003
403,9714,10874,105644032,1.223276405595243,0.9093288406729698,152.51,3163,0.2,70.6300460344553,0.10255193710327148,-8.555555708706379,0.03499673306941986,0.009147,0.8459376096725464,0.0010492148949197144,0.0003
404,9716,10899,105906176,1.1769657516852021,0.9109280034899712,156.75,3171,0.2,72.76402711898089,0.1052103042602539,-8.554436407983303,0.03634928911924362,0.0069502085,0.8464987277984619,0.0007824857516425254,0.0003
405,9718,10923,106168320,1.1887598568573594,0.9103048741817474,163.06,3179,0.2,76.58538620710372,0.11516475677490234,-8.55413442850113,0.035168834030628204,0.008220183,0.8462921977043152,0.001110860681592385,0.0003
406,9720,10949,106430464,1.1800222219899297,0.9140772819519043,155.55,3187,0.2,71.0797389960289,0.09359407424926758,-8.552054733037949,0.03378412872552872,0.008769637,0.8456789255142212,0.0007303920747290249,0.0003
407,9722,10974,106692608,1.168140978552401,0.9143553674221039,162.75,3195,0.2,77.49316496506333,0.10431575775146484,-8.554923616349697,0.027571924030780792,0.008378433,0.8466240763664246,0.0015082940503816644,0.0003
408,9724,10998,106954752,1.2293086191639304,0.9133996143937111,174.71,3203,0.2,87.218823774755,0.1078028678894043,-8.560557194054127,0.03531089425086975,0.00765415,0.847406804561615,0.001374521893922065,0.0003
409,9726,11023,107216896,1.1968166511505842,0.915523499250412,179.69,3211,0.2,86.47371582090855,0.10288286209106445,-8.558000974357128,0.027443744242191315,0.008500807,0.8473106622695923,0.0007272167956671183,0.0003
410,9728,11048,107479040,1.2075975891202688,0.9118241518735886,175.44,3219,0.2,81.43123756229878,0.13094854354858398,-8.551939755678177,0.03510531038045883,0.012265483,0.8461766839027405,0.0017273269077122677,0.0003
411,9729,11073,107741184,1.316145689226687,0.9117169827222824,157.65,3227,0.2,74.070743932724,0.09856510162353516,-8.549239180982113,0.04193460941314697,0.0075700916,0.8461504578590393,0.0004432872874531313,0.0003
412,9731,11097,108003328,1.277998543344438,0.9146296754479408,177.97,3235,0.2,81.00733223259449,0.11028099060058594,-8.54628524184227,0.04424864053726196,0.008453807,0.845863401889801,0.0010450782228872413,0.0003
413,9733,11122,108265472,1.2713978607207537,0.9118321314454079,181.27,3243,0.2,89.43408703878522,0.10349607467651367,-8.549186013638973,0.041613370180130005,0.008465449,0.8469029068946838,0.0007763968269500765,0.0003
414,9735,11147,108527616,1.222061081789434,0.9180966317653656,167.92,3251,0.2,79.83777348399163,0.11706352233886719,-8.554160468280315,0.04022660106420517,0.008724611,0.8471212983131409,0.0009224345003531198,0.0003
415,9737,11172,108789760,1.166306429542601,0.9206577911973,199.0,3259,0.2,99.36210282564163,0.10230064392089844,-8.562618032097816,0.033663034439086914,0.007860377,0.8487564921379089,0.0007468097801393014,0.0003
416,9739,11197,109051904,1.2487532636150718,0.9146967530250549,188.51,3267,0.2,84.72458353996277,0.12501907348632812,-8.570570074021816,0.041319943964481354,0.008223736,0.8491882681846619,0.001364543270028662,0.0003
417,9741,11221,109314048,1.3417819933965802,0.915681466460228,160.21,3275,0.2,75.17455132365227,0.09723854064941406,-8.574804283678532,0.044206373393535614,0.007612681,0.849618136882782,0.0008819867175589025,0.0003
418,9742,11246,109576192,1.2362360870465636,0.9227583110332489,190.02,3283,0.2,95.99472987890243,0.10736370086669922,-8.569985821843147,0.04890839010477066,0.009588964,0.8482853174209595,0.0009912494952004636,0.0003
419,9744,11271,109838336,1.3488362757489085,0.9152435138821602,168.1,3291,0.2,76.71039722967893,0.12174272537231445,-8.56855921447277,0.04159557819366455,0.008498625,0.8485682010650635,0.0018531069426899194,0.0003
420,9746,11296,110100480,1.3738519391044974,0.9120753183960915,154.51,3299,0.2,68.68410271465778,0.10739946365356445,-8.562173716723919,0.03561870753765106,0.010587759,0.8481870293617249,0.0008317808433275786,0.0003
421,9748,11321,110362624,1.4985623676329851,0.8971523642539978,183.4,3307,0.2,90.10387875795364,0.1143331527709961,-8.5692772641778,0.061572298407554626,0.007283003,0.8495200872421265,0.0014147983411021414,0.0003
422,9750,11346,110624768,1.477955374866724,0.8909226059913635,165.2,3315,0.2,78.52130969762803,0.11591434478759766,-8.568418465554714,0.06299266219139099,0.0088945385,0.8492850661277771,0.0013698248267246527,0.0003
423,9751,11371,110886912,1.561792547814548,0.8878012225031853,171.81,3323,0.2,81.06300326943398,0.12720823287963867,-8.573020793497562,0.07049426436424255,0.0100097945,0.8504420518875122,0.001875809348803159,0.0003
424,9753,11395,111149056,1.5856550801545382,0.8901350796222687,166.36,3331,0.2,78.26447727501392,0.10893535614013672,-8.583413369953632,0.08059588074684143,0.010154553,0.8519140481948853,0.001821219968405785,0.0003
425,9755,11420,111411200,1.6277554770931602,0.8881672099232674,155.73,3339,0.2,75.49189472794532,0.10244894027709961,-8.59163099527359,0.07436081022024155,0.009011716,0.8538262844085693,0.0011115823249383538,0.0003
426,9757,11445,111673344,1.5563293835148215,0.8864463046193123,180.24,3347,0.2,89.00817341983318,0.12999677658081055,-8.603208065032959,0.08527852594852448,0.0115629975,0.8552768230438232,0.0022062848524910805,0.0003
427,9759,11469,111935488,1.4513419885188341,0.8851276114583015,167.49,3355,0.2,81.61645033814013,0.104827880859375,-8.613378502428532,0.062066495418548584,0.0073262905,0.856139600276947,0.0019563933528843336,0.0003
428,9760,11494,112197632,1.5115392738953233,0.884006105363369,183.14,3363,0.2,90.89651635468006,0.11780929565429688,-8.623135559260845,0.06552372872829437,0.008874474,0.8573653697967529,0.0014424428031816205,0.0003
429,9762,11519,112459776,1.6000848468393087,0.8795010149478912,161.12,3371,0.2,79.60927797824144,0.10014629364013672,-8.629495613276958,0.07750076055526733,0.010072226,0.857765793800354,0.0015660327094337845,0.0003
430,9763,11545,112721920,1.6135663464665413,0.8823704347014427,159.94,3379,0.2,78.65680749722291,0.1199493408203125,-8.637006916105747,0.08959047496318817,0.009473559,0.8596850037574768,0.0025708850344017264,0.0003
431,9765,11569,112984064,1.571336385793984,0.8917541727423668,137.01,3387,0.2,65.47794211693108,0.11209249496459961,-8.652784876525402,0.07073924690485,0.008248463,0.8619111776351929,0.0014857716823826195,0.0003
432,9767,11593,113246208,1.625282366760075,0.8921424970030785,169.36,3395,0.2,85.60525363862514,0.12011909484863281,-8.66930165886879,0.0726732388138771,0.0091412775,0.8637694120407104,0.0021403284144980717,0.0003
433,9769,11618,113508352,1.783500629477203,0.8887537121772766,152.48,3403,0.2,73.95785295903683,0.10709857940673828,-8.68788842111826,0.09651771932840347,0.009643663,0.8667922019958496,0.00223834525422717,0.0003
434,9771,11643,113770496,1.7237191321328282,0.8961457386612892,157.56,3411,0.2,73.15713659465312,0.12518644332885742,-8.712533622980118,0.08443880826234818,0.009425189,0.8703892230987549,0.002173385210426204,0.0003
435,9772,11668,114032640,1.7081049801781774,0.9004600271582603,166.01,3419,0.2,80.99278974175454,0.10466384887695312,-8.732796467840672,0.08344084024429321,0.009891476,0.872695803642273,0.001154844267603039,0.0003
436,9774,11693,114294784,1.6755719874054193,0.9077936559915543,174.95,3427,0.2,86.02562088251113,0.11418581008911133,-8.742651179432869,0.08513651043176651,0.010461428,0.8739541172981262,0.0019705163003891357,0.0003
437,9775,11718,114556928,1.7441119998693466,0.9059133604168892,179.81,3435,0.2,86.68724749386311,0.10750436782836914,-8.762276709079742,0.08760177344083786,0.009606349,0.8771533966064453,0.002337619702302618,0.0003
438,9777,11743,114819072,1.6796691035851836,0.9087214842438698,187.19,3443,0.2,90.9173457890749,0.12322425842285156,-8.776709616184235,0.08593560755252838,0.0090518175,0.8787156939506531,0.002346823062907788,0.0003
439,9778,11768,115081216,1.6299495017156005,0.9078412875533104,190.34,3451,0.2,82.34841782063246,0.11858463287353516,-8.783005937933922,0.07008194923400879,0.010050012,0.8795498013496399,0.0015735511992716056,0.0003
440,9779,11794,115343360,1.5969033353030682,0.9094933643937111,186.52,3459,0.2,90.83469854682684,0.10804605484008789,-8.789124242961407,0.06612945348024368,0.010073166,0.8818110227584839,0.0010330071031603438,0.0003
441,9781,11818,115605504,1.6447662319988012,0.9024044796824455,169.46,3467,0.2,78.42019561529159,0.12198209762573242,-8.797233745455742,0.07913575321435928,0.0075377733,0.8831238746643066,0.0019851430761264055,0.0003
442,9782,11844,115867648,1.7276442311704159,0.8953952267765999,169.23,3475,0.2,76.46504709303379,0.1136622428894043,-8.806358493864536,0.07882613688707352,0.009081481,0.8838096261024475,0.0012782682952092728,0.0003
443,9784,11868,116129792,1.639140697196126,0.9010824933648109,174.51,3483,0.2,86.67460435569286,0.11650609970092773,-8.82132664322853,0.0823446586728096,0.008955671,0.8869143128395081,0.0017851480661192909,0.0003
444,9786,11893,116391936,1.6518639251589775,0.8951622694730759,182.01,3491,0.2,90.01781736165285,0.10654258728027344,-8.841981381177902,0.07025554031133652,0.008116631,0.8884969353675842,0.001853066511102952,0.0003
445,9787,11919,116654080,1.7459535636007786,0.8901206851005554,163.86,3499,0.2,80.77739254496991,0.10320854187011719,-8.850939959287643,0.08522374927997589,0.008241252,0.8901473879814148,0.0019709031184902415,0.0003
446,9788,11944,116916224,1.7034963816404343,0.8947790563106537,183.03,3507,0.2,88.22218784272671,0.1247868537902832,-8.855045840144157,0.07900844514369965,0.0125471745,0.8907417058944702,0.002000161113755894,0.0003
447,9789,11969,117178368,1.7170939231291413,0.8982257023453712,175.51,3515,0.2,84.75179397284984,0.12065362930297852,-8.870855703949928,0.0694895014166832,0.010601087,0.8940742611885071,0.002143146572961996,0.0003
448,9791,11994,117440512,1.7368780262768269,0.894124448299408,135.95,3523,0.2,60.145532621741296,0.11410665512084961,-8.885453172028065,0.08706790953874588,0.01223297,0.8950953483581543,0.001971659936771175,0.0003
449,9792,12019,117702656,1.7332415273413062,0.8954948708415031,156.78,3531,0.2,74.0730158239603,0.11706304550170898,-8.888613387942314,0.08331280201673508,0.012902545,0.8960437774658203,0.0017527350255477359,0.0003
450,9794,12044,117964800,1.6622423138469458,0.8988775610923767,155.76,3539,0.2,72.71127678096295,0.11451578140258789,-8.895593404769897,0.07455231994390488,0.008189274,0.8975397348403931,0.0009405464866176771,0.0003
451,9796,12068,118226944,1.7297930801287293,0.8961879014968872,160.87,3547,0.2,81.94360018081963,0.09865760803222656,-8.906429126858711,0.08221153169870377,0.0068043373,0.8989468812942505,0.0013681879968316935,0.0003
452,9798,12093,118489088,1.8316854496259947,0.8865083605051041,133.7,3552,0.2,56.79069582909346,0.11752236855996621,-8.91973959433066,0.12180303037166595,0.0120403515,0.901107132434845,0.002228217515653956,0.0003
453,9799,12117,118751232,1.7659345446154475,0.8888145685195923,175.44,3560,0.2,87.34018408834935,0.10461950302124023,-8.93537663668394,0.09474193304777145,0.0072033345,0.9031193852424622,0.001691413048774848,0.0003
454,9800,12143,119013376,1.6339134378358722,0.8969764709472656,160.98,3568,0.2,77.40439923763275,0.10662126541137695,-8.942749224603176,0.07405663281679153,0.008661244,0.9054518342018127,0.0016191048534892616,0.0003
455,9802,12167,119275520,1.8380597224459052,0.8884666785597801,172.54,3576,0.2,86.37022168815136,0.10555458068847656,-8.962499253451824,0.08853363990783691,0.008831445,0.90866619348526,0.001474265904562344,0.0003
456,9804,12192,119537664,1.935766818933189,0.8929355517029762,158.57,3584,0.2,74.867935166955,0.11919260025024414,-8.985171303153038,0.10249641537666321,0.009075021,0.9116621017456055,0.0017046479588316288,0.0003
457,9806,12216,119799808,1.7494226637340726,0.9050682857632637,162.84,3586,0.2,83.67662626713515,0.1280459449404762,-8.996669088091169,0.09962001442909241,0.012296137,0.9125658273696899,0.0035046436158674104,0.0003
458,9807,12241,120061952,1.6498733637854457,0.906630240380764,161.53,3594,0.2,72.57460055053234,0.1271214485168457,-9.001111753284931,0.08468952775001526,0.008762018,0.9128428101539612,0.0019896796379725856,0.0003
459,9808,12267,120324096,1.7160556120797992,0.9036702960729599,153.55,3602,0.2,76.66022065788508,0.12987375259399414,-9.003375001251698,0.07586418092250824,0.009414417,0.9145633578300476,0.001837134159359266,0.0003
460,9810,12291,120586240,1.9032578729093075,0.8934043049812317,166.03,3610,0.2,80.42641462087632,0.10677528381347656,-9.02348654717207,0.0894145518541336,0.0073360377,0.9176169037818909,0.0020686243933596415,0.0003
461,9811,12316,120848384,1.770841154269874,0.9006035476922989,177.34,3618,0.2,85.68546312093734,0.1208505630493164,-9.038400053977966,0.08935438841581345,0.008440856,0.9196379780769348,0.0015636393272870919,0.0003
462,9813,12341,121110528,1.7066976744681597,0.9056682512164116,180.72,3626,0.2,88.48650081902743,0.12818431854248047,-9.043341487646103,0.08633127808570862,0.010860685,0.9203588366508484,0.002975997781049955,0.0003
463,9814,12366,121372672,1.7526675639674067,0.904117077589035,177.33,3634,0.2,82.82248417038471,0.11871194839477539,-9.05618754029274,0.08639824390411377,0.007869884,0.9226624965667725,0.002166189777199179,0.0003
464,9815,12391,121634816,1.9270167294889688,0.8941330164670944,172.59,3642,0.2,83.74695118308067,0.11130952835083008,-9.066462494432926,0.10998587310314178,0.008714515,0.9238308668136597,0.0015590511766276904,0.0003
465,9817,12416,121896960,1.7170826373621821,0.8998532369732857,158.61,3650,0.2,75.50541695602239,0.12456321716308594,-9.074669249355793,0.08428892493247986,0.0092276735,0.9248713254928589,0.0014875948577355302,0.0003
466,9818,12441,122159104,1.640601010993123,0.8975607603788376,163.3,3658,0.2,79.82744125902653,0.11997270584106445,-9.07211508601904,0.07551033794879913,0.010772778,0.9245760440826416,0.0016639815639791777,0.0003
467,9820,12466,122421248,1.6051143985241652,0.8971777632832527,138.06,3666,0.2,63.35699703231454,0.1175832748413086,-9.081513524055481,0.0714079961180687,0.008332531,0.9273763298988342,0.001359398186650651,0.0003
468,9822,12490,122683392,1.917513974942267,0.8837007656693459,169.04,3674,0.2,85.33069450378417,0.10772085189819336,-9.096439346671104,0.10519567877054214,0.0075458996,0.9296811819076538,0.0016152345215232344,0.0003
469,9823,12516,122945536,1.855728816241026,0.8906191661953926,158.2,3682,0.2,79.29811224013567,0.12597894668579102,-9.101969234645367,0.09004057943820953,0.009206764,0.9299050569534302,0.0024773878699306806,0.0003
470,9824,12540,123207680,1.768542860634625,0.8938481658697128,186.21,3690,0.2,93.9784238421917,0.10251951217651367,-9.097413696348667,0.07249180227518082,0.008526943,0.92877596616745,0.0009203639483530424,0.0003
471,9826,12565,123469824,1.6824626689776778,0.8888942450284958,185.82,3698,0.2,94.69566285640002,0.10622072219848633,-9.095715261995792,0.07022565603256226,0.008813965,0.9298107624053955,0.001369198441352637,0.0003
472,9827,12589,123731968,1.7971099372953176,0.8819263726472855,184.46,3706,0.2,95.07732419610024,0.1118021011352539,-9.105821758508682,0.08222395926713943,0.009098817,0.9317711591720581,0.0019439725265328889,0.0003
473,9829,12614,123994112,1.790267557837069,0.8812379986047745,163.42,3714,0.2,80.34094050765037,0.12142276763916016,-9.111922442913055,0.10354986786842346,0.00855618,0.9331980347633362,0.0017069232812900736,0.0003
474,9830,12640,124256256,1.7855418724939227,0.8837322294712067,163.13,3722,0.2,84.06612548381091,0.11436176300048828,-9.121966317296028,0.08158573508262634,0.008742029,0.9354434013366699,0.0018122315859727678,0.0003
475,9832,12664,124518400,1.6699956199154258,0.8846008703112602,174.82,3730,0.2,87.9063984683156,0.1240682601928711,-9.134238258004189,0.08667831867933273,0.009075174,0.9369771480560303,0.0019413803365750937,0.0003
476,9833,12689,124780544,1.7795922113582492,0.8801723122596741,188.12,3738,0.2,97.34599953353406,0.11564826965332031,-9.136956930160522,0.09419471770524979,0.009926752,0.9375871419906616,0.001599849315425672,0.0003
477,9835,12713,125042688,1.733422927558422,0.8838162496685982,163.61,3746,0.2,80.5647899866104,0.10866355895996094,-9.137625023722649,0.07310722768306732,0.01065995,0.9380624294281006,0.001928111948473088,0.0003
478,9836,12738,125304832,1.8622758006677032,0.8805461302399635,169.92,3754,0.2,85.03258222520351,0.11681747436523438,-9.143524318933487,0.10390268266201019,0.008418026,0.9389906525611877,0.001805433361823816,0.0003
479,9837,12763,125566976,1.7936756126582623,0.8832840397953987,186.16,3762,0.2,97.06496258020401,0.11373710632324219,-9.145518772304058,0.08494655042886734,0.00862317,0.9396305680274963,0.0021927389952907106,0.0003
480,9839,12788,125829120,1.83191386051476,0.8843358159065247,182.35,3770,0.2,90.65682301968336,0.10926008224487305,-9.15698891878128,0.09003360569477081,0.007996814,0.9421671628952026,0.002019933735482482,0.0003
481,9840,12813,126091264,1.874562218785286,0.8865948170423508,166.71,3778,0.2,81.24000150561332,0.12332534790039062,-9.168090887367725,0.09144594520330429,0.011100231,0.9428322911262512,0.0020872381742265134,0.0003
482,9842,12838,126353408,1.8630568524822593,0.8847211301326752,167.81,3786,0.2,81.58198925077915,0.11141204833984375,-9.175326846539974,0.0990876704454422,0.008021241,0.9440885186195374,0.001121873760894232,0.0003
483,9843,12863,126615552,1.807992729358375,0.8832901045680046,171.92,3794,0.2,85.94546481847763,0.12801790237426758,-9.179598279297352,0.0844288170337677,0.008855969,0.9449516534805298,0.0018561064648565662,0.0003
484,9844,12888,126877696,1.6757177487015724,0.8932171240448952,180.33,3802,0.2,93.02400638937951,0.12252616882324219,-9.196057938039303,0.07534028589725494,0.009444462,0.9478467106819153,0.0016879745758160425,0.0003
485,9846,12911,127139840,1.7844428221384685,0.8867605701088905,145.31,3803,0.2,68.90074022129178,0.20794677734375,-9.205150604248047,0.10220186412334442,0.016593426,0.9478093385696411,0.006458207111184795,0.0003
486,9848,12935,127401984,1.9737480580806732,0.8840988948941231,160.09,3804,0.2,83.4337188488245,0.0605316162109375,-9.204922676086426,0.10285965353250504,0.016843688,0.9478024244308472,0.0014651873498223722,0.0003
487,9850,12960,127664128,1.85479976516217,0.8914104402065277,189.5,3812,0.2,97.17037388861179,0.12332820892333984,-9.20497789978981,0.10025383532047272,0.01101456,0.9483944177627563,0.0018853882406801858,0.0003
488,9851,12985,127926272,1.8051017690449953,0.8891611099243164,175.61,3820,0.2,86.68872168362141,0.11433887481689453,-9.219608172774315,0.09294100105762482,0.009536732,0.950192928314209,0.0024384653747802076,0.0003
489,9852,13010,128188416,1.726184287108481,0.8929105997085571,170.23,3828,0.2,77.71571718871593,0.12202978134155273,-9.22318547964096,0.08707281202077866,0.009819007,0.9499843120574951,0.002227809908617928,0.0003
490,9854,13034,128450560,1.8273898575987135,0.8927107825875282,155.96,3830,0.2,75.32951736271382,0.13603864397321427,-9.223145689283099,0.10571925342082977,0.013442959,0.9505041837692261,0.0029963486678233103,0.0003
491,9855,13059,128712704,1.8255502143874764,0.8904046937823296,166.03,3838,0.2,79.97840190052986,0.11459922790527344,-9.217320092022419,0.08812294900417328,0.008519644,0.9497004151344299,0.0014950621603020409,0.0003
492,9857,13083,128974848,1.89401142206043,0.8864408954977989,195.44,3846,0.2,102.25754688121378,0.1211094856262207,-9.218476139008999,0.08984310925006866,0.008059667,0.9504337906837463,0.002193933929902414,0.0003
493,9858,13109,129236992,1.7947117667645216,0.8894600197672844,183.39,3854,0.2,92.36919626832008,0.12580633163452148,-9.225159645080566,0.09731822460889816,0.00825973,0.9517896175384521,0.0027729166649805848,0.0003
494,9859,13134,129499136,1.7997751844690202,0.8913242220878601,184.34,3860,0.2,94.71346153438091,0.13616294049202127,-9.233070840226842,0.10663282871246338,0.014802887,0.9535573124885559,0.0030994779626006617,0.0003
495,9861,13158,129761280,1.9243045608912195,0.8947049155831337,166.64,3867,0.2,82.83669937312602,0.13175092424665177,-9.24338948726654,0.12070369720458984,0.010621756,0.9551112651824951,0.002814301719938937,0.0003
496,9862,13183,130023424,1.9923976063728333,0.8941928297281265,173.69,3870,0.2,79.61258328437805,0.1200227283296131,-9.244579292479015,0.12498804181814194,0.013699671,0.9559013843536377,0.0019592035650497393,0.0003
497,9864,13207,130285568,1.892728236503899,0.8989734649658203,154.0,3878,0.2,74.91872959971428,0.1229548454284668,-9.24925909936428,0.08477342873811722,0.008388512,0.9567552804946899,0.0020349622955109226,0.0003
498,9865,13233,130547712,1.823241493664682,0.8967857658863068,164.86,3886,0.2,83.58784305930138,0.10198211669921875,-9.248707190155983,0.09394459426403046,0.007772747,0.9562915563583374,0.0013639558183058398,0.0003
499,9866,13257,130809856,1.8841363163664937,0.8857402205467224,167.27,3894,0.2,87.13140855193139,0.1262645721435547,-9.249063968658447,0.09047357738018036,0.009951796,0.9565288424491882,0.0025994169477598916,0.0003
500,9868,13282,131072000,1.8011194802820683,0.8870005533099174,148.06,3902,0.2,72.92724576532841,0.13773870468139648,-9.247318744659424,0.08966033160686493,0.010072236,0.9564062356948853,0.0022184611625561956,0.0003
501,9870,13305,131334144,1.8363574382030603,0.883178137242794,169.69,3905,0.2,87.70827202498913,0.17537064985795456,-9.251407681089459,0.11688403785228729,0.03188298,0.9573096036911011,0.005216463615369955,0.0003
502,9871,13330,131596288,1.9504655255004764,0.8825556114315987,172.41,3913,0.2,88.97732030414045,0.12418413162231445,-9.2481509745121,0.09671390801668167,0.010405714,0.9569671154022217,0.001625352597784513,0.0003
503,9872,13356,131858432,1.9220518255606294,0.8874021172523499,180.54,3921,0.2,89.74665335960687,0.1215677261352539,-9.241502739489079,0.10122509300708771,0.009027159,0.9563749432563782,0.00243888819750282,0.0003
504,9874,13380,132120576,1.7738226111978292,0.8919524997472763,169.55,3929,0.2,83.92306309968234,0.13266849517822266,-9.238823719322681,0.08072628825902939,0.012820694,0.9569011926651001,0.0017382937958245748,0.0003
505,9875,13405,132382720,1.6936795376241207,0.8944290652871132,168.07,3937,0.2,88.88580185234547,0.13149356842041016,-9.23470263928175,0.0797000303864479,0.009794807,0.9558698534965515,0.001880940380942775,0.0003
506,9876,13429,132644864,1.8185704946517944,0.8821873366832733,164.21,3945,0.2,85.33292758882045,0.13584232330322266,-9.234858624637127,0.095244400203228,0.011900853,0.9565183520317078,0.002028588477969606,0.0003
507,9878,13454,132907008,1.8331876639276743,0.8766730576753616,184.84,3953,0.2,95.71915040552616,0.13593482971191406,-9.239251181483269,0.09220901876688004,0.008732542,0.9563103318214417,0.002441353178710415,0.0003
