time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/std,train/n_updates,train/clip_range,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
10414,382,9615,100139008,0.010354691,-0.03955251723527908,-5.17172933742404,0.11753136076731607,0.0003,0.0008574623516324209,0.9516393840312958,0.5177578330039978,2958,0.2,0.11598777770996094,218.44,15.706233060038649
10443,383,9613,100401152,0.009390469,-0.040590185672044754,-5.19262458011508,0.11075535340933129,0.0003,0.00014230811120796716,0.9538526497781277,0.5191023945808411,2966,0.2,0.10641670227050781,216.11,17.089010783787817
10472,384,9612,100663296,0.0089872135,-0.0411420576274395,-5.213612049818039,0.11994587123626843,0.0003,0.0008449822835245868,0.9496811404824257,0.520691454410553,2974,0.2,0.11695289611816406,218.62,15.419627987435087
10500,385,9611,100925440,0.008357792,-0.04106854647397995,-5.233178399503231,0.12261365272570401,0.0003,0.00023393229184875963,0.9521106630563736,0.5221073031425476,2982,0.2,0.1079249382019043,209.64,16.068449748009442
10529,386,9609,101187584,0.010463072,-0.03791331499814987,-5.260753218084574,0.11588554410263896,0.0003,0.0008323309734805662,0.9519625045359135,0.5246772766113281,2990,0.2,0.12810659408569336,236.4,20.446057890783994
10559,387,9607,101449728,0.00769326,-0.04043461009860039,-5.278650123625994,0.12169741012621671,0.0003,0.0003663973343464022,0.9521592780947685,0.5252987146377563,2998,0.2,0.11076974868774414,228.79,21.64388082874939
10588,388,9606,101711872,0.008571989,-0.039562661200761795,-5.2955955639481544,0.12373441108502448,0.0003,0.00011679193494273932,0.949021402746439,0.5268279910087585,3006,0.2,0.10531806945800781,220.38,18.561591603532435
10617,389,9604,101974016,0.0073210774,-0.04331424459815025,-5.303481720387936,0.11500079516554251,0.0003,0.00028049320599166094,0.9523534625768661,0.5266034603118896,3014,0.2,0.10963916778564453,218.64,15.59952383342199
10646,390,9602,102236160,0.008945735,-0.04161177948117256,-5.313334789127111,0.11438051698496565,0.0003,0.00013777558797301026,0.9531556144356728,0.5276496410369873,3022,0.2,0.11133432388305664,221.94,18.605828750259242
10676,391,9600,102498304,0.007412863,-0.04280361533164978,-5.330095652490854,0.11322842753725126,0.0003,0.00010363118190070963,0.9545921124517918,0.5290625691413879,3030,0.2,0.11085224151611328,213.11,16.075812689927407
10706,392,9598,102760448,0.009732778,-0.03783637285232544,-5.350884567946196,0.12120169418631122,0.0003,0.0002587598737591179,0.9510455429553986,0.5304163694381714,3038,0.2,0.10849332809448242,215.01,15.050866491827183
10735,393,9596,103022592,0.00872884,-0.04326526075601578,-5.365630894899368,0.11728275753557682,0.0003,0.000594051341067825,0.9525515362620354,0.5319503545761108,3046,0.2,0.10752153396606445,212.91,14.885144985839725
10765,394,9594,103284736,0.008973065,-0.04279530048370361,-5.38285069167614,0.1099933001678437,0.0003,0.0006885104817229148,0.9558920338749886,0.5328769087791443,3054,0.2,0.11955595016479492,209.81,16.772321915030478
10795,395,9591,103546880,0.008804743,-0.04253728315234184,-5.390518352389336,0.11633813427761197,0.0003,0.00023267183587449836,0.9532336816191673,0.5331459045410156,3062,0.2,0.10785198211669922,213.85,15.561645189680858
10825,396,9589,103809024,0.008963364,-0.04331645742058754,-5.401749398559332,0.11903027381049469,0.0003,0.00015517189422098454,0.9530023746192455,0.5344297885894775,3070,0.2,0.11400318145751953,212.33,13.860420233067124
10854,397,9587,104071168,0.0082949065,-0.04295594245195389,-5.418179001659155,0.1115509140654467,0.0003,0.0001038896325553651,0.9560313709080219,0.5353319644927979,3078,0.2,0.10033798217773438,210.3,14.400626881448552
10884,398,9585,104333312,0.008052425,-0.0441289022564888,-5.431705873459578,0.11652405123459175,0.0003,0.00019057548524870072,0.9555443674325943,0.5363957285881042,3086,0.2,0.10593748092651367,220.93,18.351580817010255
10914,399,9583,104595456,0.010874659,-0.045658670365810394,-5.438007477670908,0.11774290743051097,0.0003,0.0003125325360997522,0.9563210196793079,0.5367839932441711,3094,0.2,0.11010360717773438,216.2,18.10196417918429
10943,400,9581,104857600,0.009448031,-0.04221862554550171,-5.458240371197462,0.1262147138477303,0.0003,-1.0616801773721818e-05,0.953908633440733,0.5385940670967102,3102,0.2,0.10425901412963867,217.52,13.961870567481965
10972,401,9580,105119744,0.008223902,-0.04420218616724014,-5.470450576394796,0.11611203255597502,0.0003,-0.00022966030701354612,0.9543819651007652,0.5394133925437927,3110,0.2,0.10125494003295898,206.48,15.777275293038691
11000,402,9579,105381888,0.0073164143,-0.04319994896650314,-5.475218277424574,0.11549242417095229,0.0003,0.00014353104825204355,0.956979550421238,0.5393669605255127,3118,0.2,0.10851907730102539,216.42,18.263006445849314
11029,403,9578,105644032,0.008305231,-0.04454728960990906,-5.4894914254546165,0.11750733497319743,0.0003,-2.5723463750182418e-05,0.9566716030240059,0.5410134196281433,3126,0.2,0.0968942642211914,212.51,17.503729529082776
11057,404,9577,105906176,0.009438977,-0.042761676013469696,-5.516157500445843,0.12344910815590993,0.0003,0.0005873892714589601,0.9547766745090485,0.5430373549461365,3134,0.2,0.10485506057739258,217.6,16.403852077098563
11086,405,9576,106168320,0.013434396,-0.042708586901426315,-5.538296390324831,0.12247057975037023,0.0003,0.00018060442289424827,0.9561942778527737,0.5447177290916443,3142,0.2,0.10610532760620117,216.25,13.956680271988734
11114,406,9576,106430464,0.009064201,-0.042362868785858154,-5.5467519499361515,0.1248931065783836,0.0003,0.000313944406570954,0.9568201117217541,0.544857382774353,3150,0.2,0.10609722137451172,213.12,19.713498438969253
11142,407,9575,106692608,0.0088309515,-0.040712468326091766,-5.557827536016703,0.12140260613523424,0.0003,0.00010058601765194908,0.9579587131738663,0.5459509491920471,3158,0.2,0.1033773422241211,226.09,17.592001169621945
11171,408,9574,106954752,0.008758344,-0.041817665100097656,-5.566794369369745,0.13131041126325727,0.0003,0.0009161722568933328,0.9539857283234596,0.5465602278709412,3166,0.2,0.10705232620239258,214.7,16.18388965992257
11199,409,9573,107216896,0.011390628,-0.041740842163562775,-5.582168098539114,0.13167548406636342,0.0003,0.0006666815093012701,0.9536447636783123,0.5481469631195068,3174,0.2,0.11135053634643555,189.26,15.61170140364673
11227,410,9572,107479040,0.011064873,-0.041022635996341705,-5.592527147382498,0.1165697073447518,0.0003,0.0006688427874905756,0.9589123874902725,0.5482627153396606,3182,0.2,0.1162419319152832,226.41,17.689345111474395
11256,411,9571,107741184,0.009331306,-0.04384099692106247,-5.591552074998617,0.13026268436806276,0.0003,0.0003950260143028572,0.9552037306129932,0.5480796098709106,3190,0.2,0.1108541488647461,227.31,16.896780496425926
11285,412,9570,108003328,0.008281264,-0.0449981614947319,-5.594478879123926,0.12925803987309337,0.0003,0.0005172749974917679,0.9567405357956886,0.548414945602417,3198,0.2,0.10920381546020508,208.29,16.50755997383967
11314,413,9568,108265472,0.0076652593,-0.04356395825743675,-5.615559231489897,0.14083351218141615,0.0003,0.0005661202953888278,0.9534625560045242,0.5506415367126465,3206,0.2,0.1063241958618164,226.28,16.03731449339539
11342,414,9568,108527616,0.009311203,-0.042338430881500244,-5.638566177338362,0.13280732883140445,0.0003,0.0002678935702533636,0.9561814032495022,0.5525087714195251,3214,0.2,0.10164833068847656,218.56,14.42330962776672
11371,415,9566,108789760,0.026323246,-0.041649043560028076,-5.655524884147206,0.12986950302261047,0.0003,0.0017593173148249671,0.9579058215022087,0.5537819862365723,3220,0.2,0.11193777500897989,213.7,18.190766409225763
11401,416,9565,109051904,0.009298992,-0.04172511771321297,-5.67310756072402,0.1407432771520689,0.0003,0.0007475207598872657,0.9541636742651463,0.5547405481338501,3228,0.2,0.11547613143920898,210.19,17.254805580633693
11430,417,9563,109314048,0.008802334,-0.044335972517728806,-5.684221640229225,0.1421274287858978,0.0003,0.0001436310017197684,0.9547353088855743,0.5558179616928101,3236,0.2,0.11263275146484375,222.71,17.869072299450636
11459,418,9561,109576192,0.007933606,-0.04295717552304268,-5.702311523258686,0.13592603604774922,0.0003,0.0006098270969232544,0.9569779075682163,0.5572478175163269,3244,0.2,0.10249137878417969,208.91,16.718935471680016
11489,419,9559,109838336,0.007936871,-0.04635286331176758,-5.7128232307732105,0.13997603754978627,0.0003,0.00022094759879109915,0.9567959271371365,0.5575215220451355,3252,0.2,0.10761213302612305,211.56,15.882666020365432
11519,420,9557,110100480,0.0088365525,-0.04321935772895813,-5.723460204899311,0.15421302162576467,0.0003,1.8709177311393432e-05,0.9536047950387001,0.5588805079460144,3260,0.2,0.10919857025146484,209.61,20.478380232630297
11549,421,9555,110362624,0.007847702,-0.04660894721746445,-5.7460600063204765,0.1488550859503448,0.0003,0.0002635451169226144,0.9564878158271313,0.56086665391922,3268,0.2,0.10767889022827148,209.1,19.766399729661643
11578,422,9554,110624768,0.009511617,-0.04119868576526642,-5.764978036284447,0.15360983123537153,0.0003,5.737952824347303e-05,0.9548482820391655,0.5622855424880981,3276,0.2,0.11027336120605469,216.88,18.447512463107707
11608,423,9552,110886912,0.008764159,-0.0423935130238533,-5.780398599803448,0.14933933492284268,0.0003,-0.00010120955403181142,0.9563351199030876,0.5635532140731812,3284,0.2,0.10556268692016602,220.29,21.25621680921409
11638,424,9550,111149056,0.008702436,-0.04306156560778618,-5.804451063275337,0.1500076811062172,0.0003,0.0005467348496495106,0.9573482275009155,0.5656046271324158,3292,0.2,0.10874605178833008,228.43,19.03545239245519
11668,425,9548,111411200,0.009074323,-0.042555663734674454,-5.817389562726021,0.15593106299638748,0.0003,9.410912389284931e-05,0.9562129601836205,0.5659749507904053,3300,0.2,0.10782289505004883,207.68,19.165253173336385
11697,426,9546,111673344,0.007981235,-0.043999724090099335,-5.826039206236601,0.15662179666105658,0.0003,0.000486687008105946,0.9571521878242493,0.5666671991348267,3308,0.2,0.10431194305419922,221.92,23.25193033736199
11727,427,9544,111935488,0.00871205,-0.04144686460494995,-5.841877192258835,0.16775534499902278,0.0003,0.0005103827543280204,0.954551201313734,0.5680155158042908,3316,0.2,0.10407161712646484,222.18,21.568611148484052
11757,428,9542,112197632,0.008208804,-0.04462726414203644,-5.849545989185572,0.17000723909586668,0.0003,-0.00014099494774200139,0.953755609691143,0.5681105256080627,3324,0.2,0.09926748275756836,211.93,18.071624284759164
11786,429,9541,112459776,0.008679409,-0.04160173237323761,-5.854116078466177,0.1657738999929279,0.0003,0.00033299725419055903,0.955728180706501,0.5683274269104004,3332,0.2,0.10942554473876953,210.95,17.229532723897137
11815,430,9539,112721920,0.008948401,-0.04360829293727875,-5.865778088569641,0.1695094412425533,0.0003,-0.00012548469931061845,0.9545107036828995,0.5694552063941956,3340,0.2,0.10480880737304688,210.13,20.950805254513398
11844,431,9538,112984064,0.008897078,-0.044143952429294586,-5.882117532193661,0.15571716974955052,0.0003,4.918668537357007e-05,0.9575731530785561,0.5707669854164124,3348,0.2,0.10633182525634766,197.49,13.36582171510905
11874,432,9537,113246208,0.007292517,-0.04250586777925491,-5.892025403678417,0.1640328811481595,0.0003,-5.669576239597518e-06,0.9555209465324879,0.5715687870979309,3356,0.2,0.095245361328125,220.82,14.302094592321664
11903,433,9535,113508352,0.008193287,-0.043997589498758316,-5.896389331668615,0.1629196599824354,0.0003,-0.00016015701339711086,0.956686120480299,0.5719490051269531,3364,0.2,0.10508871078491211,212.44,14.297848989716732
11932,434,9534,113770496,0.0083093755,-0.04496977850794792,-5.9084190502762794,0.15215294726658612,0.0003,-0.0002899666069424711,0.9607153721153736,0.5729707479476929,3372,0.2,0.10508251190185547,212.97,16.12183494359255
11961,435,9533,114032640,0.009954416,-0.04253288358449936,-5.911251835525036,0.16240856249351054,0.0003,9.580042001289257e-05,0.9586225859820843,0.5727794170379639,3380,0.2,0.10681581497192383,221.99,14.346895929896272
11990,436,9532,114294784,0.008260883,-0.042986832559108734,-5.919655274599791,0.1714996760711074,0.0003,0.0005873496684216661,0.9562557712197304,0.5740097761154175,3388,0.2,0.1120457649230957,213.47,20.769737234525383
12020,437,9530,114556928,0.009676458,-0.04378436505794525,-5.941517256200314,0.18243960570544004,0.0003,-8.272941249742871e-05,0.9539500214159489,0.5757617950439453,3396,0.2,0.10347843170166016,208.55,18.93788225176744
12049,438,9528,114819072,0.007920907,-0.04304270073771477,-5.970531385391951,0.1724267026875168,0.0003,-0.00031352537916973233,0.9576399773359299,0.5784997940063477,3404,0.2,0.09716176986694336,207.62,19.35044521316886
12079,439,9527,115081216,0.0072546005,-0.044435784220695496,-6.005241151899099,0.18138047435786575,0.0003,0.00023964728279679548,0.9567227028310299,0.5811884999275208,3412,0.2,0.1056828498840332,202.11,19.631542457137257
12108,440,9525,115343360,0.008732485,-0.04049941524863243,-6.031290382146835,0.18066647264640778,0.0003,2.143192796211224e-05,0.9558455236256123,0.5829190015792847,3420,0.2,0.09727239608764648,219.16,18.92644751096144
12138,441,9523,115605504,0.009105788,-0.04215380549430847,-6.047382611781359,0.195243050577119,0.0003,-0.000103640370980429,0.9521173126995564,0.5844789743423462,3428,0.2,0.09897089004516602,219.14,20.825077019371093
12168,442,9522,115867648,0.0077356272,-0.041834816336631775,-6.07285863161087,0.19275583955459297,0.0003,0.00016804981851237244,0.9531307481229305,0.5865866541862488,3436,0.2,0.10116863250732422,211.32,18.245868252697402
12197,443,9520,116129792,0.007943849,-0.045607179403305054,-6.090442445129156,0.16424571780953556,0.0003,-0.0007755533397357794,0.9604022055864334,0.5877857208251953,3444,0.2,0.09667587280273438,216.8,19.68329264283646
12227,444,9519,116391936,0.007787076,-0.04414081573486328,-6.106068033725023,0.185051329433918,0.0003,-0.00020277922112654778,0.9557625576853752,0.5891402959823608,3452,0.2,0.10501575469970703,218.88,18.74369544696063
12257,445,9517,116654080,0.0077977655,-0.0437747985124588,-6.120471302419901,0.1967686100397259,0.0003,-8.017186883080285e-05,0.9515868946909904,0.5899965167045593,3460,0.2,0.09924173355102539,210.43,18.324288081265987
12287,446,9515,116916224,0.0071119573,-0.04555613547563553,-6.135110978037119,0.18189536756835878,0.0003,-9.928738973030704e-05,0.955789104104042,0.5915908217430115,3468,0.2,0.0997161865234375,212.38,20.778372393287718
12317,447,9513,117178368,0.008388177,-0.04414740204811096,-6.1554000079631805,0.1800646543269977,0.0003,-0.00015153081267271773,0.9581497013568878,0.593194305896759,3476,0.2,0.10348081588745117,217.73,18.36525907041505
12346,448,9511,117440512,0.0078059644,-0.04299699515104294,-6.172547236084938,0.18934327096212655,0.0003,-0.00012313759498283616,0.9564634449779987,0.5945430994033813,3484,0.2,0.09582805633544922,211.19,19.061986595480704
12377,449,9509,117702656,0.0074289134,-0.04415397346019745,-6.201702386140823,0.19258679531048983,0.0003,-0.0002673174419669522,0.9558864496648312,0.5972669124603271,3492,0.2,0.10283327102661133,209.74,18.128841865281576
12406,450,9508,117964800,0.008324919,-0.043296076357364655,-6.2172869220376015,0.19340864568948746,0.0003,-0.0005144764313627093,0.9563050381839275,0.5980734825134277,3500,0.2,0.09944581985473633,202.85,14.638186010513454
12436,451,9506,118226944,0.0071766935,-0.04535546153783798,-6.2345322743058205,0.19543384888675064,0.0003,-7.576570851597353e-05,0.9568529576063156,0.6000423431396484,3508,0.2,0.10007381439208984,213.92,24.028407214526087
12466,452,9504,118489088,0.008152114,-0.04321390762925148,-6.2567453160882,0.20349361619446427,0.0003,5.909168203288573e-05,0.9552395939826965,0.6019344329833984,3516,0.2,0.1061868667602539,199.22,22.77284662125632
12496,453,9502,118751232,0.008029304,-0.04282105714082718,-6.277368932962418,0.21707829111255705,0.0003,-0.0002640008233356639,0.9510814733803272,0.6038303375244141,3524,0.2,0.09886455535888672,211.75,16.349068658340258
12526,454,9501,119013376,0.007816516,-0.04305297136306763,-6.3058754205703735,0.19743122381623834,0.0003,4.4843896830570884e-05,0.9535888507962227,0.6064262390136719,3532,0.2,0.1060781478881836,211.12,19.52666770586744
12556,455,9498,119275520,0.009005105,-0.04605838656425476,-6.330792412161827,0.18671985843684524,0.0003,-9.90992043625738e-05,0.9569648988544941,0.6084014773368835,3540,0.2,0.10826778411865234,217.63,20.735556758986785
12587,456,9496,119537664,0.00995327,-0.046240925788879395,-6.351090028882027,0.19494777161162347,0.0003,0.0008016278334253002,0.9568038173019886,0.610131025314331,3548,0.2,0.10918283462524414,201.21,17.258771733855827
12618,457,9494,119799808,0.009564137,-0.048264890909194946,-6.371659301221371,0.1896037784172222,0.0003,-0.0005591434146481333,0.957378763705492,0.6116247177124023,3556,0.2,0.09873580932617188,209.39,17.57957218393218
12648,458,9492,120061952,0.007712228,-0.044263724237680435,-6.39106285944581,0.19718088279478252,0.0003,-0.0003553527008079982,0.954960010945797,0.6133220195770264,3564,0.2,0.09679937362670898,199.14,17.38896882433444
12678,459,9490,120324096,0.007559899,-0.044418033212423325,-6.405365351587534,0.20355649711564183,0.0003,-0.0004437274669726321,0.9533932246267796,0.6143693327903748,3572,0.2,0.09468936920166016,201.38,16.64701508820057
12709,460,9488,120586240,0.0079226475,-0.04832841828465462,-6.407933961600065,0.18364171404391527,0.0003,8.354324427273241e-05,0.95815160125494,0.6143677830696106,3580,0.2,0.10933589935302734,223.22,20.796351098669692
12740,461,9485,120848384,0.007918384,-0.04582764208316803,-6.426820106804371,0.19231771677732468,0.0003,-0.0005271838654152816,0.9573623277246952,0.6162717342376709,3588,0.2,0.09501791000366211,207.18,18.81253127384931
12771,462,9483,121110528,0.007990413,-0.04486657679080963,-6.446637123823166,0.19854545185808092,0.0003,-0.00020402722293511033,0.9561682417988777,0.6179106831550598,3596,0.2,0.10625267028808594,198.95,22.783823850816116
12802,463,9480,121372672,0.00982637,-0.04100266098976135,-6.462305534631014,0.20491019426845014,0.0003,-0.0004147324743826175,0.9563505612313747,0.6188756227493286,3604,0.2,0.10448455810546875,219.76,19.220187635999174
12832,464,9478,121634816,0.008799354,-0.043097998946905136,-6.470089826732874,0.20899767300579697,0.0003,-0.00018823866548700607,0.9567146301269531,0.6192394495010376,3612,0.2,0.1036834716796875,205.04,21.316194758312776
12864,465,9475,121896960,0.007989944,-0.04499857872724533,-6.485754832625389,0.21066813403740525,0.0003,-0.0002483074449628475,0.9558926559984684,0.6214654445648193,3620,0.2,0.09766817092895508,209.75,19.075099418140017
12894,466,9473,122159104,0.008698087,-0.046032704412937164,-6.499814059585333,0.20970276894513518,0.0003,-0.0006836780876255943,0.9572896622121334,0.6225850582122803,3628,0.2,0.09807920455932617,203.63,18.379761290652677
12926,467,9470,122421248,0.008634983,-0.044077999889850616,-6.511557690799236,0.21584687603171915,0.0003,4.842334101340384e-05,0.9570489153265953,0.6231482625007629,3636,0.2,0.10512828826904297,203.54,21.48786048449576
12956,468,9468,122683392,0.008229211,-0.045069798827171326,-6.527009431272745,0.2167256590910256,0.0003,-0.0003071156365876959,0.9572900049388409,0.6252965927124023,3644,0.2,0.1079397201538086,203.3,19.886932520754634
12988,469,9465,122945536,0.007859032,-0.04362943023443222,-6.551533047109842,0.22507123078685254,0.0003,-0.00037366647620729054,0.9564485028386116,0.6273419260978699,3652,0.2,0.09233856201171875,202.79,22.26522988162935
13019,470,9463,123207680,0.008383373,-0.04470985382795334,-6.571855992078781,0.22801066481042653,0.0003,-0.0003709408219947363,0.9566200412809849,0.6288008093833923,3660,0.2,0.09958600997924805,192.76,13.94013160225004
13049,471,9461,123469824,0.009020499,-0.04422619566321373,-6.58322960883379,0.2282658520853147,0.0003,-0.0005374946140364045,0.9543306604027748,0.6293752193450928,3668,0.2,0.0991973876953125,204.36,21.80208376489114
13079,472,9459,123731968,0.008697979,-0.04234515130519867,-6.611460901796818,0.23267134418711066,0.0003,-0.00032510410369468445,0.9523659124970436,0.6326427459716797,3676,0.2,0.1035013198852539,189.11,17.974347165185026
13110,473,9457,123994112,0.007607147,-0.046984001994132996,-6.634640872478485,0.21140811580698937,0.0003,-0.0004075609317624185,0.957478329539299,0.6342605948448181,3684,0.2,0.10431718826293945,199.35,11.538924572020768
13140,474,9456,124256256,0.008204939,-0.0449470579624176,-6.650370094925165,0.21562553162220865,0.0003,-0.0004902104278698971,0.9591692090034485,0.6355777978897095,3692,0.2,0.09770345687866211,199.78,21.219826488899997
13170,475,9454,124518400,0.008886477,-0.043065957725048065,-6.661005239933729,0.23503588780295104,0.0003,-0.0003753504299766064,0.9557228274643421,0.6363701224327087,3700,0.2,0.09678316116333008,211.88,23.268959367070348
13201,476,9452,124780544,0.007929587,-0.04145444929599762,-6.671743385493755,0.23567787650972605,0.0003,-0.0001254113149116165,0.955674558877945,0.6373342275619507,3708,0.2,0.09705877304077148,208.35,26.607496093371882
13232,477,9449,125042688,0.009272323,-0.04300278052687645,-6.690003603696823,0.24048953782767057,0.0003,-6.718624626955716e-05,0.9554435238242149,0.6391861438751221,3716,0.2,0.10443353652954102,201.35,17.01170276206918
13262,478,9448,125304832,0.00857664,-0.044124357402324677,-6.704743038862944,0.22888533165678382,0.0003,-0.00022630460080108605,0.9574369862675667,0.6400198340415955,3724,0.2,0.09941768646240234,199.91,19.861403750665485
13292,479,9446,125566976,0.007924031,-0.04370887577533722,-6.725069876760244,0.24572540435474366,0.0003,-0.0004520689180935733,0.9548040851950645,0.6423269510269165,3732,0.2,0.09315156936645508,198.31,25.603753561032935
13322,480,9444,125829120,0.008814305,-0.041384898126125336,-6.733657326549292,0.25094916799571365,0.0003,3.0326958039950114e-05,0.9524933658540249,0.6425158381462097,3740,0.2,0.10289144515991211,210.25,22.23541381106712
13353,481,9442,126091264,0.007990731,-0.04692249000072479,-6.742685507982969,0.22954429464880377,0.0003,8.451598068859312e-05,0.9561431333422661,0.643366277217865,3748,0.2,0.10129404067993164,214.21,17.65010554912733
13383,482,9440,126353408,0.008767796,-0.046187467873096466,-6.760660070925951,0.2230389058822766,0.0003,-0.00034759823665808653,0.9596260450780392,0.6452334523200989,3756,0.2,0.10226774215698242,203.72,17.1450432091672
13413,483,9439,126615552,0.008028954,-0.04019290953874588,-6.776361595839262,0.2508708976674825,0.0003,-0.00017542925070301862,0.9544838592410088,0.6464436650276184,3764,0.2,0.10439920425415039,212.59,24.95894492544234
13443,484,9437,126877696,0.0074496157,-0.0402621366083622,-6.793123461306095,0.2657418390735984,0.0003,-2.56802100011555e-05,0.951856255531311,0.6480347514152527,3772,0.2,0.09929704666137695,201.19,18.13177819015458
13474,485,9435,127139840,0.008130789,-0.046403154730796814,-6.813190318644047,0.23947931709699333,0.0003,-0.00035936136373493355,0.9564641751348972,0.6498263478279114,3780,0.2,0.10048675537109375,200.85,19.313811513986437
13503,486,9434,127401984,0.0075682234,-0.04427388310432434,-6.838925089687109,0.23439981369301677,0.0003,0.00016763863641244825,0.9579812772572041,0.6522949934005737,3788,0.2,0.10410594940185547,198.98,21.222685165610166
13534,487,9432,127664128,0.007859851,-0.04445784538984299,-6.861335825175047,0.25081486522685736,0.0003,0.00018695373000809923,0.9549618065357208,0.6540043950080872,3796,0.2,0.10071229934692383,212.35,20.402715206951836
13565,488,9430,127926272,0.008455099,-0.04790809750556946,-6.882113143801689,0.24738155177328736,0.0003,-0.00011734786721717683,0.9560371115803719,0.6561151742935181,3804,0.2,0.09554433822631836,201.82,21.635914150420575
13595,489,9428,128188416,0.00876073,-0.04543955251574516,-6.913958381861448,0.25282999593764544,0.0003,-0.0002888099857045745,0.9556344114243984,0.659572958946228,3812,0.2,0.09607315063476562,205.29,21.659878988163545
13625,490,9427,128450560,0.008663081,-0.0434943363070488,-6.941956382244825,0.26724290545098484,0.0003,-0.000519126428571326,0.9538105688989162,0.6618046164512634,3820,0.2,0.10647058486938477,200.16,19.073988116737453
13655,491,9425,128712704,0.008946568,-0.04307985305786133,-6.966648060828447,0.26666865521110594,0.0003,-1.9545378108887235e-05,0.9534836448729038,0.6641172766685486,3828,0.2,0.10210275650024414,206.47,20.856856317091733
13684,492,9424,128974848,0.0086652115,-0.04036016762256622,-6.981891509145498,0.2528469138778746,0.0003,2.509382011339767e-05,0.9554439261555672,0.6650271415710449,3836,0.2,0.10074758529663086,210.34,19.762448033536785
13714,493,9423,129236992,0.009105498,-0.04515158385038376,-7.005604386329651,0.23892260307911783,0.0003,-0.0006840415935585042,0.9575616046786308,0.6677603125572205,3844,0.2,0.09943342208862305,187.42,19.335220888657496
13743,494,9422,129499136,0.008896168,-0.04763636738061905,-7.028524227440357,0.253011776949279,0.0003,-0.0005010684817534639,0.9535694643855095,0.6694006323814392,3852,0.2,0.09796380996704102,198.22,18.834601813852785
13771,495,9422,129761280,0.00928516,-0.04482279717922211,-7.059184648096561,0.23847901064436883,0.0003,0.0002555563646637893,0.954014003276825,0.6729986071586609,3860,0.2,0.11122989654541016,204.91,15.990545200966299
13800,496,9421,130023424,0.007662713,-0.04976441711187363,-7.087078660726547,0.22465105203446,0.0003,-0.00022836364200884418,0.9548035338521004,0.6754134297370911,3868,0.2,0.09900379180908203,196.58,17.249288393072785
13829,497,9421,130285568,0.008903114,-0.049490947276353836,-7.093895792961121,0.19774201791733503,0.0003,-0.0007180296356636973,0.9584258645772934,0.6750439405441284,3876,0.2,0.10668277740478516,208.09,16.655795967876912
13856,498,9421,130547712,0.009298872,-0.05125844478607178,-7.1066736951470375,0.20208157610613853,0.0003,-0.00023614052315679146,0.9574443660676479,0.6768837571144104,3884,0.2,0.1065521240234375,188.8,16.506947905751876
13885,499,9420,130809856,0.010344807,-0.054979681968688965,-7.105390086770058,0.1940963693195954,0.0003,-0.0010361088470745017,0.9589778110384941,0.6758116483688354,3892,0.2,0.10457086563110352,196.21,14.108890739306808
13913,500,9420,131072000,0.009265118,-0.05502517521381378,-7.109414264559746,0.18324441008735448,0.0003,-0.0009438250299353967,0.9647417291998863,0.6765639781951904,3900,0.2,0.1092534065246582,206.65,14.065784451374784
13942,501,9419,131334144,0.008555265,-0.053238362073898315,-7.108853533864021,0.19713188847526908,0.0003,-0.0007085159850248601,0.9638419970870018,0.6758634448051453,3908,0.2,0.1063070297241211,189.15,20.02499816637486
13970,502,9419,131596288,0.008060311,-0.04883236065506935,-7.123726740479469,0.21345509809907526,0.0003,-0.0002192622996517457,0.9607246816158295,0.6779635548591614,3916,0.2,0.09529447555541992,195.67,18.010004433132707
13999,503,9418,131858432,0.008780731,-0.047752026468515396,-7.142305001616478,0.2278935251524672,0.0003,-0.0006439716030399723,0.9549761041998863,0.6795915365219116,3924,0.2,0.09466743469238281,188.31,12.17210554462392
14027,504,9418,132120576,0.009019818,-0.053068794310092926,-7.166915904730558,0.2106189497280866,0.0003,-0.0005231377231211809,0.9567887783050537,0.6822766065597534,3932,0.2,0.10063838958740234,182.51,11.821002415381372
14056,505,9417,132382720,0.009453279,-0.057307399809360504,-7.1729914247989655,0.18570310052018613,0.0003,-0.0004512409673225193,0.9639593549072742,0.682171106338501,3940,0.2,0.11093997955322266,210.34,18.58182595677674
14084,506,9417,132644864,0.00957701,-0.05332879349589348,-7.182817097753286,0.19544955354649574,0.0003,-0.0005327862268131867,0.9649392925202847,0.6834240555763245,3948,0.2,0.10611724853515625,202.93,21.53354809780605
14112,507,9417,132907008,0.008497804,-0.05167883634567261,-7.197952035814524,0.22034947120118886,0.0003,-0.00041338687515235506,0.9607864730060101,0.6849943399429321,3956,0.2,0.10184764862060547,195.93,15.91288605708629
14141,508,9417,133169152,0.0075088013,-0.05072229355573654,-7.213333088904619,0.24200697510968894,0.0003,-0.00029829639333911473,0.9562067538499832,0.6864756345748901,3964,0.2,0.09272527694702148,193.93,16.450199806913734
14169,509,9416,133431296,0.008430421,-0.055388808250427246,-7.21247673034668,0.21401239943224937,0.0003,-0.0007893120668995834,0.9609052687883377,0.685636579990387,3972,0.2,0.09722900390625,213.32,17.33229465495795
