time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean,train/clip_range,train/std,train/loss,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/value_loss,train/explained_variance,rollout/ep_len_mean
134217728,15143,8863,512,35.191205918192864,0.2,0.7182974219322205,0.009468898177146912,0.011276163,-7.38813029229641,0.0003,0.1304945945739746,3850,0.0017096532264986308,0.7567368461750448,0.9506597816944122,213.12
134479872,15173,8862,513,29.64829334512353,0.2,0.7214719653129578,-0.011257179081439972,0.009236796,-7.423399765044451,0.0003,0.10563945770263672,3858,0.0005137417083460605,0.6653608130291104,0.9560324959456921,218.98
134742016,15204,8861,514,33.22949349403381,0.2,0.7247992753982544,-0.013395901769399643,0.00876395,-7.452195197343826,0.0003,0.10588741302490234,3866,0.0005715574166060833,0.639628351200372,0.9577044956386089,205.06
135004160,15235,8861,515,29.959659134447573,0.2,0.727916955947876,-0.00785190612077713,0.0077367024,-7.4820994064211845,0.0003,0.11127281188964844,3874,0.000551568483842857,0.7251225118525326,0.9519682340323925,218.95
135266304,15265,8861,516,25.683830552417785,0.2,0.7281487584114075,-0.007540509104728699,0.016760556,-7.493957424163819,0.0003,0.07254638671875,3875,0.0015409531362820417,0.6877480506896972,0.9529587961733341,217.89
135528448,15294,8861,517,27.176345980465413,0.2,0.7303330898284912,-0.0098971426486969,0.00839765,-7.511321973055601,0.0003,0.09851837158203125,3883,0.00028255071583771496,0.6397041971795261,0.9575372412800789,198.39
135790592,15323,8861,518,44.285479121506214,0.2,0.732913076877594,-0.01080787181854248,0.013976226,-7.532950270920992,0.0003,0.12239694595336914,3891,0.00043101530991407344,0.6529446663334966,0.9577350243926048,226.23
136052736,15353,8861,519,34.326892629265785,0.2,0.7351388335227966,-0.0036182180047035217,0.008794005,-7.558669548481703,0.0003,0.11116981506347656,3899,0.0006325549961729848,0.7423402513377368,0.9540137313306332,203.79
136314880,15383,8861,520,31.655329268574715,0.2,0.7380205988883972,-0.005838066339492798,0.0071935016,-7.58297610655427,0.0003,0.0903773307800293,3907,-0.0001301495699408406,0.7204035585746169,0.9544034637510777,209.81
136577024,15412,8861,521,37.4205857950449,0.2,0.7408021092414856,-0.004584021866321564,0.007985719,-7.608279589563608,0.0003,0.11262750625610352,3915,0.0008419240080002055,0.6996385427191854,0.9558987766504288,203.71
136839168,15442,8861,522,34.717753408253195,0.2,0.7435789704322815,-0.006676271557807922,0.010218134,-7.633169963955879,0.0003,0.10532140731811523,3923,0.0009852571402007015,0.7099601808004081,0.9541451930999756,200.24
137101312,15471,8861,523,33.94377702862025,0.2,0.7458826303482056,-0.001674652099609375,0.008461961,-7.65811201184988,0.0003,0.10898351669311523,3931,0.0011535838038980728,0.7311581154353917,0.9529003091156483,201.88
137363456,15501,8861,524,36.50781009431928,0.2,0.7470667958259583,-0.00026842206716537476,0.00801855,-7.673288960009813,0.0003,0.09694671630859375,3939,4.786028330272529e-05,0.7038373043760657,0.9553685933351517,206.43
137625600,15529,8862,525,37.726420455724,0.2,0.747974157333374,-0.010935638099908829,0.011290763,-7.682724379003048,0.0003,0.10941934585571289,3947,0.0006676798693661112,0.6825194163247943,0.956216249614954,201.74
137887744,15558,8862,526,37.11028694778681,0.2,0.7508099675178528,-0.0026043131947517395,0.008443245,-7.70213470235467,0.0003,0.10398197174072266,3955,0.0008782761848351583,0.7677859347313643,0.9510086178779602,215.21
138149888,15587,8862,527,36.38683951534331,0.2,0.7527887225151062,-0.00171729177236557,0.009815986,-7.7185258865356445,0.0003,0.11089754104614258,3963,0.0002989550612255698,0.726589746773243,0.9522950686514378,191.46
138412032,15616,8863,528,31.9999930639565,0.2,0.7566364407539368,-0.006940774619579315,0.008276833,-7.748265773057938,0.0003,0.10091066360473633,3971,0.0004750302623506286,0.6702347993850708,0.9563857391476631,206.4
138674176,15644,8864,529,36.2249727217108,0.2,0.7578889727592468,-0.00962415337562561,0.007651517,-7.770297575742006,0.0003,0.10336589813232422,3979,0.00035807176118396455,0.7312910580076277,0.9546923972666264,205.49
138936320,15672,8864,530,31.125831806510686,0.2,0.761837899684906,-0.000209026038646698,0.010915633,-7.792626567184925,0.0003,0.11227130889892578,3987,0.0007835663486730482,0.7634460213594139,0.9529831856489182,198.98
139198464,15701,8865,531,26.344337418079377,0.2,0.7647610902786255,-0.0012402981519699097,0.008000465,-7.822134967893362,0.0003,0.0986185073852539,3995,0.0003627357023106015,0.7796185747720301,0.9515738449990749,178.83
139460608,15729,8865,532,29.99950249761343,0.2,0.7677200436592102,-0.006150387227535248,0.008365361,-7.850446917116642,0.0003,0.09905815124511719,4003,0.0002507015524315648,0.7254287675023079,0.9550944827497005,194.67
139722752,15758,8866,533,31.950031937807797,0.2,0.7699187397956848,-0.012717418372631073,0.008421812,-7.8716453686356544,0.0003,0.11498165130615234,4011,0.0007722353825556638,0.70209587411955,0.956688117235899,194.38
139984896,15785,8867,534,26.115387245565653,0.2,0.7709482312202454,0.006303064525127411,0.030177448,-7.881011303733377,0.0003,0.12263758042279412,4014,0.002166222394033171,0.7456473936052883,0.9545963369309902,177.84
140247040,15813,8868,535,35.48892278432846,0.2,0.7727421522140503,-0.009937942028045654,0.0084450245,-7.8942259550094604,0.0003,0.10618209838867188,4022,0.00018636777667779825,0.7219741293229163,0.9563097730278969,176.5
140509184,15842,8869,536,38.317348808944224,0.2,0.7755816578865051,-0.00677865743637085,0.011328288,-7.915481168776751,0.0003,0.1102595329284668,4030,0.000527238624272286,0.7498134360648692,0.9540983885526657,189.4
140771328,15871,8869,537,20.065434504151344,0.2,0.7814468145370483,-0.0027696415781974792,0.008018849,-7.956508509814739,0.0003,0.11737537384033203,4038,0.0013659537858075055,0.7720949184149504,0.9497814252972603,176.01
141033472,15900,8869,538,30.824886117577552,0.2,0.7838808298110962,-0.015862196683883667,0.008030696,-7.989452976733446,0.0003,0.10916805267333984,4046,0.0008299062501464505,0.6867865989916027,0.9517492726445198,191.05
141295616,15929,8869,539,20.4889615377225,0.2,0.7871800661087036,-0.024523001164197922,0.012370576,-8.013454787433147,0.0003,0.12194442749023438,4054,0.0008803874552540947,0.5482267737388611,0.9608971998095512,171.4
141557760,15959,8869,540,15.975085900127887,0.2,0.788862407207489,-0.017121151089668274,0.013296029,-8.034479089081287,0.0003,0.10686922073364258,4062,0.0003264163065068715,0.6349081182852387,0.9548595808446407,185.57
141819904,15988,8869,541,22.073438760787248,0.2,0.7899895310401917,-0.02375037595629692,0.0074652736,-8.045947596430779,0.0003,0.09849071502685547,4070,0.0003385269694717863,0.602007791865617,0.9564378894865513,174.96
142082048,16016,8870,542,23.484841927438975,0.2,0.7902916669845581,-0.018638264387845993,0.016443802,-8.052708542865256,0.0003,0.09396494989809782,4072,0.004363535473163685,0.5831251429474872,0.9606782123446465,185.86
142344192,16045,8871,543,35.995058885216714,0.2,0.7917859554290771,-0.01775442063808441,0.009313995,-8.060608185827732,0.0003,0.11374664306640625,4080,0.0005431552281152108,0.6420022458769381,0.9592189975082874,192.87
142606336,16074,8871,544,35.83381419911981,0.2,0.7939022779464722,-0.02001909911632538,0.008259759,-8.077780485153198,0.0003,0.10042619705200195,4088,0.0006602391872547742,0.6778495730832219,0.9569748640060425,189.11
142868480,16103,8871,545,24.45970975805074,0.2,0.7971283793449402,-0.010578252375125885,0.008641743,-8.099952980875969,0.0003,0.10482120513916016,4096,0.00037810395269843866,0.7297990773804486,0.9539715945720673,178.79
143130624,16132,8871,546,30.161364216208458,0.2,0.7977765202522278,-0.016853906214237213,0.008474847,-8.115366615355015,0.0003,0.10552740097045898,4104,1.5352884929598076e-05,0.7126052984967828,0.9555375911295414,189.67
143392768,16162,8871,547,26.83955100208521,0.2,0.8008805513381958,-0.013585075736045837,0.009863237,-8.132129490375519,0.0003,0.10424089431762695,4112,0.0004139107418268395,0.6800171127542853,0.9591573253273964,183.8
143654912,16192,8871,548,41.27769091069698,0.2,0.8036696910858154,-0.001961246132850647,0.010106692,-8.158376395702362,0.0003,0.10897397994995117,4120,0.0009447024872315524,0.7285160436294973,0.9571280404925346,213.09
143917056,16221,8872,549,32.540132765173915,0.2,0.8052732944488525,-0.007025085389614105,0.00910256,-8.174798361957073,0.0003,0.10605001449584961,4128,0.0006830699348938651,0.7606529342010617,0.953814335167408,202.75
144179200,16250,8872,550,30.7225048789382,0.2,0.8076530694961548,-0.009253129363059998,0.010915962,-8.195340499281883,0.0003,0.10219717025756836,4136,0.0004031062976537214,0.7365695699118078,0.9541141726076603,194.84
144441344,16279,8872,551,35.20843872457743,0.2,0.8078801035881042,-0.004719994962215424,0.0074839415,-8.200114734470844,0.0003,0.1003255844116211,4144,0.00028408347816366586,0.7606922728009522,0.9555044695734978,192.13
144703488,16308,8872,552,32.066090850532056,0.2,0.8098224401473999,0.0012399554252624512,0.007704799,-8.212483137845993,0.0003,0.09996747970581055,4152,9.912054247251945e-05,0.7728696707636118,0.954079382121563,188.86
144965632,16337,8873,553,31.984107034355404,0.2,0.8116220235824585,-0.011257968842983246,0.0076308297,-8.22837407886982,0.0003,0.11453485488891602,4160,0.0008670709607940807,0.7478247387334704,0.9551105536520481,194.05
145227776,16366,8873,554,29.99195772662759,0.2,0.8124462366104126,-0.004797101020812988,0.008402903,-8.237460978329182,0.0003,0.11161375045776367,4168,0.00024221577132266248,0.7803010432980955,0.953621082007885,203.87
145489920,16395,8873,555,28.93607605278492,0.2,0.8149426579475403,-0.0009236037731170654,0.009124343,-8.250744603574276,0.0003,0.10222339630126953,4176,0.0003461935170889774,0.7806601715274155,0.9542430266737938,199.64
145752064,16424,8873,556,30.38980722695589,0.2,0.8155456781387329,0.001257471740245819,0.008806768,-8.265531592071056,0.0003,0.1032876968383789,4184,0.00016475232632728876,0.7740908586420119,0.9542071335017681,194.06
146014208,16453,8874,557,42.94617917448282,0.2,0.8164288997650146,-0.003202490508556366,0.013638105,-8.26798889786005,0.0003,0.11330366134643555,4192,0.0007040424898150377,0.7760696541517973,0.9541892781853676,205.15
146276352,16482,8874,558,36.62750030338764,0.2,0.8184305429458618,0.0036139637231826782,0.0088744555,-8.279780000448227,0.0003,0.10758399963378906,4200,0.0008218114480769145,0.8171867113560438,0.9517569728195667,198.84
146538496,16510,8875,559,34.982204116880894,0.2,0.8190306425094604,-0.004286840558052063,0.0077348705,-8.292874358594418,0.0003,0.10471582412719727,4208,0.00032063283788374974,0.8200030149891973,0.9512703865766525,202.24
146800640,16539,8875,560,38.169945387244226,0.2,0.8209268450737,-0.007988959550857544,0.009429763,-8.303738422691822,0.0003,0.10917234420776367,4216,0.0008529343454029004,0.7839086344465613,0.9530885592103004,203.82
147062784,16569,8875,561,33.128429006338116,0.2,0.8232737183570862,-0.0050240084528923035,0.009614951,-8.317563809454441,0.0003,0.10982370376586914,4224,0.00025899112506522215,0.7569907885044813,0.9553150087594986,188.29
147324928,16598,8875,562,34.567452004253866,0.2,0.8228685259819031,-0.011730082333087921,0.009147668,-8.324186846613884,0.0003,0.10723257064819336,4232,0.0001826160714699654,0.7384048802778125,0.9550952948629856,209.49
147587072,16626,8876,563,24.97616092532873,0.2,0.8255673050880432,-0.009187571704387665,0.0072679943,-8.340339094400406,0.0003,0.09636497497558594,4240,0.00036946824093320174,0.7897123051807284,0.9521141238510609,183.52
147849216,16655,8876,564,29.05715655744076,0.2,0.8267082571983337,-0.007573835551738739,0.007906502,-8.356128208339214,0.0003,0.10068798065185547,4248,0.0004696928508565179,0.7496200120076537,0.9519689120352268,189.34
148111360,16685,8876,565,31.91390668421984,0.2,0.827881932258606,-0.018736466765403748,0.0077157356,-8.366233997046947,0.0003,0.11211204528808594,4256,0.00018448123046255205,0.6978985886089504,0.9557842239737511,196.41
148373504,16717,8875,566,28.65337848395109,0.2,0.8290665745735168,-0.0197514146566391,0.009824752,-8.375326007604599,0.0003,0.1069188117980957,4264,5.3833638958167285e-05,0.6755965938791633,0.9591567143797874,189.17
148635648,16749,8874,567,33.93516158819199,0.2,0.8334540724754333,-0.007548466324806213,0.007361228,-8.405528776347637,0.0003,0.09323835372924805,4272,0.00023428997656083084,0.7456355630420148,0.9565928131341934,198.26
148897792,16781,8872,568,29.512188819050788,0.2,0.8368976712226868,-0.0037602484226226807,0.0098097585,-8.434334434568882,0.0003,0.10789346694946289,4280,0.0010822117133102438,0.8203613199293613,0.9521650522947311,189.59
149159936,16813,8871,569,32.91365665435791,0.2,0.8386684656143188,-0.016379855573177338,0.010488583,-8.451717600226402,0.0003,0.10308837890625,4288,0.0003645567708190356,0.7276995512656868,0.9561988599598408,186.4
149422080,16844,8870,570,38.986394320875405,0.2,0.8421631455421448,-0.00794856995344162,0.010522231,-8.471368752419949,0.0003,0.10690021514892578,4296,0.0007851971954551118,0.7817039033398032,0.9517665132880211,196.96
149684224,16876,8869,571,29.939620516896248,0.2,0.8430249691009521,-0.018827952444553375,0.008130847,-8.486746668815613,0.0003,0.10507011413574219,4304,0.00032326181599273696,0.7198721095919609,0.9564328044652939,183.0
149946368,16905,8869,572,35.00702341139316,0.2,0.8430420160293579,-0.015962272882461548,0.009120608,-8.494300670921803,0.0003,0.10843372344970703,4312,0.0006233807253011037,0.7058203667402267,0.958156168460846,197.73
150208512,16934,8870,573,33.2389369943738,0.2,0.8466699719429016,-0.012321315705776215,0.008413665,-8.51525180786848,0.0003,0.10481834411621094,4320,0.00038495247235914576,0.7771105309948325,0.9546324759721756,200.02
150470656,16962,8870,574,35.688938976228236,0.2,0.8484464287757874,-0.011794283986091614,0.008148897,-8.537145480513573,0.0003,0.09859228134155273,4328,0.0006320213583421719,0.7760629481635988,0.9553980976343155,196.04
150732800,16991,8871,575,34.19549396365881,0.2,0.8484194874763489,-0.011707715690135956,0.009345749,-8.540863998234272,0.0003,0.10602760314941406,4336,0.0004299645472656266,0.7681008479557931,0.9568945430219173,203.0
150994944,17019,8871,576,32.76780954837799,0.2,0.8535817861557007,-0.007518768310546875,0.009162232,-8.564600311219692,0.0003,0.10883283615112305,4344,0.0005390283693031961,0.810783117543906,0.954251516610384,187.62
151257088,17047,8872,577,38.18628546774387,0.2,0.8554503917694092,-0.007589295506477356,0.008707399,-8.590073004364967,0.0003,0.10276508331298828,4352,1.2390798019623617e-05,0.8019088236615062,0.9538645185530186,207.77
151519232,17075,8873,578,37.49268149316311,0.2,0.857566237449646,-0.006809748709201813,0.008489117,-8.603607162833214,0.0003,0.10988378524780273,4360,0.0005379361455197795,0.7960970611311495,0.9540928080677986,203.05
151781376,17103,8874,579,29.18914330415428,0.2,0.8589290380477905,-0.009483084082603455,0.007826471,-8.617330804467201,0.0003,0.09741783142089844,4368,-0.0003752616730707814,0.7577790538780391,0.9562579728662968,183.63
152043520,17132,8874,580,31.272546350210906,0.2,0.859520435333252,-0.012347936630249023,0.0076570217,-8.626766860485077,0.0003,0.09758377075195312,4376,-0.00011363533758412814,0.7488198657520115,0.9554039686918259,190.4
152305664,17161,8875,581,21.810497641265393,0.2,0.8604282140731812,-0.001446560025215149,0.009050503,-8.634946338832378,0.0003,0.11075115203857422,4384,0.0005034813148085959,0.8007724164053798,0.9516340717673302,181.94
152567808,17189,8875,582,28.847034563422202,0.2,0.861634373664856,-0.020710453391075134,0.011861286,-8.643565110862255,0.0003,0.11083841323852539,4392,0.0012485285283219127,0.7292622663080692,0.9559174068272114,198.5
152829952,17218,8876,583,31.700373608469963,0.2,0.8616876602172852,-0.01029650866985321,0.0079783965,-8.646295733749866,0.0003,0.10308361053466797,4400,0.0006405809558600595,0.7603206248022616,0.9552016779780388,192.98
153092096,17246,8876,584,29.894534562528133,0.2,0.8611862659454346,-0.01483231782913208,0.010660218,-8.643496178090572,0.0003,0.11318445205688477,4408,0.00036817978207182023,0.7577529568225145,0.9551322609186172,178.5
153354240,17275,8877,585,34.27208875507117,0.2,0.8643953204154968,-0.006006419658660889,0.008051991,-8.660412080585957,0.0003,0.09974002838134766,4416,0.00037764216813229723,0.8162892456166446,0.9526656121015549,181.15
153616384,17304,8877,586,35.17134890180081,0.2,0.8634214997291565,-0.013013310730457306,0.009557487,-8.665575221180916,0.0003,0.10299062728881836,4424,0.0003905091334672761,0.7733270195312798,0.9544493667781353,187.27
153878528,17333,8877,587,23.416263040602207,0.2,0.8646005392074585,-0.0038802102208137512,0.007978356,-8.670483991503716,0.0003,0.11646223068237305,4432,0.0013005083665120765,0.7994534727185965,0.9539122954010963,186.91
154140672,17362,8877,588,32.74657620858401,0.2,0.8670002818107605,-0.00336562842130661,0.008890355,-8.687425255775452,0.0003,0.09587669372558594,4440,0.0002784894991236797,0.8088348745368421,0.952411375939846,196.55
154402816,17391,8878,589,38.113800713717936,0.2,0.8675100207328796,-0.013969682157039642,0.0091797095,-8.698197416961193,0.0003,0.10413599014282227,4448,0.0002924730670201825,0.7736168326810002,0.9539890475571156,189.72
154664960,17420,8878,590,30.810181089937686,0.2,0.8672264814376831,-0.017684318125247955,0.0085310945,-8.698550015687943,0.0003,0.1065220832824707,4456,2.570124752310221e-05,0.7411115034483373,0.9567877762019634,206.47
154927104,17449,8878,591,35.743903595805165,0.2,0.869068443775177,-0.007531404495239258,0.008183933,-8.709409981966019,0.0003,0.10501241683959961,4464,0.0006704198817715223,0.771332775708288,0.9560185968875885,191.31
155189248,17479,8878,592,23.435915594398974,0.2,0.8714369535446167,-0.01137591153383255,0.008160774,-8.728256456553936,0.0003,0.10415410995483398,4472,0.0004090723191438883,0.7503062062896788,0.9564400501549244,164.69
155451392,17508,8878,593,28.102656701877713,0.2,0.8715909123420715,-0.010594062507152557,0.007882161,-8.734549760818481,0.0003,0.10905885696411133,4480,0.0004574024055727932,0.7709326487965882,0.9546173773705959,187.93
155713536,17537,8878,594,29.448990587741136,0.2,0.8716130256652832,-0.014492146670818329,0.007259966,-8.734856858849525,0.0003,0.0982966423034668,4488,-0.0002943222802969103,0.7716248808428645,0.9549153074622154,176.81
155975680,17567,8878,595,34.772090503573416,0.2,0.8714067339897156,-0.009114757180213928,0.010438833,-8.737327046692371,0.0003,0.11301898956298828,4496,0.0005782542766610277,0.7450639251619577,0.9570900909602642,187.9
156237824,17596,8878,596,40.99297229468822,0.2,0.8725218772888184,-0.01616974174976349,0.011423408,-8.74448449164629,0.0003,0.10333919525146484,4504,0.00018372337308392162,0.755559871904552,0.9567005969583988,204.68
156499968,17625,8879,597,33.64839628785849,0.2,0.8721123337745667,-0.008759833872318268,0.009423817,-8.743822269141674,0.0003,0.09636163711547852,4512,0.0005715653646802821,0.80461779050529,0.9518103711307049,190.96
156762112,17654,8879,598,34.719793326854706,0.2,0.8726449012756348,-0.014539472758769989,0.0095906975,-8.744208700954914,0.0003,0.1089181900024414,4520,0.0001713686447146756,0.7658556490205228,0.9537613429129124,185.68
157024256,17683,8879,599,33.679383354783056,0.2,0.8734471797943115,-0.006174951791763306,0.0090984125,-8.750077791512012,0.0003,0.11507844924926758,4528,0.0009655913345341105,0.7889216220937669,0.9538795426487923,180.4
157286400,17712,8879,600,28.79824074834585,0.2,0.8749032020568848,-0.01671876758337021,0.008693808,-8.758292593061924,0.0003,0.10058164596557617,4536,7.420979886774148e-05,0.765099301468581,0.9560694545507431,185.96
157548544,17741,8880,601,34.12556037910283,0.2,0.8767481446266174,0.0021190419793128967,0.008823243,-8.773840196430683,0.0003,0.09788894653320312,4544,0.0004416081183080678,0.853744582273066,0.9532695338129997,191.13
157810688,17770,8880,602,35.74803638458252,0.2,0.8787264823913574,0.005007430911064148,0.016459448,-8.786603338578168,0.0003,0.10247264188878677,4549,0.0012940968333757209,0.8908452926313176,0.9511560313403606,183.6
158072832,17800,8880,603,32.47911226511002,0.2,0.879352331161499,-0.0062440261244773865,0.0080146985,-8.79395455867052,0.0003,0.10274267196655273,4557,0.0007332821080581198,0.8419549535028636,0.9515129923820496,198.99
158334976,17830,8879,604,27.85411996215582,0.2,0.8790528774261475,-0.007336676120758057,0.007753348,-8.79356188327074,0.0003,0.09991264343261719,4565,0.0004096545417269226,0.8284652200527489,0.95333606377244,186.27
158597120,17861,8879,605,33.760017692670225,0.2,0.8820850849151611,-0.009849362075328827,0.008135063,-8.805351749062538,0.0003,0.09787988662719727,4573,0.0002527850738260895,0.8298972863703966,0.9536297135055065,198.95
158859264,17890,8879,606,36.60178006440401,0.2,0.8832340240478516,-0.005712158977985382,0.008677218,-8.818979188799858,0.0003,0.10574913024902344,4581,0.0006419098644983023,0.8512009647674859,0.9516810141503811,186.52
159121408,17921,8879,607,37.32825180917978,0.2,0.8857681155204773,-0.008759312331676483,0.0080922935,-8.834350630640984,0.0003,0.09866905212402344,4589,0.000369944493741059,0.8186125163920224,0.954005166888237,188.54
159383552,17950,8878,608,42.48064616501331,0.2,0.8892611265182495,-0.011756658554077148,0.008619033,-8.85782790184021,0.0003,0.10009241104125977,4597,2.258920267195208e-05,0.7915076147764921,0.955954022705555,212.15
159645696,17980,8878,609,34.19314947329462,0.2,0.8922091722488403,-0.003963463008403778,0.008087284,-8.88245665282011,0.0003,0.10060787200927734,4605,0.0003142254749946005,0.8451352268457413,0.9524275548756123,195.32
159907840,18010,8878,610,26.438302937150002,0.2,0.894821047782898,-0.012174680829048157,0.007373421,-8.905602797865868,0.0003,0.09455537796020508,4613,-4.525748681771802e-05,0.850739249959588,0.9512685127556324,187.35
160169984,18040,8878,611,33.01148570103571,0.2,0.895496129989624,-0.008479118347167969,0.007999064,-8.913777187466621,0.0003,0.09858274459838867,4621,-7.807073416188359e-05,0.761608456261456,0.9569631852209568,196.7
160432128,18070,8878,612,29.914792821407318,0.2,0.8981893062591553,-0.009359411895275116,0.010731001,-8.92807911336422,0.0003,0.10231494903564453,4629,0.000700548234362941,0.7957792398519814,0.9536436125636101,196.03
160694272,18100,8877,613,38.9372395119071,0.2,0.9002755284309387,-0.011072270572185516,0.0090857595,-8.945726193487644,0.0003,0.11019706726074219,4637,0.0005081113713458763,0.770955104380846,0.9548294842243195,188.92
160956416,18130,8877,614,30.488983043730258,0.2,0.902927577495575,-0.01624971628189087,0.008626785,-8.963145852088928,0.0003,0.10243797302246094,4645,0.0003570592812138784,0.7606053380295634,0.9540920853614807,191.54
161218560,18161,8877,615,33.99802998572588,0.2,0.9041281938552856,-0.009129323065280914,0.008733785,-8.977161034941673,0.0003,0.10950565338134766,4653,0.0006856582472209993,0.7626532926224172,0.9534116834402084,196.44
161480704,18191,8876,616,26.994866244196892,0.2,0.9025202989578247,-0.018413670361042023,0.009812723,-8.97332376241684,0.0003,0.10471153259277344,4661,0.00017492318420408992,0.678304688539356,0.9582121670246124,171.69
161742848,18221,8876,617,35.79553857386112,0.2,0.9041520953178406,-0.020337916910648346,0.01043725,-8.977509640157223,0.0003,0.10884571075439453,4669,0.0008343592858182092,0.6950889774598181,0.9577943719923496,199.63
162004992,18251,8876,618,24.402318159341814,0.2,0.9028980135917664,-0.023263506591320038,0.0074971286,-8.97252555936575,0.0003,0.11473941802978516,4677,0.0007480160206796427,0.7465423443354666,0.9542734436690807,185.78
162267136,18281,8876,619,35.77130364447832,0.2,0.9042211771011353,-0.01634734869003296,0.010991377,-8.973244592547417,0.0003,0.11005163192749023,4685,0.000585155583848973,0.7302675410173833,0.9558383151888847,202.84
162529280,18311,8876,620,33.36389207005501,0.2,0.9063818454742432,-0.014848485589027405,0.008556981,-8.986251704394817,0.0003,0.09802389144897461,4693,0.00031770269060871215,0.7412352617830038,0.9558826275169849,203.54
162791424,18340,8875,621,24.996061387062074,0.2,0.9078347682952881,-0.016599826514720917,0.008567922,-9.001112453639507,0.0003,0.10315847396850586,4701,0.00043674206972355023,0.7611472033895552,0.9554332308471203,177.09
163053568,18370,8876,622,32.28772512927652,0.2,0.9079445600509644,-0.011210940778255463,0.0082427515,-9.004088401794434,0.0003,0.10469484329223633,4709,0.0005348939989744395,0.7919161207973957,0.9536875113844872,196.3
163315712,18400,8875,623,30.299895059764385,0.2,0.908658504486084,-0.009038075804710388,0.009893009,-9.004687085747719,0.0003,0.11375904083251953,4717,0.001065152008777659,0.817340056411922,0.951525866985321,191.91
163577856,18429,8875,624,34.183143870830534,0.2,0.9085088968276978,-0.019542738795280457,0.009899974,-9.008357591927052,0.0003,0.105621337890625,4725,0.00041940383471228415,0.7704539559781551,0.9542912691831589,196.2
163840000,18459,8875,625,32.69169773712754,0.2,0.9112158417701721,-0.013695880770683289,0.009037852,-9.020906135439873,0.0003,0.10166215896606445,4733,-1.60293770932185e-05,0.7512327106669545,0.9558878913521767,184.77
164102144,18489,8875,626,27.186144425570966,0.2,0.909385085105896,-0.01491481065750122,0.009668322,-9.015625074505806,0.0003,0.10271978378295898,4741,-0.00016384699620175525,0.760950515512377,0.9549402222037315,193.45
164364288,18519,8875,627,22.891674121916296,0.2,0.9117167592048645,-0.01487702876329422,0.008521482,-9.024590320885181,0.0003,0.10312128067016602,4749,-0.00027039364340453176,0.8276712978258729,0.9492740258574486,185.91
164626432,18547,8875,628,33.16248509287834,0.2,0.9125444293022156,-0.016716264188289642,0.0076483516,-9.034305572509766,0.0003,0.10567474365234375,4757,-0.00023060851481204736,0.7645717333070934,0.9536186493933201,190.93
164888576,18577,8875,629,37.652947228252884,0.2,0.9146130681037903,-0.014813825488090515,0.009596204,-9.048412278294563,0.0003,0.10622882843017578,4765,0.0005658812092406151,0.7346131331287324,0.9574779197573662,197.06
165150720,18606,8876,630,29.566434363722802,0.2,0.9155688881874084,-0.004635132849216461,0.0077311047,-9.056272387504578,0.0003,0.10480737686157227,4773,0.0007651431742488057,0.8252883148379624,0.9524332322180271,193.31
165412864,18636,8875,631,37.963194903433326,0.2,0.9167388677597046,-0.00928080826997757,0.00876363,-9.064144790172577,0.0003,0.10469675064086914,4781,0.00024648209546285216,0.8074287232011557,0.9524240754544735,196.03
165675008,18669,8874,632,45.06321230262518,0.2,0.9145446419715881,-0.01100543886423111,0.008303095,-9.059005878865719,0.0003,0.09769201278686523,4789,-0.0003268870354986575,0.7865422135218978,0.9537767432630062,205.83
165937152,18701,8872,633,36.23808240622282,0.2,0.9148596525192261,-0.009080082178115845,0.007959775,-9.059598289430141,0.0003,0.09990406036376953,4797,0.0003521757557791716,0.7934493869543076,0.9533190168440342,192.86
166199296,18732,8872,634,30.124942886829377,0.2,0.9155636429786682,-0.006895862519741058,0.008666757,-9.0652409568429,0.0003,0.10535192489624023,4805,0.0005600748759206908,0.7934957053512335,0.9531414359807968,196.9
166461440,18762,8871,635,39.52644450694323,0.2,0.9185187816619873,-0.010368064045906067,0.009339759,-9.083341605961323,0.0003,0.10645818710327148,4813,0.00045503474029828794,0.8333744970150292,0.9503959082067013,196.62
166723584,18793,8871,636,39.39811715573072,0.2,0.9183928966522217,-0.01126810908317566,0.0091907885,-9.092238560318947,0.0003,0.10847902297973633,4821,0.0006330602200250723,0.8120479425415397,0.9520985148847103,196.25
166985728,18823,8871,637,37.05553281262517,0.2,0.9198840260505676,-0.011224806308746338,0.0069434373,-9.100702248513699,0.0003,0.09958124160766602,4829,0.0002657773768532934,0.793279567733407,0.9531054385006428,201.81
167247872,18852,8871,638,30.229952637087553,0.2,0.9195774793624878,-0.006724588572978973,0.009093934,-9.103410623967648,0.0003,0.11008977890014648,4837,0.00036845177919531125,0.8448022408410907,0.9520820938050747,163.48
167510016,18882,8871,639,29.810780770480633,0.2,0.919625461101532,-0.0036875754594802856,0.011590163,-9.108155727386475,0.0003,0.12572383880615234,4845,0.000584696969781362,0.8726359182037413,0.9502758346498013,174.46
167772160,18912,8871,640,31.951729874908924,0.2,0.9218923449516296,-0.005213111639022827,0.008328484,-9.119736418128014,0.0003,0.10606575012207031,4853,0.0005872449664821033,0.8779916954226792,0.9495473578572273,186.77
