time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/n_updates,train/clip_range,train/clip_fraction,train/std,train/value_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/explained_variance,train/loss,train/learning_rate,train/approx_kl,train/entropy_loss,train/policy_gradient_loss
11464,8688,99614720,380,2975,0.2,0.10012483596801758,0.7297027707099915,0.736133482772857,46.3432773335278,215.52,0.9564007073640823,-0.0071907639503479,0.0003,0.008577934,-7.62667066976428,-0.0010290358679867495
11466,8710,99876864,381,2983,0.2,0.10513496398925781,0.7306787371635437,0.7727258861996233,33.13592641159892,183.43,0.9556616917252541,-0.005835786461830139,0.0003,0.0081040235,-7.630522087216377,-0.0007877577827457571
11468,8731,100139008,382,2991,0.2,0.10074853897094727,0.7301248908042908,0.7567157596349716,35.17151414468884,197.19,0.9570925533771515,-0.005891554057598114,0.0003,0.009514261,-7.631660286337137,-0.0013048286527919117
11470,8752,100401152,383,2999,0.2,0.09757614135742188,0.730929434299469,0.8045442011207342,40.2489272493124,195.77,0.9547518827021122,0.003872998058795929,0.0003,0.0087620085,-7.633153542876244,-0.0012442081160770613
11472,8774,100663296,384,3007,0.2,0.10332775115966797,0.7317389845848083,0.8135269838385284,24.94479519724846,180.72,0.9546905346214771,0.005215346813201904,0.0003,0.009221654,-7.638901364058256,-0.0005758792126471235
11475,8795,100925440,385,3015,0.2,0.09128236770629883,0.7316944003105164,0.7839071825146675,44.44393047600985,194.01,0.9568167552351952,0.0005029216408729553,0.0003,0.0077893753,-7.641294110566378,-0.0012644220869333367
11477,8816,101187584,386,3023,0.2,0.1007685661315918,0.7320811152458191,0.8550113905221224,40.23071839556098,196.37,0.9545298255980015,0.010476119816303253,0.0003,0.00862539,-7.641632240265608,2.250376383017283e-06
11479,8837,101449728,387,3031,0.2,0.10560321807861328,0.7319739460945129,0.8427078691311181,46.3080086889863,187.73,0.9557586945593357,0.011160992085933685,0.0003,0.008482576,-7.641516741365194,-0.0002414075734122889
11482,8858,101711872,388,3039,0.2,0.10370588302612305,0.7325182557106018,0.8449478223919868,36.47926017569378,171.46,0.9537292122840881,0.0071404799818992615,0.0003,0.009255739,-7.645227644592524,-0.0005860667247361562
11484,8878,101974016,389,3047,0.2,0.1033940315246582,0.7325693368911743,0.8624281249940395,45.37647456377745,180.0,0.9530750475823879,0.013075582683086395,0.0003,0.0077340635,-7.646354787051678,-0.000154055810526188
11487,8899,102236160,390,3055,0.2,0.10228776931762695,0.7327219247817993,0.8656404265202582,45.56368961215019,189.57,0.9537569172680378,0.005075611174106598,0.0003,0.009157289,-7.648731634020805,-0.0004266280125193589
11489,8920,102498304,391,3063,0.2,0.09710884094238281,0.7333101630210876,0.8328631441108882,52.69643054917455,199.48,0.9560808092355728,0.003968790173530579,0.0003,0.0075473366,-7.6519983150064945,-0.0006585867358808173
11492,8941,102760448,392,3071,0.2,0.0956411361694336,0.7331008315086365,0.8903288072906435,53.09316734090447,189.32,0.9540501907467842,0.013702481985092163,0.0003,0.0081168655,-7.650645088404417,-0.0009613194215489784
11495,8962,103022592,393,3079,0.2,0.10158967971801758,0.732863187789917,0.8986738808453083,47.72901447683573,183.94,0.9532287679612637,0.010421961545944214,0.0003,0.008507123,-7.644265979528427,3.0533400604326744e-05
11498,8982,103284736,394,3087,0.2,0.10207986831665039,0.7345802187919617,0.9444594685919583,44.940766448676584,198.53,0.9518405646085739,0.019538313150405884,0.0003,0.007928584,-7.655990935862064,-7.593015152451699e-05
11500,9003,103546880,395,3095,0.2,0.11465644836425781,0.7361242771148682,0.947708398103714,50.058650043457746,192.42,0.9525263272225857,0.015977591276168823,0.0003,0.013100751,-7.668714743107557,0.00015646402789570857
11503,9023,103809024,396,3103,0.2,0.10042619705200195,0.7372992634773254,0.9400514150038362,51.27768823504448,187.26,0.9528046324849129,0.012494459748268127,0.0003,0.0075533823,-7.681602884083986,-5.533623061637627e-05
11506,9044,104071168,397,3111,0.2,0.102081298828125,0.7390400171279907,0.9433996328152716,49.7477277469635,192.11,0.9536269642412663,0.01627526432275772,0.0003,0.008413066,-7.692903965711594,-0.0001942380999935267
11509,9064,104333312,398,3119,0.2,0.10632085800170898,0.7391952872276306,0.9126962386071682,52.73018701985478,198.13,0.9546314813196659,0.008996225893497467,0.0003,0.008308053,-7.700765810906887,-8.26699774734152e-05
11512,9085,104595456,399,3127,0.2,0.10536336898803711,0.7396610975265503,0.9024199601262808,44.613706749975684,188.33,0.9561581686139107,0.013012617826461792,0.0003,0.008192994,-7.704190380871296,4.5886790758231655e-06
11515,9105,104857600,400,3135,0.2,0.11477231979370117,0.7404996156692505,0.9266348709352314,40.70401239126921,188.79,0.9549466669559479,0.021364502608776093,0.0003,0.01008841,-7.709239654242992,-0.00011170715833941358
11518,9126,105119744,401,3143,0.2,0.10679292678833008,0.74153733253479,0.8828511405736208,42.464101483225825,194.22,0.9563754089176655,0.010430946946144104,0.0003,0.007874373,-7.718916464596987,-0.00014293219737737672
11522,9146,105381888,402,3151,0.2,0.10867738723754883,0.7422473430633545,0.8939283299259841,44.38825287491083,187.19,0.9555382318794727,0.014220863580703735,0.0003,0.0078636855,-7.725025828927755,-0.00013465632264342275
11525,9165,105644032,403,3159,0.2,0.10773897171020508,0.7423293590545654,0.9149054414592683,49.268550065755846,189.72,0.9553244039416313,0.017289020121097565,0.0003,0.007981768,-7.72874965518713,-0.0002432501742077875
11529,9186,105906176,404,3167,0.2,0.10938167572021484,0.7433415055274963,0.9211544780991971,47.36819173306227,182.31,0.955261617898941,0.01583905518054962,0.0003,0.009730013,-7.736271407455206,-4.1681441871332936e-05
11532,9206,106168320,405,3175,0.2,0.1079564094543457,0.7446120381355286,0.9396378230303526,44.08899044603109,187.96,0.9542746841907501,0.012551642954349518,0.0003,0.009161461,-7.74622193723917,0.0002723497650549689
11535,9226,106430464,406,3183,0.2,0.10579776763916016,0.7448675036430359,0.8946913364343345,33.754976712465286,171.43,0.9559600278735161,0.0066772326827049255,0.0003,0.008782666,-7.747479394078255,7.622131306561641e-06
11538,9246,106692608,407,3191,0.2,0.10142040252685547,0.7445555925369263,0.9232538347132504,48.50404231786728,174.73,0.9540451541543007,0.014407522976398468,0.0003,0.008562034,-7.747312270104885,0.00030915916113372077
11542,9266,106954752,408,3199,0.2,0.09197044372558594,0.7459940314292908,0.9384265788830817,37.99947268307209,175.88,0.9535213597118855,0.015531063079833984,0.0003,0.007971088,-7.75489092245698,0.0002936450187007722
11545,9286,107216896,409,3207,0.2,0.10948514938354492,0.7467244267463684,0.9518420868553221,55.61417244672775,198.09,0.9533646069467068,0.01617518812417984,0.0003,0.010139968,-7.763401843607426,-0.00011056564017053461
11548,9306,107479040,410,3215,0.2,0.10100460052490234,0.7482474446296692,0.9433888378553092,36.77288395881653,177.58,0.9545008055865765,0.01695922762155533,0.0003,0.007234965,-7.772858913987875,0.000776519931605435
11551,9327,107741184,411,3223,0.2,0.10524654388427734,0.7497726678848267,0.986031960695982,48.30298047840595,188.08,0.9515289217233658,0.01771431416273117,0.0003,0.008525679,-7.787384748458862,6.917256496308255e-05
11554,9347,108003328,412,3231,0.2,0.10584354400634766,0.7515461444854736,0.9942007074132562,57.948825194388625,188.73,0.9508697688579559,0.018412627279758453,0.0003,0.009451784,-7.800432629883289,0.00035063013478975336
11557,9367,108265472,413,3239,0.2,0.10332965850830078,0.7530425190925598,1.0422171792015433,47.154370391368865,173.38,0.9490375444293022,0.0209035724401474,0.0003,0.009070989,-7.809519715607166,4.7458567678404506e-05
11561,9387,108527616,414,3247,0.2,0.10026979446411133,0.7538072466850281,0.9642214579507709,58.637963006682696,193.75,0.9526128508150578,0.020822808146476746,0.0003,0.008241478,-7.815179672092199,6.433842463593464e-05
11564,9407,108789760,415,3255,0.2,0.10969114303588867,0.753487765789032,0.9907101751305163,62.87126447826624,210.28,0.951074443757534,0.020255886018276215,0.0003,0.008456705,-7.816730309277773,0.00018051663028018083
11567,9427,109051904,416,3263,0.2,0.10816669464111328,0.7544305920600891,0.9756411309354007,48.61130230873823,184.11,0.9515237100422382,0.02022714912891388,0.0003,0.008526888,-7.818748116493225,0.0005056525283180235
11570,9447,109314048,417,3271,0.2,0.10596990585327148,0.75506991147995,0.9751495392993093,51.475909056067465,202.1,0.9506873786449432,0.015322424471378326,0.0003,0.008172298,-7.82387413457036,5.056770032751956e-05
11573,9467,109576192,418,3279,0.2,0.10013484954833984,0.756209135055542,0.952381394803524,50.56051816925407,184.15,0.9527492448687553,0.010266177356243134,0.0003,0.008892687,-7.833267379552126,0.00030809398003839306
11577,9487,109838336,419,3287,0.2,0.10139131546020508,0.7559058666229248,0.9926040559075773,56.308802424818275,183.02,0.9507615678012371,0.015450522303581238,0.0003,0.008779721,-7.8325406312942505,4.013280522485729e-05
11580,9507,110100480,420,3295,0.2,0.10814237594604492,0.756740391254425,1.0040249526500702,55.90257503554225,188.13,0.9497936703264713,0.02409355342388153,0.0003,0.009252054,-7.838399760425091,-3.259571030866937e-05
11584,9526,110362624,421,3303,0.2,0.10688972473144531,0.7579792737960815,0.9817714253440499,62.797002752125266,201.08,0.9513758048415184,0.021471455693244934,0.0003,0.010693827,-7.844603165984154,0.000820711859887524
11588,9546,110624768,422,3311,0.2,0.09888362884521484,0.7593410015106201,0.9856424108147621,57.36582986690104,179.4,0.9511630497872829,0.02073206752538681,0.0003,0.009409348,-7.854144997894764,0.0008685933762535569
11592,9565,110886912,423,3319,0.2,0.0898890495300293,0.7606032490730286,0.9630771186202765,61.824170840084555,191.81,0.9521933123469353,0.02020993083715439,0.0003,0.0072341133,-7.8669652827084064,8.228756678363425e-05
11595,9585,111149056,424,3327,0.2,0.10873270034790039,0.7618452310562134,1.0018946113996208,66.06233689278365,203.45,0.9494480825960636,0.022776521742343903,0.0003,0.010689709,-7.871956940740347,0.0006566302404280577
11599,9604,111411200,425,3335,0.2,0.09757471084594727,0.7607476711273193,0.9749423679895699,69.98241869129241,201.37,0.9515595883131027,0.0213746577501297,0.0003,0.00790412,-7.868852004408836,0.00045168489077695995
11604,9623,111673344,426,3337,0.2,0.10120849609375,0.7607409954071045,1.0143884271383286,60.8409707057476,178.62,0.9502846337854862,0.03148850053548813,0.0003,0.022030745,-7.86814239025116,0.002223987414618023
11608,9642,111935488,427,3345,0.2,0.10260295867919922,0.7610365748405457,1.0318756676279008,58.306162156164646,194.44,0.9494224339723587,0.0237029567360878,0.0003,0.007118226,-7.869441904127598,0.00018813888982549543
11612,9662,112197632,428,3353,0.2,0.09411048889160156,0.7615043520927429,1.0316089452244341,54.25783866494894,177.17,0.9492753408849239,0.02344629168510437,0.0003,0.007004371,-7.872085981070995,-0.000170261963376106
11616,9681,112459776,429,3361,0.2,0.12609148025512695,0.7620407938957214,1.0524302991107106,63.38238642930985,196.02,0.9479593224823475,0.023520521819591522,0.0003,0.0088239685,-7.8742018938064575,0.0010627882611515815
11620,9700,112721920,430,3369,0.2,0.09229707717895508,0.761224627494812,1.040128756314516,60.54110191822052,184.85,0.9485009536147118,0.018996626138687134,0.0003,0.008502077,-7.869396600872278,-4.251215023032273e-05
11624,9719,112984064,431,3377,0.2,0.1066741943359375,0.7628105878829956,1.000610581599176,59.807170175015926,177.67,0.9506196156144142,0.016684718430042267,0.0003,0.0073909345,-7.874128270894289,0.00030574428592444747
11628,9738,113246208,432,3385,0.2,0.11315584182739258,0.7621311545372009,1.0718178329989314,65.3017074841261,195.79,0.9467447735369205,0.031252242624759674,0.0003,0.011135707,-7.874952368438244,5.079167067378876e-05
11632,9757,113508352,433,3393,0.2,0.09961414337158203,0.7611129283905029,1.0870887339115143,66.06600295806304,205.38,0.9456029050052166,0.030343204736709595,0.0003,0.007771487,-7.863948788493872,0.0005139410363881325
11636,9776,113770496,434,3401,0.2,0.10510063171386719,0.7619127631187439,1.0810037069022655,61.99694715753198,184.01,0.9455718882381916,0.025895215570926666,0.0003,0.007702593,-7.862308394163847,0.000398035234411509
11641,9795,114032640,435,3409,0.2,0.10638761520385742,0.7618452906608582,1.1107488255947828,63.2704798055999,184.65,0.9447909295558929,0.025336645543575287,0.0003,0.008457744,-7.860590498894453,0.00046265475884865737
11645,9814,114294784,436,3417,0.2,0.11658287048339844,0.7630231380462646,1.1562757948413491,73.33936684846879,205.14,0.9422684945166111,0.033193573355674744,0.0003,0.011574464,-7.867255479097366,0.0009207455314026447
11650,9832,114556928,437,3418,0.2,0.09843063354492188,0.7629973888397217,1.1419885233044624,60.81893033996224,187.77,0.9429026730358601,0.03856121003627777,0.0003,0.012303203,-7.8670719265937805,0.0017456082641729154
11654,9851,114819072,438,3426,0.2,0.10623311996459961,0.7637122273445129,1.1675073886290193,57.15323049604893,178.85,0.9419822059571743,0.03847459703683853,0.0003,0.009686129,-7.872453965246677,-0.00016452118416054873
11658,9870,115081216,439,3434,0.2,0.1048135757446289,0.764697253704071,1.145577259361744,71.08577985852956,199.22,0.943761833012104,0.03369207680225372,0.0003,0.0074891183,-7.8784268125891685,0.0002326748890482122
11663,9889,115343360,440,3442,0.2,0.10136985778808594,0.7651529908180237,1.2583928192034364,60.16930591821671,178.01,0.9382313340902328,0.039205797016620636,0.0003,0.0076918453,-7.880472503602505,9.773259353096364e-05
11667,9908,115605504,441,3450,0.2,0.0980978012084961,0.7661606073379517,1.2102330541238189,64.53637655198574,182.81,0.9417142048478127,0.043967314064502716,0.0003,0.008355074,-7.888000000268221,0.00016875323444764945
11671,9927,115867648,442,3458,0.2,0.11321353912353516,0.765049397945404,1.204526150599122,59.1604295039177,199.5,0.9407047815620899,0.0462249293923378,0.0003,0.0084482925,-7.880100101232529,0.0009864797971204098
11675,9946,116129792,443,3466,0.2,0.112518310546875,0.7653557062149048,1.2104213442653418,58.802976330518725,175.99,0.9406884275376797,0.044835902750492096,0.0003,0.008345546,-7.877022489905357,0.0004731993903988041
11680,9964,116391936,444,3474,0.2,0.10060310363769531,0.7666029334068298,1.271202470175922,63.90089475870133,188.96,0.9376937933266163,0.04080051928758621,0.0003,0.009349974,-7.883724432438612,0.00020195061961203464
11684,9983,116654080,445,3482,0.2,0.12142181396484375,0.7671424150466919,1.2327768923714757,63.25015983372927,187.38,0.939265564084053,0.04360289126634598,0.0003,0.008975274,-7.890189707279205,0.0007267445175784815
11688,10002,116916224,446,3490,0.2,0.1047525405883789,0.7687504887580872,1.2808500174432993,70.08907745134086,199.2,0.9372471496462822,0.04890415817499161,0.0003,0.008503029,-7.901032526046038,0.0006504515586129855
11692,10021,117178368,447,3498,0.2,0.0987849235534668,0.7688101530075073,1.3625929951667786,62.48216402411461,185.07,0.9323864728212357,0.049953892827034,0.0003,0.0076244287,-7.903455585241318,0.000349257439665962
11697,10039,117440512,448,3500,0.2,0.09409586588541667,0.7692638039588928,1.4422806832525465,66.33186587303877,187.53,0.9300641790032387,0.06920488178730011,0.0003,0.034439042,-7.902112669414944,0.001695903988244633
11701,10058,117702656,449,3508,0.2,0.10678911209106445,0.7698337435722351,1.328817980363965,59.031946541517975,173.76,0.9339925423264503,0.054023899137973785,0.0003,0.0074924715,-7.909987933933735,0.0007819245411155862
11705,10077,117964800,450,3516,0.2,0.11276483535766602,0.7700188755989075,1.3798099858686328,76.0292947371304,194.26,0.9276452288031578,0.05135437101125717,0.0003,0.009067235,-7.909122932702303,0.00029853943317448284
11709,10096,118226944,451,3524,0.2,0.12066221237182617,0.7703293561935425,1.362813064828515,72.72700992316008,189.01,0.9280933886766434,0.058364033699035645,0.0003,0.0088140275,-7.911975856870413,0.0007424159416586917
11714,10114,118489088,452,3532,0.2,0.11277389526367188,0.771147608757019,1.431382006034255,72.99046391069889,208.38,0.9249032512307167,0.05884919315576553,0.0003,0.01021998,-7.913049999624491,0.0004622726928573684
11718,10133,118751232,453,3540,0.2,0.10874462127685547,0.7735856175422668,1.427998305298388,72.80989009290934,194.99,0.9232681170105934,0.06524073332548141,0.0003,0.010279254,-7.927680041640997,0.0006350812413984386
11722,10152,119013376,454,3548,0.2,0.1102442741394043,0.7738614678382874,1.4066223688423634,73.03288227289914,198.86,0.9238676279783249,0.05606532841920853,0.0003,0.00918084,-7.933509413152933,0.0003250508761993842
11726,10171,119275520,455,3556,0.2,0.10899972915649414,0.7748602628707886,1.3561654286459088,66.49664280235767,200.34,0.9279146045446396,0.054441869258880615,0.0003,0.009550771,-7.937009878456593,0.0006367420255628531
11731,10189,119537664,456,3564,0.2,0.13674116134643555,0.7763592004776001,1.3823250671848655,58.21585135906935,175.05,0.9253273159265518,0.05399505794048309,0.0003,0.010738719,-7.947855651378632,0.0016349528625596577
11735,10208,119799808,457,3572,0.2,0.11720800399780273,0.77749103307724,1.5339640052989125,64.2103792757541,187.41,0.9211540147662163,0.06633371114730835,0.0003,0.008898013,-7.9562902227044106,0.0007378035834335606
11739,10227,120061952,458,3580,0.2,0.11652088165283203,0.7780519127845764,1.5576493935659528,67.44542671769858,193.21,0.9198811650276184,0.07720906287431717,0.0003,0.010577186,-7.964673966169357,0.0016429494658041222
11743,10246,120324096,459,3588,0.2,0.12812089920043945,0.7783786058425903,1.5063598295673728,59.875297496318815,187.67,0.9224822819232941,0.061732932925224304,0.0003,0.011099012,-7.9655448496341705,0.001257947025806061
11747,10264,120586240,460,3596,0.2,0.12163591384887695,0.7792078256607056,1.4891341822221875,66.08951747737825,174.98,0.923887275159359,0.060656651854515076,0.0003,0.008743219,-7.970534022897482,0.00037055929578855284
11751,10283,120848384,461,3604,0.2,0.11754894256591797,0.7811117768287659,1.5570859890431166,70.1219688269496,188.49,0.9179441854357719,0.07776709645986557,0.0003,0.008043095,-7.984856627881527,0.0009481651327405416
11755,10302,121110528,462,3612,0.2,0.11276912689208984,0.7828994989395142,1.583751991391182,75.13821945995092,203.05,0.9141250997781754,0.07238533347845078,0.0003,0.0105758095,-7.999504003673792,0.0010558297540228523
11759,10320,121372672,463,3620,0.2,0.11963796615600586,0.7833069562911987,1.541603347286582,73.20317062705755,200.31,0.9166223108768463,0.07246550917625427,0.0003,0.01117393,-8.00594288110733,0.0012630686792363122
11764,10339,121634816,464,3628,0.2,0.12864160537719727,0.7839891314506531,1.4434751374647021,72.46195344865322,199.14,0.9204067960381508,0.0610678493976593,0.0003,0.011690703,-8.008811295032501,0.0013511226597984205
11768,10358,121896960,465,3636,0.2,0.11315441131591797,0.7836511135101318,1.5429977467283607,79.19961361050606,201.7,0.913090817630291,0.07558088004589081,0.0003,0.0082993265,-8.007020376622677,0.0006339243204820377
11772,10376,122159104,466,3644,0.2,0.11851739883422852,0.7843653559684753,1.6025644801557064,66.3503223773837,190.36,0.908090241253376,0.08343443274497986,0.0003,0.009292058,-8.010026007890701,0.0010192188078690378
11776,10395,122421248,467,3652,0.2,0.12071084976196289,0.7844707369804382,1.50047885812819,72.61166071772575,198.68,0.9132985472679138,0.06961293518543243,0.0003,0.008350218,-8.01412247121334,0.0006503919107672118
11780,10413,122683392,468,3655,0.2,0.1406646728515625,0.7835079431533813,1.4373090058565139,84.23997495770455,205.74,0.9141983240842819,0.07556845247745514,0.0003,0.016186919,-8.01101462841034,0.002070573891978711
11784,10432,122945536,469,3663,0.2,0.10437297821044922,0.7830787301063538,1.5705061797052622,75.87537567138672,192.35,0.9065751656889915,0.06726206094026566,0.0003,0.008731805,-8.001431450247765,0.00015159235772443935
11788,10451,123207680,470,3671,0.2,0.10403156280517578,0.7847164273262024,1.614863371476531,63.96712463669479,177.41,0.9073653817176819,0.08932122588157654,0.0003,0.0101745855,-8.007311750203371,0.000847757557494333
11793,10469,123469824,471,3679,0.2,0.12084674835205078,0.785311758518219,1.6175629571080208,66.50703142851592,171.8,0.909014418721199,0.08123748004436493,0.0003,0.011326516,-8.013354480266571,0.000716511518930929
11797,10488,123731968,472,3687,0.2,0.10383224487304688,0.7852799296379089,1.5671381345018744,62.0963056665659,174.74,0.910876452922821,0.07587608695030212,0.0003,0.009156873,-8.014314897358418,0.00040522066365156206
11801,10506,123994112,473,3695,0.2,0.11733579635620117,0.7869523167610168,1.5907917004078627,68.90912340685725,170.22,0.9110973030328751,0.0819317102432251,0.0003,0.009417132,-8.024598933756351,0.001143287566719664
11805,10525,124256256,474,3703,0.2,0.10903358459472656,0.7879112958908081,1.6247166888788342,67.8142099801451,180.25,0.9127799570560455,0.07705771178007126,0.0003,0.008510824,-8.032584622502327,0.0011516074487190053
11809,10544,124518400,475,3711,0.2,0.11511945724487305,0.7895985841751099,1.6358899427577853,64.45211008042097,178.57,0.9144229739904404,0.07998733222484589,0.0003,0.008211622,-8.042385458946228,0.0008686541373208456
11813,10562,124780544,476,3712,0.2,0.14208112444196427,0.7896779179573059,1.6668084689549036,64.16314221799374,170.8,0.9147770702838898,0.11141239106655121,0.0003,0.017009739,-8.0482177734375,0.009022503908324455
11817,10580,125042688,477,3720,0.2,0.10606813430786133,0.7918524146080017,1.498507959768176,58.98811715602875,169.92,0.9294376000761986,0.0667882114648819,0.0003,0.009251103,-8.060918524861336,0.0003864331279146427
11821,10599,125304832,478,3728,0.2,0.12240314483642578,0.7924668192863464,1.5785590959712863,57.207294215857985,155.48,0.9303020536899567,0.0842064693570137,0.0003,0.008567857,-8.067964605987072,0.0006257463328438462
11825,10618,125566976,479,3733,0.2,0.11606682671440972,0.7935949563980103,1.6262615687317319,40.99713087133132,137.07,0.9305827468633652,0.09912777692079544,0.0003,0.013770841,-8.071997165679932,0.000838790345167379
11829,10636,125829120,480,3741,0.2,0.12535762786865234,0.7948954105377197,1.7682378394529223,39.21980390280485,148.06,0.9251934960484505,0.0951613113284111,0.0003,0.010967402,-8.085466861724854,-0.00020794865167772514
11833,10655,126091264,481,3749,0.2,0.12141752243041992,0.7953526973724365,1.6145936409011483,53.630151339620355,159.15,0.9316850304603577,0.08112064003944397,0.0003,0.0084575135,-8.091236680746078,0.0001580279781592253
11837,10673,126353408,482,3750,0.2,0.08906046549479167,0.7953962683677673,1.8027448256810505,47.35168916732073,160.92,0.9213717207312584,0.11799303442239761,0.0003,0.011255693,-8.089714368184408,0.0018998938612639904
11842,10691,126615552,483,3751,0.2,0.102935791015625,0.7955745458602905,1.75174746910731,54.2998158288002,169.9,0.9196323379874229,0.10433843731880188,0.0003,0.016649036,-8.090290546417236,0.002266572652539859
11846,10710,126877696,484,3758,0.2,0.10107748849051339,0.7965723276138306,1.7583798851285661,62.968351526716724,166.12,0.9125580117106438,0.09498174488544464,0.0003,0.011190625,-8.09670386995588,0.001383880819568211
11850,10728,127139840,485,3766,0.2,0.14194011688232422,0.796625554561615,1.6945438869297504,60.675952388048174,155.49,0.9124563336372375,0.09787119925022125,0.0003,0.011970082,-8.09908852726221,0.0017995321804846753
11854,10747,127401984,486,3774,0.2,0.13022422790527344,0.7986133098602295,1.7576346639543772,77.93098304904997,188.49,0.9034856557846069,0.09524600952863693,0.0003,0.009511121,-8.1107392385602,0.001377482373982275
11857,10766,127664128,487,3782,0.2,0.1038961410522461,0.7989913821220398,1.6876430790871382,66.90806226104498,172.18,0.9028523191809654,0.08017366379499435,0.0003,0.009708753,-8.114337161183357,0.0002981357019962161
11861,10784,127926272,488,3790,0.2,0.1284637451171875,0.8006846308708191,1.6881549963727593,70.2357418242097,180.87,0.9024990946054459,0.09165690094232559,0.0003,0.0074376035,-8.119439847767353,0.0010671377563085116
11865,10803,128188416,489,3798,0.2,0.11141729354858398,0.8019689917564392,1.6585369892418385,92.29310169190168,204.62,0.9021693542599678,0.0820247232913971,0.0003,0.0075737964,-8.129436500370502,0.0007042378333608212
11869,10822,128450560,490,3806,0.2,0.11348247528076172,0.8019427061080933,1.6876519406214356,83.00550063729287,192.84,0.8991764485836029,0.08678708970546722,0.0003,0.008278931,-8.132311820983887,0.0008744854035285243
11872,10840,128712704,491,3814,0.2,0.11497020721435547,0.8016906976699829,1.6873092474415898,86.07852457284928,202.24,0.9035381749272346,0.09075041860342026,0.0003,0.007803787,-8.12901821732521,0.0006950894617148151
11876,10859,128974848,492,3822,0.2,0.10977983474731445,0.8035025000572205,1.658416642807424,88.14355422586203,208.06,0.9066547006368637,0.09050571918487549,0.0003,0.0077264337,-8.133023165166378,0.0006973078502596763
11880,10878,129236992,493,3830,0.2,0.10012292861938477,0.804743230342865,1.8474552622064948,70.99015931785107,184.2,0.902447797358036,0.11331404000520706,0.0003,0.008008389,-8.147285543382168,0.0007936404695101373
11883,10897,129499136,494,3838,0.2,0.10821056365966797,0.80654376745224,1.948060522787273,72.62556504666806,188.4,0.9037744253873825,0.10665298253297806,0.0003,0.009950328,-8.158691942691803,0.0009216572052537231
11887,10915,129761280,495,3840,0.2,0.10239501953125,0.8071722388267517,2.0158431720733643,68.47228040471673,187.4,0.9040855541825294,0.12935733795166016,0.0003,0.015616428,-8.163782501220703,0.001692208517342806
11891,10934,130023424,496,3848,0.2,0.11010217666625977,0.8083363175392151,1.948260703124106,77.76954411864281,194.51,0.9035981893539429,0.11248665302991867,0.0003,0.013162263,-8.175908260047436,0.0015826469339117466
11895,10952,130285568,497,3856,0.2,0.11625242233276367,0.8082725405693054,1.8429338242858648,76.15878065079451,192.38,0.9023886173963547,0.09628660976886749,0.0003,0.010270505,-8.176190689206123,0.0006448908579841373
11898,10971,130547712,498,3864,0.2,0.11715364456176758,0.8097301721572876,1.8484415654093027,83.25466464608908,196.2,0.8951875492930412,0.10040062665939331,0.0003,0.008129569,-8.184823051095009,0.0013926161100243917
11902,10989,130809856,499,3868,0.2,0.14474773406982422,0.8111945390701294,1.8018450420349836,81.94311121881009,195.65,0.895033098757267,0.12412094324827194,0.0003,0.017822105,-8.18972435593605,0.002956333617476048
11906,11008,131072000,500,3876,0.2,0.1196589469909668,0.812092661857605,1.881928339600563,69.13312430389226,184.05,0.897882416844368,0.09973729401826859,0.0003,0.007574177,-8.202084697782993,0.001291888150262821
