time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/value_loss,train/clip_fraction,train/std,train/entropy_loss,train/n_updates,train/approx_kl,train/loss,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
636,16875,9879,166723584,0.001165537115866755,0.1874537467956543,0.20993860065937042,1.0803182404488325,4462,0.014368587,0.010675758123397827,0.6580700576305389,0.003461834095105587,0.0003,0.2,238.14,3.516124499347061
637,16901,9879,166985728,0.0007913857180028572,0.17043638229370117,0.20950613915920258,1.0830198656767607,4470,0.013062695,0.011473291553556919,0.739210456609726,0.002435579367556784,0.0003,0.2,245.1,3.6898294311761854
638,16928,9879,167247872,0.0016825600812028693,0.21701158796037948,0.21073026955127716,1.0595472816910063,4477,0.0199469,0.014904052950441837,0.5098181664943695,0.0031967287629543406,0.0003,0.2,238.47,3.3951202018372713
639,16954,9879,167510016,0.0010686824844015064,0.1638474464416504,0.21091800928115845,1.0403971187770367,4485,0.012858113,0.015089032240211964,0.6860758364200592,0.003247726696827158,0.0003,0.2,237.24,3.483042335063219
640,16979,9880,167772160,0.0011456332576926798,0.20770263671875,0.21107344329357147,1.0358813524246215,4487,0.026374537,0.03026813268661499,0.6715167462825775,0.007609412376768887,0.0003,0.2,246.96,3.779502304792404
641,17005,9881,168034304,0.0014642849902532274,0.18278060420866934,0.21164517104625702,1.0233239204652849,4489,0.016060168,0.017491843551397324,0.635576605796814,0.004895029841141115,0.0003,0.2,246.74,3.6897693490982055
642,17030,9881,168296448,0.0015531212225141644,0.18935298919677734,0.2126653641462326,0.9928217902779579,4497,0.013753139,0.012538079172372818,0.40108150243759155,0.0036119510668868315,0.0003,0.2,246.54,3.7196746110916137
643,17057,9881,168558592,0.0015018842264359433,0.2081085689484127,0.21433183550834656,0.9563919305801392,4501,0.020594012,0.024683179333806038,0.3031643033027649,0.009576324003911207,0.0003,0.2,239.03,3.3977404461055993
644,17083,9882,168820736,0.0009719348422549956,0.1519460678100586,0.21416504681110382,0.933038083370775,4509,0.009619684,0.010364027693867683,0.7138924598693848,0.0021480710788637225,0.0003,0.2,243.04,3.7131338919699193
645,17108,9883,169082880,0.0022306133843293147,0.20701817103794642,0.2143443524837494,0.933879520211901,4510,0.016731646,0.01643180660903454,0.5552810728549957,0.005632155699588891,0.0003,0.2,240.87,3.5919629994034765
646,17134,9883,169345024,0.0009446364033465215,0.15628862380981445,0.21417805552482605,0.9321920638903975,4518,0.012755572,0.012907000258564949,0.6883266866207123,0.0027253175135228958,0.0003,0.2,238.01,3.537742673456669
647,17160,9883,169607168,0.0006780572362004023,0.15978670120239258,0.21424177289009094,0.9361956361681223,4526,0.010244866,0.011946183629333973,0.749640703201294,0.0024253205556306057,0.0003,0.2,234.39,3.5195499424636365
648,17187,9883,169869312,0.0012465855788832414,0.1846156120300293,0.21448259055614471,0.9291336880996823,4534,0.016077729,0.01318039745092392,0.619758278131485,0.002319034429092426,0.0003,0.2,237.99,3.5717701441794634
649,17212,9884,170131456,0.0015108180232346058,0.14463297526041666,0.21448935568332672,0.9265409708023071,4535,0.0196169,0.02415725775063038,0.6477837264537811,0.008050452801398933,0.0003,0.2,243.21,3.6404806591570376
650,17238,9884,170393600,0.0011350431900609692,0.14884376525878906,0.21481090784072876,0.9147400320507586,4543,0.010138258,0.009923437610268593,0.6510027647018433,0.002848722448106855,0.0003,0.2,240.26,3.6721922028809786
651,17263,9885,170655744,0.0009224932485570511,0.2571207682291667,0.21493476629257202,0.9116130802366469,4544,0.020062689,0.024418992921710014,0.6990800499916077,0.008777697803452611,0.0003,0.2,236.99,3.635104798618704
652,17290,9884,170917888,0.0013285451786350308,0.19258725546239838,0.21543030440807343,0.9002969570276214,4552,0.015864598,0.01737058348953724,0.604889988899231,0.003413041721370707,0.0003,0.2,242.74,3.6055031644552944
653,17315,9885,171180032,0.0009805506221406783,0.1981658935546875,0.21546971797943115,0.8939335395892462,4553,0.016073534,0.028957754373550415,0.6425192058086395,0.006944844441022724,0.0003,0.2,237.85,3.5106413346901535
654,17341,9886,171442176,0.0008413711216235242,0.15703725814819336,0.21552106738090515,0.8908599000424147,4561,0.012511647,0.009357606992125511,0.7192813158035278,0.002318817596460576,0.0003,0.2,232.48,3.338353678388521
655,17368,9886,171704320,0.0013540710019697144,0.15473222732543945,0.2157350778579712,0.8865635665133595,4569,0.010915367,0.007469991222023964,0.6597990393638611,0.0019021134312424692,0.0003,0.2,242.58,3.3987748854979873
656,17394,9886,171966464,0.001652746497256885,0.1852874755859375,0.21663959324359894,0.8644859809428453,4577,0.012600278,0.011656899936497211,0.6094261705875397,0.0032315473836206365,0.0003,0.2,242.22,3.555493465587497
657,17421,9885,172228608,0.0010018889797720476,0.16269922256469727,0.21655671298503876,0.8589040115475655,4585,0.013506567,0.008210055530071259,0.6929457783699036,0.002058993859009206,0.0003,0.2,244.02,3.515278325751424
658,17447,9886,172490752,0.0007407090051856358,0.1534867286682129,0.2160872519016266,0.8714440325275064,4593,0.0128857475,0.011545159853994846,0.749735951423645,0.0021188868818171613,0.0003,0.2,237.19,3.3757218961790203
659,17474,9886,172752896,0.0008729196915737703,0.16940736770629883,0.2159506231546402,0.8790892260149121,4601,0.016253158,0.0067860158160328865,0.7277722656726837,0.0019672219841595506,0.0003,0.2,240.21,3.288721081074327
660,17500,9886,173015040,0.0007338914915635542,0.14443063735961914,0.2155134230852127,0.8921862626448274,4609,0.011538083,0.008282504044473171,0.7641608864068985,0.0015534602644038387,0.0003,0.2,241.24,3.440028820037842
661,17527,9886,173277184,0.0007303942957150866,0.16772937774658203,0.21529710292816162,0.8985866205766797,4617,0.013298923,0.008935798890888691,0.7615325152873993,0.003293464153102832,0.0003,0.2,241.92,3.46205149827525
662,17554,9885,173539328,0.0009057372594725166,0.16388225555419922,0.21558751165866852,0.8945985194295645,4625,0.011790583,0.012756085954606533,0.6734138429164886,0.0038855411116855976,0.0003,0.2,241.69,3.3891972946748137
663,17580,9886,173801472,0.0010066660315715126,0.1679525375366211,0.21552243828773499,0.8927258383482695,4633,0.013313725,0.012966500595211983,0.6815942525863647,0.00232548910753394,0.0003,0.2,249.17,3.7317214965820313
664,17607,9885,174063616,0.0008484637237415882,0.15499258041381836,0.21538837254047394,0.8996408926323056,4641,0.013622347,0.012135920114815235,0.7258929908275604,0.0020598783676177845,0.0003,0.2,246.88,3.586327977105975
665,17633,9886,174325760,0.0009430537252228532,0.16299676895141602,0.215420201420784,0.8992757215164602,4649,0.014341518,0.009339690208435059,0.7068318724632263,0.0027187193736608606,0.0003,0.2,237.18,3.357854488119483
666,17660,9885,174587904,0.0009373811290060985,0.16415929794311523,0.21550697088241577,0.895887095015496,4657,0.012235178,0.010831273160874844,0.7086681723594666,0.001820077889078675,0.0003,0.2,245.72,3.6128833834826946
667,17686,9885,174850048,0.0016679023379844655,0.22226283861243207,0.21640461683273315,0.8776069808265438,4663,0.018114788,0.017084557563066483,0.5772736668586731,0.005583282732202307,0.0003,0.2,244.75,3.629487555027008
668,17712,9886,175112192,0.0014523876016028225,0.19561767578125,0.2164086103439331,0.8648569583892822,4664,0.018454848,0.022118663415312767,0.6074967980384827,0.006656147073954344,0.0003,0.2,243.89,3.586199579834938
669,17738,9886,175374336,0.001055265004197281,0.1785440444946289,0.21687161922454834,0.8547628759406507,4672,0.011863929,0.008030915632843971,0.6672074198722839,0.0026520359738242405,0.0003,0.2,242.11,3.6585064478963614
670,17765,9886,175636480,0.0010426672110952495,0.18890619277954102,0.21684424579143524,0.8491277219727635,4680,0.012286634,0.013614610768854618,0.6905288696289062,0.003255254257510387,0.0003,0.2,232.65,3.3750300381705163
671,17792,9886,175898624,0.0009300624218144237,0.1687204021297089,0.21642464399337769,0.8571757167985995,4685,0.014696483,0.022238044068217278,0.7400698661804199,0.0027605514967023103,0.0003,0.2,242.47,3.4813788068294524
672,17818,9886,176160768,0.0008373306723115093,0.16289758682250977,0.21640567481517792,0.864441575948149,4693,0.01124986,0.007772795390337706,0.7299343049526215,0.0023173011973085522,0.0003,0.2,243.81,3.497678289413452
673,17845,9886,176422912,0.0009937409563463007,0.19287586212158203,0.21656763553619385,0.858249974437058,4701,0.00999623,0.010757309384644032,0.6987534761428833,0.0033515423990593263,0.0003,0.2,241.3,3.4520670929551125
674,17870,9886,176685056,0.0007887122639523888,0.1647610134548611,0.216549351811409,0.8582778131520307,4703,0.012527821,0.024312973022460938,0.7507714480161667,0.004315355025162852,0.0003,0.2,246.45,3.5657154151797297
675,17898,9886,176947200,0.0007874380107750767,0.1471853256225586,0.21650254726409912,0.8558361008763313,4711,0.011566479,0.010266749188303947,0.7340928614139557,0.002265395541144244,0.0003,0.2,234.44,3.494954213085584
676,17923,9886,177209344,0.000926434782079675,0.14787708629261365,0.21651172637939453,0.8582197915424,4713,0.015643092,0.022708753123879433,0.7198642492294312,0.003622374798975546,0.0003,0.2,244.31,3.6308794026076794
677,17950,9886,177471488,0.0013785072105747531,0.18157052993774414,0.21739394962787628,0.8398472461849451,4721,0.014462163,0.011855828575789928,0.6612041890621185,0.003357864992267423,0.0003,0.2,241.12,3.4683840916864574
678,17977,9886,177733632,0.0019549064958040174,0.21432412637246623,0.21812491118907928,0.816964252038045,4728,0.01943418,0.019441841170191765,0.5541514158248901,0.003935832026842478,0.0003,0.2,239.54,3.4757351526618003
679,18003,9886,177995776,0.0007518969332522829,0.15438079833984375,0.21809986233711243,0.8090604012832046,4736,0.010423145,0.007251795381307602,0.7511298209428787,0.00212415919668274,0.0003,0.2,242.5,3.528406541645527
680,18030,9886,178257920,0.0006696349591948092,0.23191324869791666,0.21808697283267975,0.8090612292289734,4737,0.019394273,0.02437857910990715,0.7738875299692154,0.009373365590969721,0.0003,0.2,226.33,3.2843861097469924
681,18057,9886,178520064,0.0014522013088935637,0.19245004653930664,0.21894291043281555,0.7908561825752258,4745,0.011974748,0.011053758673369884,0.7130041122436523,0.003555649934696703,0.0003,0.2,235.08,3.217697934703901
682,18084,9886,178782208,0.000802313092208351,0.1438460350036621,0.21879355609416962,0.7805255153216422,4753,0.010770174,0.009969149716198444,0.7646837830543518,0.0027162552396475803,0.0003,0.2,232.54,3.3581919925287367
683,18110,9886,179044352,0.0009203423137478239,0.17648839950561523,0.21888872981071472,0.7832500655204058,4761,0.015505198,0.01617526449263096,0.7351162135601044,0.002923911014931946,0.0003,0.2,238.08,3.4272981595993044
684,18137,9886,179306496,0.0031853117203960815,0.16786702473958334,0.21889755129814148,0.7811692953109741,4762,0.015802069,0.02519930526614189,0.531168133020401,0.008841724755863348,0.0003,0.2,240.89,3.5483942752704025
685,18162,9886,179568640,0.0010839040947353675,0.1641303168402778,0.21896162629127502,0.7802811861038208,4763,0.013250722,0.019868748262524605,0.7336211204528809,0.005576002282193965,0.0003,0.2,237.13,3.4375472628325223
686,18189,9886,179830784,0.001573555475260946,0.18151521682739258,0.21974346041679382,0.7631168239749968,4771,0.014918687,0.009543272666633129,0.6474710404872894,0.0030682889760100807,0.0003,0.2,246.47,3.561547222957015
687,18215,9886,180092928,0.000833325447729294,0.1692638397216797,0.2194570004940033,0.759224767331034,4779,0.009814661,0.009402074851095676,0.778741255402565,0.003296506737569871,0.0003,0.2,243.96,3.5620471890829504
688,18242,9886,180355072,0.0009984462690226792,0.1541919708251953,0.21945583820343018,0.7596065439283848,4787,0.011440564,0.008660568855702877,0.7162802517414093,0.0015286903117157635,0.0003,0.2,245.65,3.7207180884480477
689,18269,9886,180617216,0.0015192256860245834,0.18695735931396484,0.22028620541095734,0.7469149264506996,4795,0.014122134,0.0049966382794082165,0.6301894783973694,0.002364811338338768,0.0003,0.2,245.55,3.6436015072837473
690,18296,9886,180879360,0.0011823531563095457,0.18811750411987305,0.22033876180648804,0.7382970419712365,4803,0.012554361,0.009174789302051067,0.6905943155288696,0.003408389126889233,0.0003,0.2,237.98,3.4501642747223378
691,18322,9886,181141504,0.0009326999909060057,0.17834110071163367,0.21995170414447784,0.7425825466023813,4810,0.021994645,0.022892870008945465,0.7172467410564423,0.0028318631172290828,0.0003,0.2,240.39,3.554187944121659
692,18349,9886,181403648,0.0009750467834237497,0.1762866973876953,0.22029918432235718,0.7408123528584838,4818,0.01326219,0.010247264988720417,0.7176668047904968,0.0027606112125795335,0.0003,0.2,241.96,3.491801452636719
693,18376,9885,181665792,0.0007465259917507614,0.15451917735808487,0.2200802117586136,0.7432897768983053,4825,0.013103173,0.02199663035571575,0.7888059467077255,0.0022642115107523873,0.0003,0.2,238.43,3.1892403207719324
694,18402,9886,181927936,0.0011061186669394374,0.22226969401041666,0.22008760273456573,0.7445517977078756,4826,0.017482227,0.021161746233701706,0.7430364191532135,0.007109280365208785,0.0003,0.2,227.07,3.1048068835865705
695,18428,9886,182190080,0.0012193738893984118,0.20511627197265625,0.22093164920806885,0.7250719415023923,4834,0.014628775,0.01006808690726757,0.7223677933216095,0.0034251124161528423,0.0003,0.2,247.62,3.436502503156662
696,18455,9885,182452224,0.0009050293874679483,0.1697702407836914,0.2208368331193924,0.7139085722155869,4842,0.012895678,0.008230066858232021,0.7560286372900009,0.002766084646282252,0.0003,0.2,236.99,3.392179175876081
697,18482,9885,182714368,0.001201871125431353,0.19851160049438477,0.22143778204917908,0.7076301132328808,4850,0.016400736,0.011152681894600391,0.6867213547229767,0.003351624908646045,0.0003,0.2,245.03,3.573577905893326
698,18509,9885,182976512,0.001702274596836004,0.21275634765625,0.22224165499210358,0.6861305422253079,4853,0.018757347,0.018986506387591362,0.5456917881965637,0.005076957473324405,0.0003,0.2,234.22,3.4552113394625485
699,18535,9885,183238656,0.0013513206722564064,0.1925506591796875,0.2225968837738037,0.6641023149713874,4861,0.014798637,0.008556772954761982,0.6378699541091919,0.0029859355672670063,0.0003,0.2,249.22,3.5355479824543
700,18561,9885,183500800,0.0007315782713703811,0.18133544921875,0.2225947082042694,0.661187082529068,4862,0.017874967,0.021227749064564705,0.7636852115392685,0.0072703848127275705,0.0003,0.2,243.7,3.5061975308321416
701,18587,9886,183762944,0.0008172431262210011,0.22906494140625,0.22259823977947235,0.6611469785372416,4863,0.020508165,0.023254401981830597,0.7508808672428131,0.009707849472761154,0.0003,0.2,240.3,3.4306961562484504
702,18614,9885,184025088,0.0006290651795097801,0.14255762100219727,0.22205698490142822,0.6735909809358418,4871,0.01142969,0.008359498344361782,0.7812027186155319,0.0016091404995677294,0.0003,0.2,237.24,3.4509329233318566
703,18641,9885,184287232,0.0009743684039944235,0.16704963235294118,0.22228661179542542,0.6730491476900438,4877,0.0196564,0.019261768087744713,0.7061148881912231,0.0032696629038957113,0.0003,0.2,246.82,3.6097336837649348
704,18668,9885,184549376,0.0009543399378344475,0.15058565139770508,0.22218602895736694,0.6741875656880438,4885,0.010610448,0.010627479292452335,0.7278965413570404,0.0021554281652242935,0.0003,0.2,244.03,3.4160353198647497
705,18695,9885,184811520,0.0013066398664705048,0.1879887580871582,0.2230192869901657,0.6560229077003896,4893,0.0130726015,0.008903713896870613,0.648350864648819,0.003106091416157142,0.0003,0.2,240.99,3.4046659753471613
706,18721,9885,185073664,0.0015006146045379865,0.18135452270507812,0.22392433881759644,0.6279856571927667,4901,0.014879759,0.0075674522668123245,0.6922748982906342,0.0027802619597423472,0.0003,0.2,241.09,3.3188110835757105
707,18749,9884,185335808,0.0016860842647474783,0.2091073989868164,0.22495833039283752,0.5988549306057394,4909,0.013181126,0.005389517173171043,0.6000755131244659,0.002989876701576577,0.0003,0.2,240.93,3.2813390642404556
708,18776,9884,185597952,0.0009904599814944959,0.17957687377929688,0.22471609711647034,0.5908197588287294,4917,0.010772751,0.0074532818980515,0.7034456431865692,0.003097789546700369,0.0003,0.2,242.2,3.4758906832337377
709,18802,9884,185860096,0.0013010407797992229,0.16804580688476561,0.22505249083042145,0.5905066579580307,4922,0.0141723715,0.021651851013302803,0.6847065687179565,0.006209973103250377,0.0003,0.2,244.97,3.517608002051711
710,18829,9884,186122240,0.0010734237721408135,0.1628403663635254,0.22497910261154175,0.5886322427541018,4930,0.012299587,0.007248504087328911,0.6964657604694366,0.002791759268802707,0.0003,0.2,233.49,3.3817023338936267
711,18856,9884,186384384,0.0014756279433640884,0.18613386154174805,0.22606077790260315,0.5647291922941804,4938,0.01343956,0.008446707390248775,0.6818800568580627,0.002511485286959214,0.0003,0.2,242.65,3.552923104763031
712,18882,9884,186646528,0.005049015524693661,0.07110595703125,0.2261875420808792,0.5530625184377035,4939,0.014375282,0.026230650022625923,0.0790783166885376,0.010680863892452585,0.0003,0.2,235.06,3.4564983723999467
713,18909,9884,186908672,0.0022089134918132913,0.16236019134521484,0.22696837782859802,0.5308110830374062,4947,0.012063891,0.006681252736598253,0.565801203250885,0.0027858393109454482,0.0003,0.2,227.68,3.2907423714536708
714,18936,9884,187170816,0.000793823475305544,0.14205169677734375,0.22660531103610992,0.5362922823987901,4955,0.010777893,0.004872612189501524,0.7382985651493073,0.0013513753915503912,0.0003,0.2,233.1,3.375822726879269
715,18961,9884,187432960,0.0009576864734602472,0.23215738932291666,0.22661761939525604,0.5353670914967855,4956,0.023886591,0.03213245049118996,0.738317996263504,0.012661945462847749,0.0003,0.2,233.06,3.4283205866999924
716,18989,9884,187695104,0.001101373726669408,0.1500234603881836,0.22692446410655975,0.5282820002175868,4964,0.010608927,0.004673204850405455,0.7102775871753693,0.0017648408756940626,0.0003,0.2,240.01,3.4071999357640745
717,19016,9884,187957248,0.0008536217287655745,0.1599130630493164,0.22676986455917358,0.5295879999175668,4972,0.010809356,0.003727551782503724,0.7488678693771362,0.002194515178416623,0.0003,0.2,247.32,3.6601941442489623
718,19042,9884,188219392,0.0016849279424852946,0.2031527432528409,0.22695951163768768,0.5268218165094202,4974,0.021558538,0.012605768628418446,0.6371297836303711,0.004546957746656103,0.0003,0.2,238.42,3.3885395455360414
719,19067,9884,188481536,0.005404523340985179,0.016082763671875,0.2269737422466278,0.522669792175293,4975,0.081261076,0.003730152500793338,0.7805515676736832,-0.00112962257117033,0.0003,0.2,244.28,3.516009718924761
720,19093,9884,188743680,0.0348626459017396,0.0152587890625,0.22698664665222168,0.5222367942333221,4976,0.12220659,0.004416373558342457,0.7299906015396118,-0.00046137324534356594,0.0003,0.2,235.9,3.278652416616678
721,19120,9884,189005824,0.12039558961987495,0.013916015625,0.22699829936027527,0.5218446254730225,4977,1.0425727,0.012032044120132923,-1.488300085067749,-0.00039906485471874475,0.0003,0.2,237.87,3.2557756452262403
722,19147,9884,189267968,0.0013805203316223924,0.16986656188964844,0.22724910080432892,0.5145577960647643,4985,0.01289742,0.005829485133290291,0.685390442609787,0.0029887242121731106,0.0003,0.2,235.6,3.272184358853847
723,19174,9884,189530112,0.0012404243516357383,0.17416143417358398,0.22763770818710327,0.5051536592654884,4993,0.011253644,0.004637122619897127,0.7220113277435303,0.0028429572762433963,0.0003,0.2,233.72,3.266567440032959
724,19200,9884,189792256,0.001115216815378517,0.1757979393005371,0.22713202238082886,0.5118782324716449,5001,0.0115643665,0.007274969480931759,0.7678618133068085,0.0018286536751475069,0.0003,0.2,239.92,3.243068217858672
725,19228,9883,190054400,0.0011189575798198348,0.1533832550048828,0.22711485624313354,0.5179948979057372,5009,0.010022361,0.004110530484467745,0.7111656367778778,0.002027391398769396,0.0003,0.2,247.1,3.5143915632367135
726,19255,9883,190316544,0.0010404795630165609,0.16671419143676758,0.2271518111228943,0.5139496526680887,5017,0.013459938,0.010019630193710327,0.7735735177993774,0.002821852891429444,0.0003,0.2,239.13,3.447733723819256
727,19281,9884,190578688,0.000853754415669862,0.1385785271139706,0.22696025669574738,0.5172164790770587,5019,1.5874914,0.004856807179749012,0.7751647084951401,0.004469300079269006,0.0003,0.2,242.87,3.564368465542793
728,19307,9884,190840832,0.001433413659924554,0.1818842887878418,0.22733189165592194,0.5177697804756463,5027,0.013793489,0.015133727341890335,0.676818460226059,0.002414173041415779,0.0003,0.2,238.81,3.4859890360571444
729,19334,9883,191102976,0.0011726002182776683,0.15771997754818926,0.22704745829105377,0.5193838660962113,5034,0.015743906,0.014268079772591591,0.6958920359611511,0.00204658532889438,0.0003,0.2,238.12,3.3581013381388036
730,19361,9883,191365120,0.001486718637385854,0.17809606481481483,0.22720098495483398,0.5165795970846105,5036,0.01997272,0.011602014303207397,0.6518380045890808,0.004257528702038582,0.0003,0.2,244.14,3.6415519359707833
731,19388,9883,191627264,0.0007010366216491093,0.1529378890991211,0.22640252113342285,0.5299002812243998,5044,0.011478694,0.006736682262271643,0.7968946099281311,0.0023565772935398854,0.0003,0.2,237.47,3.4962847847118974
732,19414,9883,191889408,0.0010900423585553654,0.16930913925170898,0.22677235305309296,0.5311374692246318,5052,0.013373002,0.010445611551404,0.8602304011583328,0.004987424087175896,0.0003,0.2,234.8,3.563224810473621
733,19440,9883,192151552,0.0009749390510478406,0.19610309600830078,0.2276516854763031,0.5097949281334877,5060,0.015446183,0.012317538261413574,0.5277498364448547,0.006538554514008865,0.0003,0.2,243.4,3.5203963221795855
734,19468,9883,192413696,0.0014027649053787172,0.17018938064575195,0.2280285507440567,0.49374358681961894,5068,0.013168571,0.007431209087371826,0.6743989288806915,0.001337821581728349,0.0003,0.2,244.37,3.6083969748020173
735,19493,9884,192675840,0.0013735838612774387,0.213580322265625,0.2279362678527832,0.49210267663002016,5070,0.022691105,0.018934812396764755,0.7145895659923553,0.005749763071071357,0.0003,0.2,246.22,3.6562454509735107
736,19519,9884,192937984,0.0031541115895379335,0.087371826171875,0.22809642553329468,0.4914275035262108,5071,0.013091385,0.02209901437163353,0.8339118659496307,0.011253188771661371,0.0003,0.2,243.13,3.574584565758705
737,19544,9884,193200128,0.01118752486737711,0.10828508649553571,0.2284834384918213,0.4827665686607361,5072,0.022723982,0.026050861924886703,0.8044725209474564,0.013373837673238345,0.0003,0.2,240.94,3.478606050796807
738,19570,9885,193462272,0.00676631648093462,0.08457438151041667,0.2286400943994522,0.4737653930981954,5073,0.015874496,0.023085864260792732,0.4937565326690674,0.00869291229173541,0.0003,0.2,248.98,3.4529082548618315
739,19596,9885,193724416,0.0034523562761023642,0.242791748046875,0.2291203737258911,0.4635041534900665,5074,0.02050764,0.016821015626192093,0.35349446535110474,0.009638575022108853,0.0003,0.2,237.95,3.3767758126556875
740,19622,9885,193986560,0.0017738744150847196,0.19785907451923077,0.2297646701335907,0.44059142699608433,5079,0.036990914,0.016614481806755066,0.4752027988433838,0.003991901176945808,0.0003,0.2,246.53,3.6265579959750176
741,19650,9885,194248704,0.0011850157488879631,0.14429712295532227,0.22995400428771973,0.4298159945756197,5087,0.010370484,0.005750780925154686,0.6527801752090454,0.00185592521847866,0.0003,0.2,228.54,3.2489100569207223
742,19676,9885,194510848,0.001312259554197226,0.15598297119140625,0.23026897013187408,0.4206323395483196,5095,0.010111526,0.007423304487019777,0.6667239964008331,0.0023970543979885406,0.0003,0.2,236.09,3.287648111060262
743,19703,9885,194772992,0.0027066554563740888,0.1896430121527778,0.23029999434947968,0.4194764494895935,5096,0.01449781,0.014628606848418713,0.6558609306812286,0.004197665554885235,0.0003,0.2,237.68,3.3994860144425183
744,19729,9885,195035136,0.0017343690649916728,0.19092854817708332,0.23193173110485077,0.38921393553415934,5101,0.02279648,0.014490609988570213,0.7931933701038361,0.012071834557379285,0.0003,0.2,232.02,3.374872972937301
745,19754,9885,195297280,0.0023754402209306136,0.10346221923828125,0.23199208080768585,0.3677055686712265,5102,0.018063167,0.016425846144557,0.5206148326396942,0.008176132396329194,0.0003,0.2,245.99,3.4854455696046354
746,19781,9886,195559424,0.001172146801764029,0.15200328826904297,0.23180349171161652,0.3668458703905344,5110,0.012712822,0.0041845194064080715,0.6887683272361755,0.001659692934481427,0.0003,0.2,242.83,3.477249238360673
747,19807,9886,195821568,0.0007334046204050537,0.1310257911682129,0.23112589120864868,0.38639992848038673,5118,0.008528309,0.004822981543838978,0.7729642391204834,0.0014446500485973957,0.0003,0.2,242.85,3.471309147886932
748,19835,9885,196083712,0.0008937107954807288,0.15226364135742188,0.23082144558429718,0.39898773888126016,5126,0.012709338,0.006048003677278757,0.7443735003471375,0.0020861378011431952,0.0003,0.2,240.92,3.481358214356005
749,19861,9885,196345856,0.0007726381791144377,0.14168834686279297,0.2302922159433365,0.41203721845522523,5134,0.011391509,0.006263482850044966,0.7688711136579514,0.0012811297056032345,0.0003,0.2,241.08,3.4884683238342404
750,19888,9885,196608000,0.0009879941094368405,0.15581178665161133,0.2300937920808792,0.4208206902258098,5142,0.011888934,0.007028770633041859,0.7274145781993866,0.001659037316130707,0.0003,0.2,238.3,3.3741757100448013
751,19914,9885,196870144,0.0009999658759625163,0.15756464004516602,0.22976617515087128,0.43160534324124455,5150,0.01515146,0.0059108673594892025,0.7045789361000061,0.001146979438544804,0.0003,0.2,245.64,3.5391509675607087
752,19941,9885,197132288,0.0007052636356092989,0.15413856506347656,0.22910793125629425,0.4492793935351074,5158,0.011027537,0.007085335906594992,0.7899288088083267,0.0018861893654502637,0.0003,0.2,240.09,3.4969002456218004
753,19968,9885,197394432,0.0007691221903769474,0.14708328247070312,0.22902603447437286,0.4562815185636282,5166,0.01278328,0.0049978140741586685,0.7806375026702881,0.0017126935126725584,0.0003,0.2,242.48,3.514136354997754
754,19995,9885,197656576,0.0009091104916478798,0.15506410598754883,0.22891215980052948,0.4583525685593486,5174,0.011334629,0.003947392571717501,0.7562396973371506,0.0022421433791350864,0.0003,0.2,239.22,3.5280094141326845
755,20021,9885,197918720,0.0008926731029532675,0.16344690322875977,0.2286248356103897,0.4678255058825016,5182,0.01131868,0.00761847198009491,0.744747519493103,0.0023590484424858005,0.0003,0.2,243.32,3.539889825321734
756,20048,9885,198180864,0.000812671156381839,0.15105581283569336,0.2283577024936676,0.47763394843786955,5190,0.012377728,0.004444054327905178,0.7572852820158005,0.0015635992945135513,0.0003,0.2,238.82,3.505935227863956
757,20075,9884,198443008,0.001249409709066057,0.18603202624198717,0.2284899652004242,0.47572044073007047,5193,0.01954045,0.019535349681973457,0.6831735372543335,0.003937729326888728,0.0003,0.2,242.8,3.6332108706980946
758,20101,9885,198705152,0.0016870829358340076,0.19562109831337618,0.22921854257583618,0.4601701570448474,5200,0.020454852,0.013925480656325817,0.6196373105049133,0.003312543677557782,0.0003,0.2,249.52,3.548155426979065
759,20128,9884,198967296,0.0012247946924617281,0.1444706916809082,0.22924181818962097,0.45020700013265014,5208,0.009947981,0.0058923158794641495,0.7043826282024384,0.001342614055829472,0.0003,0.2,245.26,3.582581013739109
760,20155,9884,199229440,0.0011427645463299996,0.16223669052124023,0.22914128005504608,0.45283766835927963,5216,0.011930228,0.0033458347897976637,0.7143014073371887,0.0017280601250604377,0.0003,0.2,241.98,3.351817872915417
761,20182,9884,199491584,0.0014121936615083541,0.16530323028564453,0.22937454283237457,0.4504142003133893,5224,0.012883965,0.005521776154637337,0.685556173324585,0.002291442659952736,0.0003,0.2,240.23,3.320225541498512
762,20209,9883,199753728,0.0011694988875206036,0.16059446334838867,0.22925885021686554,0.45015375735238194,5232,0.0116467215,0.002398113952949643,0.7372315526008606,0.0020953903344889113,0.0003,0.2,239.26,3.218369203712791
763,20237,9883,200015872,0.0013481615173986938,0.1743612289428711,0.22972464561462402,0.4419887172989547,5240,0.012516121,0.009692643769085407,0.645559161901474,0.003079518969570927,0.0003,0.2,223.7,3.112814053175971
764,20264,9883,200278016,0.0009809989010136633,0.13895177841186523,0.2294960618019104,0.4410260380245745,5248,0.010108909,0.003853952744975686,0.7612132430076599,0.0016385503536184842,0.0003,0.2,241.11,3.3322818757593633
765,20291,9883,200540160,0.0022295264634522027,0.20563364028930664,0.23096472024917603,0.41368376510217786,5256,0.018405642,0.007037362549453974,0.5627956390380859,0.003120412475482226,0.0003,0.2,232.54,3.217998616779223
