time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/explained_variance,train/n_updates,train/loss,train/entropy_loss,train/std,train/clip_range,train/clip_fraction,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
10145,9818,380,99614720,0.7032862901687622,2701,0.006443624384701252,0.6998916007578373,0.22129739820957184,0.2,0.1459512710571289,0.0003,0.0007174132883847051,0.0018675424016691977,0.0133183375,3.2421954786777496,241.71
10171,9818,381,99876864,0.686434805393219,2709,0.012147719971835613,0.7144308746792376,0.2208147794008255,0.2,0.14371109008789062,0.0003,0.000790686219716008,0.0018182762569267652,0.01165463,3.1859921276569367,245.05
10197,9820,382,100139008,0.7065643966197968,2710,0.026126088574528694,0.7191742459932963,0.22080926597118378,0.2,0.22703043619791666,0.0003,0.0007174836743312577,0.01023304033636426,0.01899492,3.180885419305414,245.3
10222,9821,383,100401152,0.7265414595603943,2713,0.027286693453788757,0.721179839442758,0.22063538432121277,0.2,0.17330394071691177,0.0003,0.000663496831240242,0.0045775595764793895,0.027280062,3.1356818793108685,243.22
10247,9822,384,100663296,0.7351150810718536,2721,0.008062245324254036,0.7354777995496988,0.22015613317489624,0.2,0.13567209243774414,0.0003,0.0006059751844986749,0.002058716779174574,0.009525179,3.0756508122384547,233.71
10273,9823,385,100925440,0.7143221497535706,2722,0.03819822892546654,0.7368719379107157,0.22014661133289337,0.2,0.2728678385416667,0.0003,0.0007562042058755954,0.014689502927164236,0.023098135,3.0251672356948256,234.15
10299,9824,386,101187584,0.7266819179058075,2730,0.011429964564740658,0.747588065918535,0.21976205706596375,0.2,0.1499156951904297,0.0003,0.0007197774639280397,0.0031840570604799723,0.012437334,3.0859084951877596,238.58
10326,9824,387,101449728,0.7655800431966782,2738,0.011727399192750454,0.7682188833132386,0.21903416514396667,0.2,0.2091817855834961,0.0003,0.0007023826492513763,0.0055316625603154534,0.016675401,3.1349110948480665,238.48
10352,9825,388,101711872,0.7587182521820068,2746,0.01159947644919157,0.7903311369009316,0.21840286254882812,0.2,0.14877748489379883,0.0003,0.0006541353818647622,0.0024536511041333142,0.0112835355,2.9910684986412526,233.75
10378,9825,389,101974016,0.750753328204155,2754,0.014738596975803375,0.8008296168409288,0.2181333303451538,0.2,0.15852928161621094,0.0003,0.0007790074519107293,0.0026283752222298062,0.012929773,3.0957243335992097,237.16
10403,9827,390,102236160,0.7236560881137848,2755,0.025633519515395164,0.8021790087223053,0.21813979744911194,0.2,0.19683837890625,0.0003,0.0006872111116535962,0.008771869528573006,0.015902668,3.1591186387930064,245.44
10428,9828,391,102498304,0.7531368881464005,2756,0.04004926607012749,0.8019978404045105,0.21814361214637756,0.2,0.250335693359375,0.0003,0.0006153036956675351,0.0159847674658522,0.027010664,3.18092263430357,243.94
10453,9829,392,102760448,0.7248504757881165,2757,0.03195694833993912,0.8018716871738434,0.21814748644828796,0.2,0.2227783203125,0.0003,0.0007158272492233664,0.011934986338019371,0.021680087,3.130843081511557,241.47
10478,9831,393,103022592,0.7269135117530823,2758,0.03155971318483353,0.8017715811729431,0.21815015375614166,0.2,0.216705322265625,0.0003,0.0007744018221274018,0.011732178158126771,0.01978594,3.232415135577321,246.73
10504,9832,394,103284736,0.7206182181835175,2759,0.023347975686192513,0.8018433252970377,0.21814262866973877,0.2,0.21091715494791666,0.0003,0.0009157896080675224,0.008022223211204013,0.016354522,3.0173025078698994,237.79
10530,9832,395,103546880,0.7585013955831528,2766,0.022169653326272964,0.798644238284656,0.21831776201725006,0.2,0.17060252598353795,0.0003,0.0011510253222825537,0.003687829193950165,0.015015265,3.1283957958221436,247.01
10557,9832,396,103809024,0.7890453785657883,2774,0.010026517324149609,0.7972761746495962,0.21830931305885315,0.2,0.14618778228759766,0.0003,0.0007673047080061224,0.0017185848685130622,0.0114633385,3.097299926802516,246.3
10584,9832,397,104071168,0.7950063347816467,2782,0.010609172284603119,0.8011106802150607,0.2181587964296341,0.2,0.14781951904296875,0.0003,0.0007026396970104543,0.001791858735941787,0.010946043,3.1028433641046287,245.32
10610,9832,398,104333312,0.8019335716962814,2790,0.008603313937783241,0.8095253771170974,0.2178875356912613,0.2,0.13358259201049805,0.0003,0.0006397485954039439,0.001139567601512681,0.009642416,3.0830532753095032,237.17
10636,9833,399,104595456,0.7828785628080368,2798,0.011313091032207012,0.8206307534128428,0.2174374759197235,0.2,0.1608591079711914,0.0003,0.0007083268847054569,0.002394184034983482,0.012434998,3.1195076606050134,243.13
10663,9833,400,104857600,0.7800926268100739,2806,0.014100965112447739,0.8342474116943777,0.21698667109012604,0.2,0.15867900848388672,0.0003,0.0007197478344096453,0.0019398199688112072,0.012481168,3.2713526666164396,247.22
10690,9833,401,105119744,0.778554230928421,2814,0.01051327120512724,0.8480784823186696,0.21659429371356964,0.2,0.15151214599609375,0.0003,0.0006920110640749044,0.0020760472607435076,0.010072807,3.207691915333271,243.57
10716,9833,402,105381888,0.768397182226181,2822,0.00887001771479845,0.8574795126914978,0.2162206768989563,0.2,0.14520597457885742,0.0003,0.0007266981515385851,0.0016351398917322513,0.011715264,3.0605968843400477,238.16
10742,9834,403,105644032,0.7611230760812759,2829,0.021839456632733345,0.8698219668747175,0.21586456894874573,0.2,0.15689963161355197,0.0003,0.0007243304580247195,0.0020586391288492053,0.017299583,3.175898908600211,243.83
10768,9834,404,105906176,0.7651475518941879,2837,0.014189014211297035,0.879759069532156,0.21565935015678406,0.2,0.1437392234802246,0.0003,0.0007130694662009773,0.001627613597065647,0.010689352,3.029410316105932,233.05
10795,9834,405,106168320,0.7569074779748917,2842,0.023839980363845825,0.8811525726971561,0.21563971042633057,0.2,0.1454626632063356,0.0003,0.0007055942694758614,0.0026170572358476993,0.014447033,3.2384584552049636,245.05
10821,9835,406,106430464,0.7447459995746613,2850,0.01007753610610962,0.8883537733927369,0.2153928428888321,0.2,0.1545724868774414,0.0003,0.0006656279397247999,0.0022474465959021472,0.011917314,3.336340896189213,243.93
10846,9836,407,106692608,0.7160345017910004,2851,0.03024446591734886,0.8890130718549093,0.21539533138275146,0.2,0.2547810872395833,0.0003,0.0006611045682802796,0.011359535235290727,0.020968826,3.379156202375889,245.43
10871,9838,408,106954752,0.7101107835769653,2852,0.015119818970561028,0.8894976899027824,0.21535596251487732,0.2,0.12842559814453125,0.0003,0.0007462217909051105,0.0028859479643870145,0.015848503,3.153938505332917,237.45
10897,9838,409,107216896,0.6544251143932343,2860,0.01714683510363102,0.8846026808023453,0.21557064354419708,0.2,0.15850591659545898,0.0003,0.0007884251417635824,0.005566602029830392,0.013179528,3.2850271997600795,242.49
10924,9838,410,107479040,0.7062670290470123,2868,0.005609158892184496,0.8908674675039947,0.21526961028575897,0.2,0.15634870529174805,0.0003,0.0007454751003024285,0.002590112805592071,0.009457701,3.3105228524655104,244.88
10950,9839,411,107741184,0.7196594178676605,2876,0.012009036727249622,0.9025102113373578,0.21494318544864655,0.2,0.15589523315429688,0.0003,0.000625258458967437,0.002357073646635399,0.011139693,3.118257920332253,235.9
10976,9839,412,108003328,0.6987609565258026,2884,0.026234043762087822,0.8998210213401101,0.21493881940841675,0.2,0.17510885443569216,0.0003,0.0006741143643763686,0.003286395212327523,0.019017685,2.9947579435631635,230.74
11002,9840,413,108265472,0.6785329878330231,2892,0.011411934159696102,0.9043862577527761,0.2149697095155716,0.2,0.15210628509521484,0.0003,0.000779688976763282,0.0023344745068243355,0.012415636,3.0722872193343935,229.58
11028,9840,414,108527616,0.7048757672309875,2900,0.020093098282814026,0.9046355113387108,0.2148352414369583,0.2,0.16090106964111328,0.0003,0.0007587396503367927,0.0030543925140591455,0.014326249,3.4153420269489287,249.77
11054,9841,415,108789760,0.6972743570804596,2901,0.02697608806192875,0.9056426684061686,0.21484601497650146,0.2,0.23809814453125,0.0003,0.0008704203646630049,0.009921757116292914,0.020181142,3.0855351759493352,240.62
11080,9841,416,109051904,0.7246567010879517,2908,0.024691488593816757,0.9118263687406267,0.2143997848033905,0.2,0.1585908435639881,0.0003,0.000764216798069399,0.0029742697957858798,0.015565824,3.264772871211171,242.69
11106,9842,417,109314048,0.7056066691875458,2916,0.010038534179329872,0.9241347699426115,0.2141384780406952,0.2,0.14808034896850586,0.0003,0.000715436622613197,0.0021886294280193397,0.008887034,3.227209448590875,244.87
11132,9842,418,109576192,0.7385188341140747,2924,0.0108855115249753,0.9336158921942115,0.21383143961429596,0.2,0.15064716339111328,0.0003,0.0006758956728845078,0.002483350703641918,0.011015185,3.2157690922915934,240.87
11159,9842,419,109838336,0.7363045513629913,2932,0.0073219770565629005,0.9442037595435977,0.21351215243339539,0.2,0.15856647491455078,0.0003,0.000629321189080656,0.00281966153806934,0.009147428,3.2331388266012073,245.69
11184,9843,420,110100480,0.7376791834831238,2933,0.029601534828543663,0.9474578499794006,0.2135135978460312,0.2,0.192169189453125,0.0003,0.0006502223550342023,0.010029890690930188,0.016615879,3.2168796723149717,246.69
11210,9844,421,110362624,0.7291910648345947,2934,0.03151588886976242,0.9475424289703369,0.21350592374801636,0.2,0.209442138671875,0.0003,0.0007002568745519966,0.010983646527165547,0.019692712,3.1260776924714446,233.56
11236,9845,422,110624768,0.7028570473194122,2935,0.03631254658102989,0.9477674961090088,0.2134978473186493,0.2,0.22607421875,0.0003,0.0008431493188254535,0.013375820009969175,0.02339154,3.117965740915388,234.21
11262,9845,423,110886912,0.6903851330280304,2936,0.04306279495358467,0.9478740990161896,0.2134966105222702,0.2,0.26239013671875,0.0003,0.001023105694912374,0.01673687662696466,0.030787898,3.1860409296303986,235.98
11288,9846,424,111149056,0.7453173696994781,2937,0.036573439836502075,0.947791337966919,0.21349869668483734,0.2,0.231964111328125,0.0003,0.0007555598858743906,0.013510784803656861,0.02193777,3.1585763206332924,247.8
11314,9846,425,111411200,0.7378210127353668,2938,0.05176994949579239,0.9476509392261505,0.21350155770778656,0.2,0.277099609375,0.0003,0.0009267497516702861,0.02109483676031232,0.035797045,3.1705896550416948,247.96
11340,9847,426,111673344,0.7330661416053772,2939,0.059662215411663055,0.9476049542427063,0.21349923312664032,0.2,0.30511474609375,0.0003,0.0008866121061146259,0.025045627844519913,0.048178773,3.09833354473114,246.76
11365,9848,427,111935488,0.7049478888511658,2940,0.07576648145914078,0.9475583732128143,0.21350258588790894,0.2,0.322174072265625,0.0003,0.0009028530912473798,0.03309662500396371,0.059812956,3.047149668931961,245.05
11392,9848,428,112197632,0.6941563487052917,2941,0.0767504945397377,0.9474501609802246,0.21350446343421936,0.2,0.3189697265625,0.0003,0.0009917070274241269,0.033581510884687304,0.055915132,3.1101014977693557,246.17
11418,9848,429,112459776,0.6854623556137085,2942,0.09653304517269135,0.9473438262939453,0.21350769698619843,0.2,0.341461181640625,0.0003,0.0014802275691181421,0.043463646434247494,0.07860923,2.666729956185445,230.76
11444,9849,430,112721920,0.736722320318222,2943,0.11575102806091309,0.9472395479679108,0.21350909769535065,0.2,0.363616943359375,0.0003,0.0015558385057374835,0.05303894498501904,0.10458109,2.3969798189401628,217.84
11470,9849,431,112984064,0.6692691147327423,2944,0.07752707600593567,0.9471742808818817,0.21350912749767303,0.2,0.33734130859375,0.0003,0.0019401960889808834,0.03391750427545048,0.07077743,2.426434463234618,225.19
11497,9849,432,113246208,0.7015381455421448,2945,0.1072969064116478,0.9471082389354706,0.21350987255573273,0.2,0.34259033203125,0.0003,0.001827717525884509,0.04881224350538105,0.09132164,2.1049178925156595,222.16
11524,9849,433,113508352,0.709564596414566,2946,0.12507255375385284,0.9469758868217468,0.2135152518749237,0.2,0.35833740234375,0.0003,0.0026404832024127245,0.057627578906249255,0.12525332,1.895798917724751,200.61
11552,9848,434,113770496,0.6218620240688324,2947,0.06782947480678558,0.9467642605304718,0.21352335810661316,0.2,0.307861328125,0.0003,0.004166199592873454,0.028894084272906184,0.059637576,2.508441842794418,226.56
11580,9847,435,114032640,0.6575891077518463,2948,0.04590266942977905,0.9464755058288574,0.21353405714035034,0.2,0.2711181640625,0.0003,0.0028603762621060014,0.018076403997838497,0.03658942,2.251350506339222,211.01
11608,9845,436,114294784,0.5030101835727692,2949,0.05119223892688751,0.9460400640964508,0.21355058252811432,0.2,0.305084228515625,0.0003,0.007585408166050911,0.020384298113640398,0.047981184,2.5289268032461405,237.8
11639,9842,437,114556928,0.49365174770355225,2950,0.04877995699644089,0.9454345405101776,0.21357141435146332,0.2,0.29345703125,0.0003,0.005246058106422424,0.019375264178961515,0.0407588,2.1562551066977904,230.82
11669,9839,438,114819072,0.45869773626327515,2951,0.053105104714632034,0.9447174668312073,0.21359536051750183,0.2,0.30279541015625,0.0003,0.006609371630474925,0.021506033837795258,0.04409847,1.903394209453836,224.59
11699,9836,439,115081216,0.4483841061592102,2952,0.06373900920152664,0.9439916610717773,0.21361593902111053,0.2,0.31866455078125,0.0003,0.010013720719143748,0.026487150811590254,0.051251158,1.7502040463360027,236.07
11729,9833,440,115343360,0.4599887728691101,2953,0.0600423626601696,0.943196177482605,0.21364280581474304,0.2,0.30755615234375,0.0003,0.005163610214367509,0.025029421085491776,0.04774406,1.2621962097426875,225.99
11761,9829,441,115605504,0.4684540629386902,2954,0.06146092340350151,0.9422783851623535,0.21367080509662628,0.2,0.297271728515625,0.0003,0.004041606560349464,0.02578265714691952,0.042722054,0.8679498819680884,226.43
11791,9826,442,115867648,0.4746716022491455,2955,0.0684054046869278,0.9413421452045441,0.21369843184947968,0.2,0.29364013671875,0.0003,0.002573953475803137,0.029374974663369358,0.04473073,0.5906646361178719,227.72
11823,9822,443,116129792,0.4304516315460205,2956,0.053012218326330185,0.9404105544090271,0.21372638642787933,0.2,0.260955810546875,0.0003,0.00258186855353415,0.02167829917743802,0.028872116,0.5399964360124432,229.41
11854,9818,444,116391936,0.4060627818107605,2957,0.03118768148124218,0.9388943314552307,0.21378998458385468,0.2,0.2542317708333333,0.0003,0.0033421097323298454,0.01271064238001903,0.020894028,0.45943055167852437,228.94
11887,9813,445,116654080,0.34185099601745605,2965,0.012527883984148502,0.9212096091359854,0.2143983244895935,0.2,0.19326210021972656,0.0003,0.001818603700485255,0.004486760740292084,0.011583142,0.47879962312057617,236.65
11919,9808,446,116916224,0.576591819524765,2973,0.010630312375724316,0.9152671666815877,0.21453851461410522,0.2,0.1610569953918457,0.0003,0.0008966790010163095,0.0011299945099381148,0.012222491,0.48218000841559844,228.23
11952,9803,447,117178368,0.6248582601547241,2981,0.006886438932269812,0.9012005203403533,0.21494564414024353,0.2,0.18180179595947266,0.0003,0.0007789507467350631,0.002201803576099337,0.0116012655,0.3890469007566571,232.33
11983,9799,448,117440512,0.64371058344841,2984,0.019391605630517006,0.8939731453740319,0.21513837575912476,0.2,0.21872161155523256,0.0003,0.0008530338432878083,0.006187096779602904,0.02115099,0.4350070513377432,234.85
12015,9796,449,117702656,0.10855591297149658,2985,0.02081632800400257,0.8891029953956604,0.2152276486158371,0.2,0.14779052734375,0.0003,0.004739282839000225,0.00897547835484147,0.017065912,0.4543104991782457,235.02
12046,9792,450,117964800,0.5899930000305176,2993,0.011067687533795834,0.8784876917488873,0.21550901234149933,0.2,0.18097972869873047,0.0003,0.0010324073764422792,0.0023758690490467416,0.011989343,0.5024432414816693,231.54
12078,9788,451,118226944,0.6994158625602722,3001,0.007061303593218327,0.8801273847930133,0.21533651649951935,0.2,0.1788959503173828,0.0003,0.0008030433700696449,0.0017620103035369539,0.012424173,0.5926312088523992,235.94
12109,9784,452,118489088,0.6493250727653503,3002,0.019201545044779778,0.8818047940731049,0.21535465121269226,0.2,0.20686848958333334,0.0003,0.0009919955239941676,0.00509019021410495,0.016670095,0.6537589919392485,247.09
12139,9782,453,118751232,0.6118050813674927,3003,0.02279018983244896,0.8812143564224243,0.21536855399608612,0.2,0.22728271484375,0.0003,0.0010966636938974262,0.007525693811476231,0.018928254,0.5051202297257259,238.94
12169,9779,454,119013376,0.669649749994278,3004,0.030874434858560562,0.8805522720019022,0.21539057791233063,0.2,0.250244140625,0.0003,0.0009882548668732245,0.011020665910715858,0.024056144,0.4986247399861168,233.52
12201,9775,455,119275520,0.7413076460361481,3012,0.006997672375291586,0.8906553527340293,0.21484221518039703,0.2,0.17924022674560547,0.0003,0.0006637654873884458,0.0019979240350949112,0.013305696,0.5573663155036047,237.11
12232,9772,456,119537664,0.7412061393260956,3013,0.023973040282726288,0.8969935774803162,0.21484383940696716,0.2,0.24881998697916666,0.0003,0.0006867488264106214,0.008802488135794798,0.020800725,0.6014802925987169,240.52
12262,9769,457,119799808,0.7110868692398071,3020,0.02130196988582611,0.8945782023055531,0.21490497887134552,0.2,0.1746153073890187,0.0003,0.000808064670793747,0.0010617621918644095,0.015808128,0.5102427507331595,230.18
12292,9767,458,120061952,0.7643848657608032,3028,0.00813198834657669,0.89663799200207,0.21479210257530212,0.2,0.18561506271362305,0.0003,0.0007019080417194346,0.001516455891305668,0.013267733,0.6152936411334667,219.49
12321,9765,459,120324096,0.7772166281938553,3034,0.024521760642528534,0.893381353082328,0.21482226252555847,0.2,0.18075947377873564,0.0003,0.0008063466969245895,0.0023275486972375676,0.016693316,0.6825076315924525,228.0
12351,9762,460,120586240,0.7705710679292679,3042,0.012982803396880627,0.880763734690845,0.21532732248306274,0.2,0.18436241149902344,0.0003,0.000986718732292502,0.0021512505672944826,0.014504831,0.7289605944231152,217.8
12380,9760,461,120848384,0.7821260690689087,3050,0.009866844862699509,0.8677558256313205,0.21559986472129822,0.2,0.19646739959716797,0.0003,0.0010308589212399966,0.0030371006096174824,0.013544226,0.8343042556941509,221.49
12410,9759,462,121110528,0.8286300450563431,3058,0.008987152017652988,0.8562248488888144,0.21591582894325256,0.2,0.1880488395690918,0.0003,0.0008185131032405479,0.0017305876926911878,0.011463622,0.8834960474981927,219.57
12438,9757,463,121372672,0.7983500361442566,3066,0.009538935497403145,0.8468510811217129,0.21622328460216522,0.2,0.18505144119262695,0.0003,0.001203137997435988,0.0021190896291045647,0.012889369,0.7571274022711441,210.17
12467,9755,464,121634816,0.7960828840732574,3070,0.010366387665271759,0.8362907491348408,0.21664835512638092,0.2,0.17262550636574073,0.0003,0.0012299978277749484,0.002479993064534264,0.01564703,0.8986536705680191,215.63
12496,9754,465,121896960,0.8058777898550034,3078,0.008496432565152645,0.8173837512731552,0.21712280809879303,0.2,0.18240594863891602,0.0003,0.0012495035316533176,0.0023333192370955658,0.011386586,1.1666415665135719,214.54
12523,9754,466,122159104,0.8394378125667572,3079,0.0354602076113224,0.814298133055369,0.2171488255262375,0.2,0.24379475911458334,0.0003,0.0010985138554436464,0.013119521861275038,0.024597524,1.0371158331725747,223.45
12551,9753,467,122421248,0.8269569426774979,3087,0.010526185855269432,0.8054323284886777,0.21747803688049316,0.2,0.18345117568969727,0.0003,0.0012646378481804277,0.002394797455963271,0.012740362,1.1319474764727055,198.0
12578,9753,468,122683392,0.8235227465629578,3088,0.022018635645508766,0.8023477858967252,0.21751496195793152,0.2,0.21683756510416666,0.0003,0.0013679299736395478,0.00717330692956845,0.016754687,1.2727152586774901,198.57
12607,9752,469,122945536,0.8211315870285034,3096,0.011148970574140549,0.7926240633241832,0.21783573925495148,0.2,0.17404937744140625,0.0003,0.0012841427651437698,0.0023746493384351197,0.011698611,1.2844334238325246,198.03
12634,9751,470,123207680,0.8080434203147888,3104,0.010571048595011234,0.7883863118477166,0.21786201000213623,0.2,0.19246387481689453,0.0003,0.0014419241338146094,0.0030229216936277226,0.013874887,1.415154330795631,196.95
12660,9752,471,123469824,0.828010156750679,3111,0.02337522991001606,0.7839836526398707,0.21806280314922333,0.2,0.17040399108270202,0.0003,0.0012164999062966818,0.002511493675293156,0.022380566,1.5932469327561558,215.76
12687,9752,472,123731968,0.7725935578346252,3118,0.015793975442647934,0.7684948405372762,0.21866795420646667,0.2,0.20223571206921728,0.0003,0.0017120938478298834,0.0029244546214919364,0.018118102,1.4218071339372544,204.2
12714,9752,473,123994112,0.8593405783176422,3120,0.027292832732200623,0.7638132099447579,0.21866323053836823,0.2,0.1851617221174569,0.0003,0.0008990647841309165,0.004345713119054663,0.019219162,1.6311745837051421,218.36
12739,9753,474,124256256,0.7874478548765182,3121,0.01254306547343731,0.7629949226975441,0.21871379017829895,0.2,0.1890716552734375,0.0003,0.0014822168450336903,0.004546700656646863,0.017229982,1.877423322685063,211.71
12765,9754,475,124518400,0.8264558166265488,3122,0.02351127564907074,0.7613411992788315,0.2187446802854538,0.2,0.18941497802734375,0.0003,0.0011559175181901082,0.0058027599297929555,0.014351336,1.8570855221897364,209.1
12790,9755,476,124780544,0.8362123370170593,3123,0.035702165216207504,0.7606872916221619,0.21875375509262085,0.2,0.227874755859375,0.0003,0.0010529090068303049,0.013993832166306674,0.026326034,2.023412243053317,206.32
12815,9756,477,125042688,0.8101119846105576,3124,0.04851818457245827,0.7602476477622986,0.21877047419548035,0.2,0.248809814453125,0.0003,0.0011534387595020235,0.020402560592629015,0.032269508,2.1213596159219743,205.29
12841,9757,478,125304832,0.7444064915180206,3125,0.03992042690515518,0.7596794068813324,0.21878758072853088,0.2,0.22564697265625,0.0003,0.0013460340560413897,0.016095985425636172,0.024401607,2.110230733919889,197.52
12866,9759,479,125566976,0.7014278471469879,3126,0.031926922500133514,0.7592586278915405,0.2187972515821457,0.2,0.20404052734375,0.0003,0.001584028359502554,0.01207070576492697,0.017527763,2.1063087740167976,209.7
12891,9760,480,125829120,0.6312093138694763,3127,0.03554035723209381,0.7589382827281952,0.21880945563316345,0.2,0.21258544921875,0.0003,0.0012150775291956961,0.013916808005888015,0.021025803,2.052931399717927,205.33
12915,9762,481,126091264,0.6146429479122162,3128,0.037619829177856445,0.7586939334869385,0.21881386637687683,0.2,0.22113037109375,0.0003,0.001132925448473543,0.014956442173570395,0.021275328,1.7939188039768488,208.8
12940,9764,482,126353408,0.49644696712493896,3129,0.025668233633041382,0.7585444847742716,0.2188214659690857,0.2,0.24556477864583334,0.0003,0.002060467998186747,0.011749584615851441,0.020327305,1.906656923033297,209.85
12965,9765,483,126615552,0.4628673195838928,3130,0.024880999699234962,0.7583825588226318,0.21882613003253937,0.2,0.219390869140625,0.0003,0.0014060268877074122,0.008583192713558674,0.020548757,1.8145280746929346,213.73
12989,9767,484,126877696,0.48196732997894287,3131,0.0524568147957325,0.758378267288208,0.2188224494457245,0.2,0.2930908203125,0.0003,0.0013581995153799653,0.022353190870489925,0.041046895,1.7295392573811115,205.93
13014,9769,485,127139840,0.5600852370262146,3132,0.08093486726284027,0.7582783401012421,0.21883243322372437,0.2,0.32470703125,0.0003,0.0011715214350260794,0.03661653958261013,0.061557658,2.141475800126791,224.25
13038,9771,486,127401984,0.5258325636386871,3133,0.05462531000375748,0.7580161094665527,0.2188379168510437,0.2,0.287506103515625,0.0003,0.0015746066346764565,0.02345099742524326,0.0389914,2.2093367791734635,223.91
13062,9773,487,127664128,0.4487176537513733,3134,0.041695982217788696,0.7578851282596588,0.2188398241996765,0.2,0.2740478515625,0.0003,0.0018220364581793547,0.01696483392152004,0.032797504,2.257473848089576,214.92
13087,9774,488,127926272,0.5673524737358093,3135,0.04643286392092705,0.7577684819698334,0.21884474158287048,0.2,0.28125,0.0003,0.0014535377267748117,0.01934960065409541,0.034742747,2.394781193584204,210.7
13111,9776,489,128188416,0.4868725538253784,3136,0.030622532591223717,0.7573347091674805,0.21886686980724335,0.2,0.269073486328125,0.0003,0.0026621297001838684,0.011366527411155403,0.03269928,2.0978308391477913,216.03
13135,9778,490,128450560,0.6900235414505005,3137,0.04068489372730255,0.7565141320228577,0.2188977301120758,0.2,0.259063720703125,0.0003,0.0013212842750363052,0.016499044955708086,0.02926436,2.121792435813695,214.48
13160,9780,491,128712704,0.7082553803920746,3138,0.04168156534433365,0.755681037902832,0.21892082691192627,0.2,0.246490478515625,0.0003,0.0012529323576018214,0.01699932385236025,0.02695284,2.154925844008103,222.65
13186,9781,492,128974848,0.7279494106769562,3139,0.0441940538585186,0.7550274729728699,0.21894091367721558,0.2,0.245269775390625,0.0003,0.0011843728716485202,0.01826542435446754,0.028645415,2.185241721207276,229.87
13212,9781,493,129236992,0.6898957788944244,3140,0.03047826513648033,0.7540700236956278,0.2189863920211792,0.2,0.2459716796875,0.0003,0.001453235240963598,0.010991771045761803,0.02195738,1.960764527618885,222.35
13238,9781,494,129499136,0.5464810729026794,3141,0.015957389026880264,0.7498711248238882,0.21920232474803925,0.2,0.17300923665364584,0.0003,0.0021800554532092065,0.007171288714744151,0.01858421,2.1056187891960145,231.37
13264,9782,495,129761280,0.5457245111465454,3142,0.0361950509250164,0.7461674610773722,0.21922385692596436,0.2,0.2349853515625,0.0003,0.0019121081956351798,0.015498760699604949,0.024131075,1.8997809490561486,228.64
13291,9782,496,130023424,0.5607461631298065,3150,0.008191325701773167,0.739872052334249,0.2194383591413498,0.2,0.17442607879638672,0.0003,0.0014579833887182758,0.003995692995431455,0.016149474,1.7045525246858597,217.96
13318,9781,497,130285568,0.6405363082885742,3158,0.005265478510409594,0.740765456110239,0.21937671303749084,0.2,0.1682133674621582,0.0003,0.0012542648501039366,0.002997680333464814,0.014808641,1.8117244301736355,236.13
13344,9782,498,130547712,0.6637620329856873,3159,0.027063312008976936,0.7410918871561686,0.21941012144088745,0.2,0.21928914388020834,0.0003,0.0010933290080477793,0.01147618175794681,0.018745713,1.705266224965453,225.06
13372,9782,499,130809856,0.5926899015903473,3167,0.006771659012883902,0.7297494946978986,0.21974380314350128,0.2,0.17186784744262695,0.0003,0.0013030920463279472,0.0020059243543073535,0.011331664,1.635602572709322,225.37
13398,9782,500,131072000,0.646082192659378,3174,0.019783131778240204,0.7201656969609084,0.22017832100391388,0.2,0.1868568702980324,0.0003,0.0012156862056279486,0.003176543061272241,0.015588328,1.6025882761832326,224.17
13425,9782,501,131334144,0.7169006168842316,3182,0.008544815704226494,0.7205503690056503,0.2199491560459137,0.2,0.16120481491088867,0.0003,0.001152462762547657,0.0018084900866597309,0.010837218,1.744470678716898,226.88
13453,9781,502,131596288,0.6776405870914459,3190,0.005508314818143845,0.7167447730898857,0.22021880745887756,0.2,0.15604257583618164,0.0003,0.001106396924569708,0.0020863481363448955,0.012376256,1.7686708388850092,220.87
13479,9781,503,131858432,0.7394086420536041,3198,0.006987871136516333,0.7123052659444511,0.2202111780643463,0.2,0.13864469528198242,0.0003,0.0008366491251763364,0.0011256736875111528,0.012318924,1.5994905897602438,207.01
13506,9781,504,132120576,0.7560340762138367,3206,0.013269585557281971,0.7171461554244161,0.22008705139160156,0.2,0.16199493408203125,0.0003,0.0008775811947998591,0.0025759743057278683,0.013172468,2.038935832232237,227.55
13533,9782,505,132382720,0.6782777905464172,3214,0.006786440033465624,0.7165896575897932,0.22011297941207886,0.2,0.15978717803955078,0.0003,0.001233044460605015,0.0014706685815326637,0.012408515,1.9998075942695142,233.68
13560,9781,506,132644864,0.7312429249286652,3222,0.008733985014259815,0.7208212348632514,0.2197919338941574,0.2,0.1506948471069336,0.0003,0.0009677078974164033,0.0017442697326259804,0.010498004,1.886042529847473,213.32
13585,9782,507,132907008,0.7343797385692596,3228,0.015308747068047523,0.7242993732744997,0.21987409889698029,0.2,0.1666079434481534,0.0003,0.0009535085773677565,0.0035655962432925166,0.019877763,2.0134060269966723,211.83
13612,9783,508,133169152,0.7313967347145081,3236,0.007293325383216143,0.7229565028101206,0.21984806656837463,0.2,0.1485438346862793,0.0003,0.000986225993528933,0.0015074274269863963,0.010179947,2.221280869487673,224.42
13637,9784,509,133431296,0.6531058549880981,3237,0.02896076999604702,0.7237778504689535,0.21984174847602844,0.2,0.2548014322916667,0.0003,0.001093557570129633,0.010319801319080094,0.02075748,2.3069427792727946,220.34
