time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/std,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/value_loss,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/clip_fraction,train/loss,train/explained_variance,train/entropy_loss
9504,387,10673,101449728,0.9968361854553223,0.2,0.0003,0.0015814892476555542,1.9668037490919232,2997,128.67,58.86026812940836,0.00888093,0.11220598220825195,0.09961412847042084,0.9096032977104187,-9.637794114649296
9537,388,10663,101711872,0.9971997737884521,0.2,0.0003,0.0025860924502012494,1.8722027968615294,3005,149.12,74.47459222614765,0.009602848,0.12677478790283203,0.09350894391536713,0.9128479212522507,-9.6397028490901
9570,389,10655,101974016,0.9987764954566956,0.2,0.0003,0.0019135181532874412,1.8597761541604996,3013,145.24,72.65533598423004,0.009769912,0.11089897155761719,0.10332513600587845,0.9120238795876503,-9.644743174314499
9601,390,10647,102236160,0.9988074898719788,0.2,0.0003,0.00043261848486508825,1.9580401871353388,3021,141.94,64.07542404055596,0.00681929,0.0940237045288086,0.09643015265464783,0.9075613915920258,-9.651189602911472
9634,391,10638,102498304,0.9983609914779663,0.2,0.0003,0.0011031496196665103,1.9336033007130027,3029,148.23,73.0466554581374,0.0067998753,0.10481643676757812,0.08945154398679733,0.9095835387706757,-9.649916663765907
9666,392,10630,102760448,1.0013518333435059,0.2,0.0003,0.0019171462263329886,1.851433763280511,3037,139.73,68.88974142193794,0.010165613,0.12469291687011719,0.09541294723749161,0.9112144559621811,-9.662811115384102
9697,393,10623,103022592,1.0004462003707886,0.2,0.0003,0.0015373083556369238,2.026459261775017,3045,129.67,58.3167211574316,0.009936753,0.11013984680175781,0.11132703721523285,0.9014383405447006,-9.660943143069744
9729,394,10615,103284736,1.0008810758590698,0.2,0.0003,0.0007831246534806269,1.8865277376025915,3053,138.57,64.32281564116478,0.008327734,0.09369039535522461,0.08601127564907074,0.9101664796471596,-9.662540443241596
9761,395,10607,103546880,1.0002295970916748,0.2,0.0003,0.001165079319889628,1.9429040616378188,3061,154.77,72.73762611091136,0.008294862,0.10639429092407227,0.09051600098609924,0.9067469760775566,-9.661199048161507
9794,396,10599,103809024,1.0002244710922241,0.2,0.0003,0.001687043207930401,1.892917321920395,3068,134.97,67.15894534885884,0.017448043,0.104742431640625,0.11209280788898468,0.9091917425394058,-9.659338636398315
9827,397,10590,104071168,1.0013277530670166,0.2,0.0003,0.001087290611849312,1.9713229229673743,3076,155.19,78.04341799855233,0.008895347,0.09858131408691406,0.09169521927833557,0.9109256267547607,-9.664856791496277
9859,398,10581,104333312,1.004453420639038,0.2,0.0003,0.0017143024724646239,1.9476739931851625,3084,130.21,57.85316505134106,0.009326559,0.10708189010620117,0.08791056275367737,0.9146620258688927,-9.681317940354347
9892,399,10573,104595456,1.005283236503601,0.2,0.0003,0.0036232400875633175,1.9137865351513028,3092,123.53,51.582343801259995,0.011190493,0.1168208122253418,0.09482575207948685,0.9163468480110168,-9.693140909075737
9925,400,10564,104857600,1.0059657096862793,0.2,0.0003,0.0015503434519814618,1.9292946811765432,3100,147.27,66.67520670056344,0.008481996,0.11307477951049805,0.09291575103998184,0.9153788015246391,-9.695980615913868
9957,401,10557,105119744,1.006729006767273,0.2,0.0003,0.0013248886743895127,1.8718568123877048,3108,139.07,68.2543215739727,0.007637592,0.10752677917480469,0.08879107981920242,0.9196772053837776,-9.702038496732712
9989,402,10549,105381888,1.0051583051681519,0.2,0.0003,0.0017931256616066094,1.9863942945376039,3116,137.99,66.10897235870361,0.007511167,0.113922119140625,0.09481985121965408,0.913158617913723,-9.69593720883131
10020,403,10542,105644032,1.005544662475586,0.2,0.0003,0.0012630615078705887,2.0030881399288774,3124,131.44,61.07859210163355,0.0089372005,0.10824203491210938,0.09404955804347992,0.9146665185689926,-9.693392351269722
10053,404,10534,105906176,1.0049405097961426,0.2,0.0003,0.0023788016173966753,1.7890551006421447,3132,167.73,86.09828891277313,0.008417882,0.11572790145874023,0.08601147681474686,0.9238839447498322,-9.690446108579636
10085,405,10526,106168320,1.004594326019287,0.2,0.0003,0.0010610809722493286,1.7909194631502032,3140,140.22,69.67721042007207,0.009911574,0.10699033737182617,0.07681533694267273,0.9231383576989174,-9.687648557126522
10117,406,10519,106430464,1.005225419998169,0.2,0.0003,0.001492279518970463,1.9663751246407628,3148,150.96,74.34439957022667,0.007505943,0.09711408615112305,0.1005772203207016,0.9147462546825409,-9.689390577375889
10149,407,10511,106692608,1.006472110748291,0.2,0.0003,0.0021594957952402183,2.0089443288743496,3156,144.68,68.68087088137865,0.0072855046,0.11789226531982422,0.09855025261640549,0.9141338840126991,-9.692224852740765
10182,408,10503,106954752,1.0074292421340942,0.2,0.0003,0.0020746935397255584,1.9498337786644697,3164,152.51,78.71793692603707,0.008105163,0.10502099990844727,0.11062484234571457,0.9136310890316963,-9.70041735470295
10215,409,10496,107216896,1.0083861351013184,0.2,0.0003,0.0017215708303410793,1.9272269308567047,3172,132.0,64.7134764945507,0.010181703,0.11039447784423828,0.0979645699262619,0.9151752144098282,-9.707503534853458
10247,410,10488,107479040,1.0097371339797974,0.2,0.0003,0.000893357429504249,1.9959164345636964,3180,152.87,79.82014658778905,0.0076308893,0.08243608474731445,0.09783737361431122,0.9134727269411087,-9.714652143418789
10279,411,10481,107741184,1.0106587409973145,0.2,0.0003,0.0022988207474554656,2.0156823117285967,3188,163.03,79.5920820312202,0.008450483,0.11927652359008789,0.0998547300696373,0.914578452706337,-9.717633418738842
10311,412,10473,108003328,1.0107730627059937,0.2,0.0003,0.0015522302333010884,2.0076906541362405,3196,155.81,80.70777138888836,0.008513497,0.11286592483520508,0.09904997050762177,0.918262168765068,-9.720421433448792
10344,413,10466,108265472,1.0107446908950806,0.2,0.0003,0.0016885521308722673,1.893334892578423,3204,146.57,55.97479852259159,0.010924,0.09838199615478516,0.08837111294269562,0.9238985851407051,-9.723255813121796
10376,414,10459,108527616,1.011375069618225,0.2,0.0003,0.0020551185316435294,1.9167051343247294,3212,138.49,65.37558664947748,0.008856173,0.1103525161743164,0.10278881341218948,0.9232832565903664,-9.73004376143217
10408,415,10451,108789760,1.011422038078308,0.2,0.0003,0.0010730080584835378,1.9618212273344398,3220,139.12,64.28824439138174,0.007838851,0.10639381408691406,0.10144895315170288,0.9196684807538986,-9.729041747748852
10441,416,10444,109051904,1.0112508535385132,0.2,0.0003,0.002339607343957242,1.9654279616143968,3222,158.67,76.46207983314991,0.033700146,0.11020914713541667,0.09045206010341644,0.9214494973421097,-9.729055828518337
10473,417,10436,109314048,1.0130798816680908,0.2,0.0003,0.0010959078854284598,1.9954691464081407,3230,163.94,75.5155290094018,0.009145995,0.10654211044311523,0.11218978464603424,0.9165817275643349,-9.73685635626316
10506,418,10429,109576192,1.0140436887741089,0.2,0.0003,0.0017741427268447296,1.920616926625371,3238,143.3,68.61933196365834,0.009090489,0.10790109634399414,0.09666988253593445,0.9186236560344696,-9.746555872261524
10539,419,10421,109838336,1.015688180923462,0.2,0.0003,0.0014005725060997065,1.9613858358934522,3246,163.37,82.0234664362669,0.0080104135,0.10896110534667969,0.0964893102645874,0.917868971824646,-9.755902715027332
10572,420,10413,110100480,1.0160446166992188,0.2,0.0003,0.0014288891397882253,1.9210352348163724,3254,156.42,78.39501678049564,0.008214971,0.1019892692565918,0.09925137460231781,0.9173476621508598,-9.758194528520107
10606,421,10405,110362624,1.016879677772522,0.2,0.0003,0.002112131020567176,1.9405271876603365,3262,159.46,76.38540664434433,0.00848389,0.12062788009643555,0.09129483252763748,0.91626887768507,-9.759916387498379
10640,422,10396,110624768,1.0181148052215576,0.2,0.0003,0.0007387384548565024,1.9652194129303098,3270,166.92,86.97161373212934,0.0072431574,0.10084104537963867,0.09617592394351959,0.9141885638237,-9.769160635769367
10674,423,10388,110886912,1.019583821296692,0.2,0.0003,0.0016892792491489672,1.975554272532463,3278,153.86,85.50877111971378,0.008794868,0.12189912796020508,0.10982681065797806,0.9136346504092216,-9.777436256408691
10708,424,10379,111149056,1.0215163230895996,0.2,0.0003,0.002046957562924945,1.9473489001393318,3286,162.02,87.5378789895773,0.009414347,0.11956214904785156,0.10367754846811295,0.9141073971986771,-9.790597200393677
10741,425,10371,111411200,1.0229747295379639,0.2,0.0003,0.001750447179801995,2.0103852273896337,3294,167.12,81.98915113389492,0.010680825,0.12928152084350586,0.09620791673660278,0.9130098298192024,-9.801307708024979
10775,426,10363,111673344,1.0226417779922485,0.2,0.0003,0.0020978137222300575,1.9194046128541231,3302,138.31,68.83239041626453,0.00904172,0.11223077774047852,0.08674687147140503,0.9176754429936409,-9.80265635997057
10809,427,10355,111935488,1.0231220722198486,0.2,0.0003,0.0009834238007897511,1.9227937506511807,3310,153.57,77.87929918944836,0.0058315676,0.10779428482055664,0.09881184250116348,0.9187558591365814,-9.800607405602932
10843,428,10346,112197632,1.0223482847213745,0.2,0.0003,0.0010686413843359333,1.9368940647691488,3318,157.83,81.86018205285072,0.007905012,0.09831953048706055,0.09554252028465271,0.9137448966503143,-9.791213996708393
10877,429,10338,112459776,1.021655559539795,0.2,0.0003,0.0010261633015034022,1.9997054282575846,3326,138.3,71.21988054454327,0.0082096355,0.10004806518554688,0.10444305837154388,0.9078364968299866,-9.787918835878372
10911,430,10330,112721920,1.0208271741867065,0.2,0.0003,0.0013692197999262135,1.9912003325298429,3334,157.1,80.05207728415728,0.0067572985,0.10343122482299805,0.10269207507371902,0.9095058292150497,-9.781847842037678
10945,431,10322,112984064,1.0211396217346191,0.2,0.0003,0.00195661350426235,1.9142020801082253,3342,156.87,79.14114248037339,0.008064818,0.1047821044921875,0.10310573130846024,0.9128554984927177,-9.77974970638752
10978,432,10315,113246208,1.023248314857483,0.2,0.0003,0.0018977353252012108,2.055499393492937,3350,127.97,66.35581223726273,0.0082188845,0.10930824279785156,0.1084059551358223,0.9103247970342636,-9.787420883774757
11011,433,10308,113508352,1.026460886001587,0.2,0.0003,0.0011165561550114944,2.024891883134842,3358,161.17,85.4466198244691,0.008107908,0.10053014755249023,0.10161411017179489,0.9160272851586342,-9.812559351325035
11044,434,10301,113770496,1.0278120040893555,0.2,0.0003,0.0022708436472385074,2.01612120680511,3366,142.6,73.24533945739269,0.011718518,0.12088251113891602,0.09718315303325653,0.9133090749382973,-9.824246898293495
11077,435,10294,114032640,1.027683973312378,0.2,0.0003,0.003092772967647761,2.02134470641613,3367,167.81,85.51961419045925,0.014838959,0.097412109375,0.09875406324863434,0.9053656458854675,-9.825699210166931
11110,436,10287,114294784,1.028802752494812,0.2,0.0003,0.001333409357812343,2.02399764675647,3375,156.33,77.71279137015343,0.011014277,0.09498262405395508,0.11178003996610641,0.9076506048440933,-9.831716120243073
11142,437,10280,114556928,1.0301179885864258,0.2,0.0003,0.0021258277829474537,1.9869476975873113,3383,151.92,73.00165396414697,0.00911588,0.1289377212524414,0.08886467665433884,0.9078507348895073,-9.839818127453327
11175,438,10274,114819072,1.0317517518997192,0.2,0.0003,0.001902386639812903,2.1538278199732304,3391,176.93,91.02562294524164,0.009486297,0.10221004486083984,0.12261103093624115,0.898931622505188,-9.847385101020336
11207,439,10267,115081216,1.0324337482452393,0.2,0.0003,0.0017111288948399306,1.9476810032501817,3399,161.08,84.31441769868135,0.007834621,0.11326122283935547,0.09152806550264359,0.9045659601688385,-9.857902228832245
11240,440,10261,115343360,1.0355868339538574,0.2,0.0003,0.0013814228673254547,1.895526947453618,3407,130.32,63.63438045561313,0.008593527,0.09908008575439453,0.09451478719711304,0.9085114896297455,-9.870557211339474
11272,441,10255,115605504,1.0340821743011475,0.2,0.0003,0.0005675284141943848,1.9812851771712303,3415,159.08,73.71785914421082,0.007776411,0.09211254119873047,0.08841477334499359,0.9126598760485649,-9.872560232877731
11304,442,10249,115867648,1.0371061563491821,0.2,0.0003,0.0016743940523156198,2.1831344943493605,3423,140.36,69.37421148352325,0.007947554,0.10893583297729492,0.12468115985393524,0.9072108641266823,-9.884174287319183
11336,443,10244,116129792,1.0366820096969604,0.2,0.0003,0.002986816385146085,2.0850890958681703,3431,152.91,80.52171599149705,0.009069933,0.11587667465209961,0.10922127962112427,0.9116159006953239,-9.88808211684227
11369,444,10237,116391936,1.0385675430297852,0.2,0.0003,0.0021602656520371966,1.8598255664110184,3439,169.31,85.37202763795852,0.007819389,0.1134037971496582,0.08868921548128128,0.9185752719640732,-9.898016706109047
11401,445,10231,116654080,1.0404741764068604,0.2,0.0003,0.0009956024337043345,1.9580817902460694,3447,153.38,73.52113773822785,0.009509191,0.09859848022460938,0.08907433599233627,0.9160227552056313,-9.912526898086071
11433,446,10226,116916224,1.0430753231048584,0.2,0.0003,0.0016345149106200552,2.1029164381325245,3455,154.49,76.0883377841115,0.0072978605,0.1236734390258789,0.10565513372421265,0.914613164961338,-9.932083539664745
11464,447,10220,117178368,1.0432075262069702,0.2,0.0003,0.0010532614805924823,2.166439549997449,3463,152.41,69.86882159292698,0.009643472,0.10451364517211914,0.12139157950878143,0.9152996242046356,-9.93635980784893
11496,448,10215,117440512,1.0444133281707764,0.2,0.0003,0.003163225861499086,1.9383908370509744,3471,173.88,84.08803180456161,0.009449521,0.10884332656860352,0.09048472344875336,0.9217463210225105,-9.943388223648071
11528,449,10209,117702656,1.0453681945800781,0.2,0.0003,0.0008595952958785347,1.9319298090413213,3479,154.82,79.11052486658096,0.007063041,0.09976816177368164,0.09717060625553131,0.9228559359908104,-9.949947886168957
11559,450,10204,117964800,1.0476953983306885,0.2,0.0003,0.0019489724136292352,2.0124533493071795,3487,187.41,92.16608300209046,0.008153548,0.11503028869628906,0.09567159414291382,0.9221654459834099,-9.963978722691536
11590,451,10200,118226944,1.0503828525543213,0.2,0.0003,0.0012911797061860852,2.216776430606842,3495,140.87,60.73928894460201,0.010451794,0.10144281387329102,0.11224610358476639,0.916377991437912,-9.983253426849842
11621,452,10195,118489088,1.053648829460144,0.2,0.0003,0.0021261438641886343,2.072396617382765,3503,141.19,65.34781705975533,0.008908626,0.11172676086425781,0.08539043366909027,0.9198649004101753,-10.002911001443863
11653,453,10190,118751232,1.0540140867233276,0.2,0.0003,0.0015352291065937607,1.9379717158153653,3511,137.79,63.38634195566178,0.0081312945,0.1098790168762207,0.09584075957536697,0.9229344800114632,-10.011285170912743
11684,454,10185,119013376,1.053693413734436,0.2,0.0003,0.0010860173874789325,1.904155645519495,3519,157.19,72.20932803366333,0.008644246,0.10083198547363281,0.0851123034954071,0.9245957359671593,-10.011423505842686
11716,455,10180,119275520,1.0548412799835205,0.2,0.0003,0.0023682479722992866,2.0133789302781224,3527,132.08,58.38853501856327,0.008294314,0.10916328430175781,0.09785616397857666,0.920550175011158,-10.009526334702969
11747,456,10175,119537664,1.0533660650253296,0.2,0.0003,0.000682084674735961,2.1009700931608677,3535,135.07,61.5534445220232,0.007096799,0.09499120712280273,0.11011920869350433,0.9177811369299889,-10.007293216884136
11779,457,10170,119799808,1.054460048675537,0.2,0.0003,0.0031629525405793067,1.971231015289531,3538,143.84,74.71229840084911,0.029829154,0.1369305778952206,0.11646733433008194,0.9200315773487091,-10.004606303046732
11810,458,10165,120061952,1.0553700923919678,0.2,0.0003,0.0011652577363747696,1.9235235089436173,3546,137.51,64.44568194568157,0.007985845,0.099945068359375,0.09147445112466812,0.9195200949907303,-10.013051308691502
11841,459,10161,120324096,1.0564827919006348,0.2,0.0003,0.0007229464663396357,2.0360117200762033,3554,161.56,80.59186143398284,0.009693518,0.09626293182373047,0.11493849009275436,0.9166713729500771,-10.014013655483723
11872,460,10156,120586240,1.0562106370925903,0.2,0.0003,0.0012511322793216095,2.137571847997606,3562,150.16,76.63587815962732,0.008820115,0.10814428329467773,0.12427191436290741,0.9100983887910843,-10.014982432126999
11904,461,10151,120848384,1.0565807819366455,0.2,0.0003,0.0015342666692959028,1.9968736376613379,3570,155.54,72.36331991896033,0.008080406,0.10520124435424805,0.09852498024702072,0.9140489473938942,-10.020659931004047
11935,462,10146,121110528,1.0541530847549438,0.2,0.0003,0.0006208993590917089,1.714783770032227,3578,154.31,73.96949121952056,0.008990331,0.10302591323852539,0.07957920432090759,0.923534706234932,-10.008016310632229
11966,463,10142,121372672,1.0540869235992432,0.2,0.0003,0.0010304993720637867,2.005898284725845,3586,157.59,78.21563900604843,0.007113088,0.09484481811523438,0.10171392560005188,0.9118499457836151,-10.004841811954975
11997,464,10138,121634816,1.0559457540512085,0.2,0.0003,0.0021061483280391258,2.0544333048164845,3594,153.06,79.05897960543632,0.008068037,0.09781551361083984,0.09955434501171112,0.9126102477312088,-10.014210939407349
12028,465,10134,121896960,1.056215524673462,0.2,0.0003,0.0011713518542819656,1.9762911768630147,3602,144.17,69.90160886347294,0.009257341,0.10820960998535156,0.09083833545446396,0.916622668504715,-10.015094242990017
12058,466,10130,122159104,1.0563584566116333,0.2,0.0003,0.0006611767717004113,1.837775501422584,3610,129.92,58.985696637034415,0.00855111,0.10845279693603516,0.08233700692653656,0.9241351336240768,-10.014864601194859
12086,467,10128,122421248,1.0558345317840576,0.2,0.0003,0.000659143588563893,2.02812204323709,3618,113.53,48.33599541425705,0.008019979,0.09904146194458008,0.09806688129901886,0.9221989810466766,-10.018856756389141
12115,468,10126,122683392,1.056480884552002,0.2,0.0003,0.0005865723742317641,2.164628455415368,3626,132.08,63.63761535584926,0.007400477,0.09448432922363281,0.11140471696853638,0.9205337539315224,-10.020576566457748
12144,469,10123,122945536,1.0559390783309937,0.2,0.0003,0.00029671075753867626,2.027023959904909,3634,115.26,51.51376281738281,0.010364642,0.09690666198730469,0.10712087899446487,0.9237807244062424,-10.01784797757864
12174,470,10119,123207680,1.0562835931777954,0.2,0.0003,0.0007946690602693707,1.9981202548369765,3642,135.08,64.27418176591397,0.010269556,0.10343599319458008,0.10124614089727402,0.9244697690010071,-10.019511952996254
12204,471,10116,123469824,1.0554367303848267,0.2,0.0003,0.0006079168861106155,1.9264170126989484,3650,152.28,72.24085444808006,0.008354716,0.10931921005249023,0.09496226161718369,0.9242206886410713,-10.019473128020763
12234,472,10113,123731968,1.0547876358032227,0.2,0.0003,0.0004068453868057986,1.9858855456113815,3658,168.27,88.24530242666602,0.0074827634,0.10255193710327148,0.0918082594871521,0.9206336960196495,-10.016609817743301
12264,473,10109,123994112,1.055999755859375,0.2,0.0003,0.001613160020497162,2.026037617586553,3666,153.15,75.24085827469825,0.007683992,0.1061701774597168,0.08961179852485657,0.916211299598217,-10.017292611300945
12294,474,10106,124256256,1.0560345649719238,0.2,0.0003,0.0013565672747972712,1.9326432747766376,3674,156.06,77.26361373841763,0.010243107,0.11622476577758789,0.09554965049028397,0.9199068993330002,-10.02055399119854
12324,475,10103,124518400,1.0549724102020264,0.2,0.0003,0.0011733404962797067,1.9378410102799535,3682,159.49,82.59039953589439,0.008008804,0.10629701614379883,0.09090983867645264,0.9190135598182678,-10.01575680077076
12353,476,10100,124780544,1.056049108505249,0.2,0.0003,0.001265590435195918,2.0028065582737327,3690,155.45,83.76052572876215,0.010334428,0.1105809211730957,0.09538187831640244,0.9182358980178833,-10.016213782131672
12383,477,10097,125042688,1.0575369596481323,0.2,0.0003,0.0015002354439275223,2.1047164974734187,3698,144.87,71.6433918106556,0.008938723,0.10065031051635742,0.1148267537355423,0.9155439585447311,-10.028776101768017
12413,478,10094,125304832,1.0598580837249756,0.2,0.0003,0.002458467358337657,2.1109728580340743,3706,136.88,64.60054175317288,0.008538272,0.10436201095581055,0.11815071851015091,0.9150009825825691,-10.042361848056316
12444,479,10090,125566976,1.0603060722351074,0.2,0.0003,0.0008635069943920826,1.9480779292061925,3714,158.33,80.63641570180654,0.011582686,0.10552120208740234,0.09282521903514862,0.9231799095869064,-10.050119556486607
12474,480,10086,125829120,1.0606955289840698,0.2,0.0003,0.0026279271183097187,2.035178738481858,3716,151.13,75.83671174377203,0.0622826,0.11397417853860294,0.09908273816108704,0.9188435822725296,-10.054065087262321
12505,481,10082,126091264,1.0627710819244385,0.2,0.0003,0.0015240663756230788,2.146062195301056,3724,154.85,75.7314940661192,0.009158025,0.11078548431396484,0.10831615328788757,0.9124171659350395,-10.064349181950092
12536,482,10078,126353408,1.0624182224273682,0.2,0.0003,0.002049851731499075,2.0766693502664566,3732,152.28,77.97253110438585,0.008614235,0.10578250885009766,0.10134930908679962,0.909509964287281,-10.066565930843353
12568,483,10074,126615552,1.0625481605529785,0.2,0.0003,0.001187740338536969,1.9113747337833047,3740,153.01,77.1180565175414,0.00858368,0.10359621047973633,0.09008097648620605,0.9158058911561966,-10.063621520996094
12598,484,10070,126877696,1.062028408050537,0.2,0.0003,0.0017417075009689142,1.9769552266225219,3748,147.66,73.05486063838005,0.010391012,0.12473344802856445,0.10000521689653397,0.912114217877388,-10.066121608018875
12628,485,10067,127139840,1.0638463497161865,0.2,0.0003,0.0013965783473395277,2.1353301974013448,3756,130.77,58.138621492385866,0.009190868,0.10520410537719727,0.1060585007071495,0.9090771228075027,-10.072076976299286
12658,486,10064,127401984,1.0618808269500732,0.2,0.0003,0.0021326787546058767,2.088167523033917,3764,142.75,67.95095687508584,0.008923213,0.0957193374633789,0.10087702423334122,0.910914696753025,-10.06387958675623
12688,487,10061,127664128,1.0631914138793945,0.2,0.0003,0.0015656177392884274,2.0380665129050612,3772,165.04,90.91887752056122,0.008145424,0.10524177551269531,0.09941159188747406,0.9121153801679611,-10.064147725701332
12717,488,10058,127926272,1.0627086162567139,0.2,0.0003,0.0009570356787662604,1.9914084374904633,3780,153.96,81.49982604809105,0.008352227,0.1016378402709961,0.10597023367881775,0.9141302332282066,-10.063502959907055
12747,489,10055,128188416,1.0615156888961792,0.2,0.0003,0.0006935356227586453,2.0697632040828466,3788,151.72,82.36133235812187,0.008327965,0.09557819366455078,0.1043614074587822,0.9092577919363976,-10.060260869562626
12778,490,10052,128450560,1.0612742900848389,0.2,0.0003,0.0016238163420894125,2.0474558398127556,3796,149.52,77.53175125420094,0.0071443114,0.10446882247924805,0.09704749286174774,0.911549799144268,-10.05903797596693
12808,491,10049,128712704,1.0604913234710693,0.2,0.0003,0.0009815894345592824,1.9656413095071912,3804,133.3,66.13948202490806,0.008022568,0.10130071640014648,0.08230895549058914,0.9157155379652977,-10.054976388812065
12837,492,10046,128974848,1.0599541664123535,0.2,0.0003,0.0010926348904831684,2.028886767104268,3812,149.82,78.1669087061286,0.007285209,0.09813880920410156,0.10350124537944794,0.9140625968575478,-10.049130573868752
12866,493,10044,129236992,1.0593152046203613,0.2,0.0003,0.00243579453399434,2.056175393052399,3820,153.35,76.66317046105861,0.0071313265,0.09180212020874023,0.09396683424711227,0.9134022742509842,-10.047207489609718
12895,494,10042,129499136,1.0591903924942017,0.2,0.0003,0.002455392770250054,2.0633739513509415,3822,156.07,81.8936632490158,0.035261955,0.08129523782169118,0.09446515142917633,0.9141484275460243,-10.04257735084085
12923,495,10040,129761280,1.0578277111053467,0.2,0.0003,0.0011787828416345292,2.0218435591086745,3830,157.3,81.68928332597017,0.009013914,0.10816621780395508,0.0972861498594284,0.9142814502120018,-10.03280434012413
12951,496,10038,130023424,1.057169795036316,0.2,0.0003,0.0009645676750551502,1.980451663956046,3838,148.52,77.05229199022055,0.009429945,0.11273431777954102,0.09875492006540298,0.9169113337993622,-10.02573412656784
12981,497,10036,130285568,1.0563790798187256,0.2,0.0003,0.0010536319696257124,2.0436084819957614,3846,161.76,84.29827971339226,0.010587415,0.1116952896118164,0.10512469708919525,0.915094792842865,-10.017373770475388
13009,498,10034,130547712,1.0563856363296509,0.2,0.0003,0.0017874641016533133,2.025246186181903,3854,154.7,81.47848924100398,0.0082922,0.10645723342895508,0.09995890408754349,0.9153396040201187,-10.016974285244942
13037,499,10033,130809856,1.0573217868804932,0.2,0.0003,0.0012228793652866443,2.0747536215931177,3862,145.92,73.42738692879676,0.00867289,0.11131763458251953,0.10343505442142487,0.9113862663507462,-10.021963693201542
13064,500,10032,131072000,1.057793140411377,0.2,0.0003,0.0007133769167921855,2.0982345147058368,3870,155.29,78.01486055761576,0.010068486,0.09844303131103516,0.10875657945871353,0.9093118607997894,-10.025451682507992
13091,501,10031,131334144,1.0589321851730347,0.2,0.0003,0.001960846650035819,2.064387216232717,3878,144.46,74.1384086573124,0.0070135873,0.10805845260620117,0.10311845690011978,0.9120934531092644,-10.0326853916049
13119,502,10030,131596288,1.0595428943634033,0.2,0.0003,0.002141830112122989,2.092471624724567,3886,149.55,77.11346115529537,0.0080959555,0.10509967803955078,0.10773293673992157,0.9105999544262886,-10.0370779260993
13147,503,10029,131858432,1.059079647064209,0.2,0.0003,0.0015242823187691101,2.1183903347700834,3894,140.66,63.97572605133057,0.009639588,0.11123180389404297,0.10437556356191635,0.9088539257645607,-10.038650885224342
13174,504,10028,132120576,1.0568373203277588,0.2,0.0003,0.0010012542616095743,2.0751032792031765,3902,164.69,87.87484252154827,0.008119053,0.10479307174682617,0.10150328278541565,0.9100346639752388,-10.028863243758678
13201,505,10027,132382720,1.0558528900146484,0.2,0.0003,0.001369093345147121,2.092006577178836,3910,163.65,91.01702912092209,0.008243586,0.10793733596801758,0.10465556383132935,0.906490333378315,-10.018716178834438
13229,506,10026,132644864,1.053764820098877,0.2,0.0003,0.002346561122521962,1.9811325715854764,3918,150.2,78.23867242157459,0.008203146,0.11169242858886719,0.09285296499729156,0.9061301574110985,-10.004810623824596
13256,507,10026,132907008,1.0564765930175781,0.2,0.0003,0.0016864939898368903,2.0640386743471026,3926,168.95,91.83509557127952,0.007962508,0.11752128601074219,0.12577399611473083,0.9011974781751633,-10.009582184255123
13282,508,10025,133169152,1.0552654266357422,0.2,0.0003,0.0013766928132099565,2.0810098946094513,3934,157.24,80.86690195143223,0.008419082,0.1139988899230957,0.11048059910535812,0.9000010788440704,-10.006664723157883
13309,509,10025,133431296,1.0561779737472534,0.2,0.0003,0.0020806641300623596,2.073147335089743,3942,168.31,92.63010801374912,0.009800537,0.11694574356079102,0.1046316996216774,0.8986823335289955,-10.005391716957092
13336,510,10024,133693440,1.056958794593811,0.2,0.0003,0.0013628515230266203,2.032644644379616,3950,163.83,89.24552177429199,0.00748833,0.11638641357421875,0.10208342224359512,0.9039955735206604,-10.013114042580128
13363,511,10024,133955584,1.0569956302642822,0.2,0.0003,0.0010688025445233507,2.121004095301032,3958,152.34,79.5370222055912,0.00812711,0.10439586639404297,0.10728442668914795,0.9073076546192169,-10.015945553779602
13391,512,10022,134217728,1.0579066276550293,0.2,0.0003,0.0016162337697096518,2.0191590543836355,3966,146.23,72.01931522965431,0.012129102,0.10434913635253906,0.09612191468477249,0.9133569151163101,-10.016557537019253
13419,513,10021,134479872,1.0590105056762695,0.2,0.0003,0.0017743702310326626,2.0549433631822467,3974,154.75,77.42469686567783,0.009263121,0.11137676239013672,0.11093714833259583,0.9122080355882645,-10.01773526519537
13447,514,10020,134742016,1.0581313371658325,0.2,0.0003,0.0023254573065969453,2.0549753671512008,3982,162.09,82.13471954807639,0.011018183,0.11633729934692383,0.1049310564994812,0.9111431688070297,-10.01285184174776
13476,515,10018,135004160,1.0565255880355835,0.2,0.0003,0.0013462365568557288,2.0721570467576385,3990,162.62,87.77187656164169,0.0075136293,0.09596633911132812,0.09625296294689178,0.9077461212873459,-10.005206368863583
13505,516,10015,135266304,1.0588868856430054,0.2,0.0003,0.002456708536556107,2.129992749541998,3998,160.41,82.97561397612095,0.007960081,0.1110539436340332,0.10821349173784256,0.9092957973480225,-10.012565791606903
13535,517,10013,135528448,1.0618056058883667,0.2,0.0003,0.0009782677916518878,2.127950278110802,4006,156.69,85.09028804123402,0.010398628,0.09966897964477539,0.10762065649032593,0.909674160182476,-10.026197768747807
